Player 0,,,,,,pair,Player 0 win,Player 1,,,,,pair,Player 1 win,Player 2,,,,,pair,Player 2 win,Player 3,,,,,pair,Player 3 win,Player 4,,,,,pair,Player 4 win,Player 5,,,,,pair,Player 5 win
8S,10H,3D,5S,8H,6H,1,0,JH,3S,AD,QH,4S,0,0,4C,8D,7D,5C,9D,0,0,6S,7H,5H,8C,7C,1,0,JC,JS,3C,2D,KC,1,0,KD,4D,9C,QS,QD,1,1
9C,QD,AC,QH,8D,6C,1,0,JS,10C,QC,3D,8S,0,0,QS,KD,9D,3C,KC,0,0,AD,5C,2S,6D,KH,0,0,JC,4S,5S,4D,8H,1,1,3H,4H,AS,5D,7C,0,0
8S,4H,8H,10H,5D,2S,1,1,3S,3C,7D,AD,7C,2,0,6C,4C,AC,5H,7H,0,0,AS,6H,QC,KS,KH,0,0,QS,9D,KC,10C,6D,0,0,JH,3D,2H,7S,4S,0,0
9D,8C,KH,AS,9C,2D,1,0,3C,7D,8S,JD,10H,0,1,10S,9H,2C,4D,AD,0,0,AH,8D,KC,7C,9S,0,0,QS,3S,5S,QD,JC,1,0,3D,QH,2S,7H,7S,1,0
JS,9C,4C,10H,2H,2S,1,1,3D,4D,6S,5C,7H,0,0,8C,6C,KH,AH,KS,0,0,JH,3H,8H,6H,9D,0,0,AS,10C,KC,QS,7D,0,0,AC,QH,8D,8S,5S,1,0
9C,QC,KC,7S,AS,10D,0,0,8S,AH,JC,9H,7C,0,0,KS,10H,2S,AD,8C,0,0,4S,QD,9D,5S,AC,0,1,QS,3S,KD,10S,5C,0,0,6C,8H,8D,JH,6S,2,0
AC,5S,7H,6H,3H,3S,1,0,KC,7S,JS,7D,5C,1,1,6S,9C,2C,KS,2D,1,0,3D,6C,8C,4H,AD,0,0,AS,JC,2H,QC,5D,0,0,KD,10C,10S,9H,10D,1,0
3C,10S,10H,4C,KH,QD,1,0,QH,AS,4D,3D,7C,0,0,8D,2D,AH,7D,KD,0,0,AC,8C,6S,3H,7S,0,0,5C,8S,9S,2C,4H,0,0,QC,10C,9H,5H,6D,0,1
7D,4H,4D,9D,6H,10D,1,1,QD,8S,2S,5C,7H,0,0,4S,KC,JH,4C,7S,1,0,KH,10S,5S,8C,7C,0,0,AD,9S,8D,3C,10C,0,0,5H,JD,9H,3S,6S,0,0
7C,8H,7S,KH,6H,JC,1,0,7H,5S,4H,KD,6S,0,1,9H,9S,2S,JD,QD,1,0,2D,5C,10H,2H,6D,1,0,4D,JH,6C,3H,9C,0,0,8S,4S,9D,AH,5D,0,0
6C,3D,4S,KH,6D,8H,1,0,8C,QD,7C,3H,7S,1,0,4D,7D,AC,3C,9H,0,0,9C,9D,6S,10H,QC,1,1,4C,2H,KS,2S,JD,1,0,3S,9S,5C,10C,8D,0,0
AS,8C,9D,8D,6H,2S,1,0,JD,QD,4C,9H,7D,0,0,5H,10C,7S,4D,KC,0,0,QH,8S,2C,6S,5D,0,0,JH,AD,10S,9C,KH,0,1,9S,3C,5S,7C,KS,0,0
KC,10C,2C,6D,7D,3C,0,1,JH,7C,KS,AD,5D,0,0,3S,KH,JD,5S,6S,0,0,6H,5H,8D,QS,10S,0,0,9D,9C,2S,4S,2D,2,0,JC,9H,4D,3H,8H,0,0
6C,JD,3H,8H,10C,KC,0,0,KH,8S,JC,7S,3D,0,0,6S,8D,4H,10S,9C,0,0,4D,QS,JH,8C,6D,0,0,AS,2D,9S,5H,9D,1,1,5D,7D,QH,QC,5C,2,0
6C,5C,3H,10D,KD,7C,0,0,QS,10H,3C,10C,9H,1,0,AS,JS,6H,5H,3S,0,0,AD,4H,8D,KC,4S,1,1,QD,QH,JH,9S,7H,1,0,2D,AC,QC,AH,4D,1,0
KD,KH,7D,7S,6H,9S,1,0,8H,10D,2C,5C,5S,1,0,2S,6D,AS,3D,5D,0,0,5H,8S,6C,10H,4S,0,0,JD,7C,3H,QD,3C,1,0,9D,AH,QH,AC,QS,2,1
4D,QH,5D,7H,6S,8D,0,0,KD,QD,8S,6C,2S,0,0,4C,KC,9S,AC,3C,0,0,KS,JS,7D,JD,10S,1,1,8C,9H,QC,QS,3H,1,0,5H,JH,10C,5S,AS,1,0
4S,KS,7S,QH,9D,AC,0,0,JH,QC,4D,4H,JC,2,0,6S,2D,10C,5C,4C,0,0,3H,2H,9C,KH,KC,0,0,6H,7D,JS,3S,5H,0,0,5S,AH,5D,7H,KD,1,1
7H,6D,8C,KC,4C,3C,0,0,AS,AH,4S,6C,2C,1,0,10H,JC,QC,10C,9H,1,1,AD,7C,5D,5C,8H,1,0,10S,2S,6H,2H,9C,1,0,7D,3D,JD,4H,9S,0,0
10H,5C,10S,AC,3D,JC,1,0,5S,2S,QD,9S,2D,1,1,9D,3C,QC,KS,AD,0,0,7C,7D,7S,6D,9C,1,0,3H,KH,8H,QS,2H,0,0,5H,AH,8S,4C,AS,1,0
AH,3H,10S,8H,KS,8S,1,0,KH,6H,4C,9D,3C,0,0,8D,AD,5C,6D,QD,0,0,QS,6C,5D,QH,4S,1,0,2D,9S,2S,2C,KD,1,1,4H,2H,7S,5H,3D,0,0
5S,QS,JS,QD,5C,AH,2,1,3H,6S,4D,2C,10D,0,0,4S,8C,7C,6H,JD,0,0,9S,2S,AS,6D,QC,0,0,8S,JC,7H,6C,3S,0,0,7D,5D,3D,10S,KD,0,0
2S,AS,AD,3H,4S,9H,1,0,4D,KD,7D,10H,7C,1,0,AC,7H,QC,6C,8D,0,1,AH,3C,3S,8S,10S,1,0,2D,9S,KH,6S,5S,0,0,5D,KS,JS,6D,KC,0,0
4C,2D,10S,AS,JH,AC,1,0,5D,QH,JC,QD,2C,1,0,5C,KD,8H,AD,10C,0,0,8C,3S,5S,7C,KS,0,1,8S,5H,9C,6D,3C,0,0,9S,8D,4S,JD,3H,0,0
6H,4H,2S,AH,3H,AD,1,0,4D,9S,4C,8C,5H,1,0,AS,JS,JH,8H,QS,1,0,KS,10H,6S,3S,7D,0,0,KH,2C,8S,JD,JC,1,1,2D,9C,8D,QC,5D,0,0
7D,KD,8H,2D,4D,2H,1,0,QD,QS,6D,6C,9S,2,1,8D,5C,3H,2C,JS,0,0,AD,KC,10H,8S,4H,0,0,7H,9C,3S,4S,JC,0,0,JH,10C,2S,9H,QC,0,0
6C,KS,AC,QH,7C,KH,0,0,5H,9S,2D,7D,10C,0,1,AH,6D,QS,5C,3H,0,0,8S,2S,8C,KC,AS,1,0,4H,6S,3S,7S,5D,0,0,8H,3D,QC,JC,5S,0,0
6S,JC,10C,3S,7H,6H,1,0,10D,4D,9S,QH,2S,0,0,5C,8S,6C,JD,8C,1,1,AD,QD,KH,5H,AC,1,0,7S,9D,4H,8D,8H,1,0,9C,KD,6D,3H,5S,0,0
8C,4C,AS,QS,5H,10H,0,0,7H,3D,5S,8D,4D,0,0,6S,KH,QC,6H,9D,1,1,10D,AH,3C,QD,AD,1,0,6D,QH,KC,JS,2D,0,0,6C,7D,2S,9S,KD,0,0
5C,JS,KC,4S,10C,KH,0,0,4H,3D,5S,6H,10H,0,1,8H,4D,7S,JC,JD,1,0,6C,JH,10S,2C,AD,0,0,QS,7H,4C,9D,3H,0,0,8C,10D,QD,QH,KS,1,0
KS,7H,3H,4S,2H,AH,0,0,6D,10S,JC,3C,6C,1,1,QC,2C,AC,8H,5D,0,0,5H,4D,JH,7S,9S,0,0,QD,7D,10D,KH,2D,0,0,KC,6H,QS,8S,JS,0,0
5D,6D,7C,QH,QS,2S,1,0,KS,4S,10C,10H,8S,1,0,9S,9D,8C,7D,5S,1,0,10D,QC,2C,7H,KH,0,0,3D,9C,3C,3S,AS,1,0,2H,4C,JS,AD,AH,1,1
JH,4H,10D,QC,6D,KH,0,0,QH,9D,2H,6H,7S,0,0,5S,4S,KC,9H,5C,1,1,5H,3S,8C,AC,JS,0,0,6C,2D,5D,8S,KD,0,0,3C,10C,2C,8H,4D,0,0
JH,4H,JD,5D,7D,KD,1,1,AH,9D,QD,7S,QH,1,0,JC,6C,7C,7H,10C,1,0,8D,9C,10S,8C,KH,1,0,2C,10D,6D,5S,9H,0,0,3H,QC,2H,6H,3D,1,0
2C,7S,QC,6C,3S,AH,0,0,4C,QD,AS,10S,8D,0,0,2H,6H,10H,5D,7C,0,0,7D,2S,KD,QS,6D,0,0,2D,7H,AD,KH,9D,0,1,9H,9C,4D,JH,KC,1,0
7S,8H,6H,9C,4C,4S,1,0,5C,6D,KS,QS,10S,0,0,3S,QD,AC,7C,2S,0,0,10C,9S,KC,5D,5S,1,0,2H,JH,JS,3D,KH,1,1,3C,8D,10D,6C,JC,0,0
5D,3C,7C,7D,6H,8S,1,1,AD,9D,7S,AC,KD,1,0,QD,9H,AH,3H,10S,0,0,KC,KS,QC,QS,10H,1,0,10D,5C,7H,JH,2C,0,0,6C,8H,3S,JC,2H,0,0
AD,6H,AC,3C,KC,4C,1,0,3S,3H,7H,7S,10S,2,1,8C,9H,JD,5C,QS,0,0,9S,6D,3D,2S,9C,1,0,5H,JS,2C,8D,KH,0,0,9D,8H,10D,4D,JC,0,0
JD,2S,2C,QS,KH,AH,1,0,7C,5H,5D,8D,9S,1,0,JS,KS,9H,9C,6D,1,0,6S,QD,9D,6C,KD,1,1,8S,10H,3C,2H,JC,0,0,QC,4H,10C,4C,JH,1,0
JD,8S,JS,2C,KC,5D,1,0,7D,7S,5H,6C,JC,1,1,6S,6D,10C,9H,2S,1,0,JH,4S,7H,2D,KS,0,0,8C,QS,10S,KD,3H,0,0,QC,6H,4C,10D,8H,0,0
4H,8D,8H,QS,KS,JC,1,0,3C,QD,6S,10H,JS,0,0,JD,8C,AD,9C,7S,0,0,AH,3H,9S,6D,4D,0,0,AS,5S,2S,3S,7C,0,1,KD,2C,KH,7D,5C,0,0
6D,4S,9S,AC,6H,10D,1,0,KC,3C,9D,5H,3S,1,0,6C,9C,JH,KS,2S,0,1,QD,7D,2H,JD,7S,1,0,QC,10H,AH,2C,8D,0,0,8H,4D,6S,9H,7H,0,0
5C,9D,AH,10D,4D,3C,0,0,5D,10H,KS,4H,3D,0,0,6D,5S,6S,10S,6C,1,0,3H,AD,AS,7D,7S,2,1,6H,QH,KC,7H,3S,0,0,JD,9H,4C,9S,QD,1,0
4S,JH,8S,QC,5C,2S,0,0,6D,2H,9C,JS,QH,0,0,10S,5H,AS,3S,6H,0,0,5D,10H,5S,6C,KC,1,1,4H,KS,4D,10C,JD,1,0,4C,6S,QD,3H,2D,0,0
KD,7S,9D,KS,5H,JH,0,0,7C,8S,JD,3H,9S,0,0,4C,10H,10C,QC,4S,2,0,JS,2H,QD,7D,2C,1,0,QH,4D,3C,10D,5C,0,1,6C,JC,6D,2D,6H,1,0
8H,KC,8C,QS,3S,8S,1,1,9C,2C,3C,4D,AD,0,0,3D,5H,10C,8D,5D,1,0,10S,AH,7H,JH,JC,1,0,2D,10D,KH,6S,7S,0,0,6C,3H,5C,AS,6H,1,0
QS,6D,JS,3S,10C,5H,0,0,2S,5C,8H,6H,4S,0,0,KD,3H,8C,KS,8S,1,1,JH,5D,9S,10H,JC,1,0,7D,8D,KH,4H,QD,0,0,7H,AC,9D,2D,AS,1,0
5S,2D,KH,8S,10S,4C,0,0,2S,3S,JH,4H,7S,0,1,8C,10D,JC,10C,QC,1,0,6H,AS,AD,7C,KC,1,0,5D,AH,JS,2C,8D,0,0,4S,3C,QH,8H,9H,0,0
4D,10C,KC,8S,6C,6H,1,0,JS,5H,KS,2H,10H,0,0,5C,2D,8D,5D,4C,1,1,JC,AH,9D,10D,6D,0,0,8H,7H,3H,8C,QS,1,0,3S,4S,2S,9C,QH,0,0
5S,10D,2D,2C,9S,6H,1,1,QS,AH,4S,3S,AC,1,0,AS,2S,7S,8S,10C,0,0,3C,KS,5C,8D,2H,0,0,9D,10H,KC,4C,6S,0,0,10S,7H,8H,9C,QC,0,0
9C,2H,3H,8C,9D,2D,2,0,3D,KS,AD,QS,KC,0,0,10H,7S,5H,4H,AS,0,0,2C,5S,4S,9S,3C,0,0,9H,JC,JD,JH,3S,1,1,AC,KD,6C,6S,10D,1,0
5S,7S,9C,AD,8S,AH,1,0,2C,KH,6S,KC,9H,0,0,3S,QC,2D,KS,10S,0,0,4H,6H,JD,AS,KD,0,0,3D,9D,3H,QD,8H,1,1,5D,4S,8D,QH,JC,0,0
KH,5S,QS,9D,AS,QC,1,0,KC,JS,3S,8H,JH,1,0,JD,6D,2C,9S,JC,1,0,2H,5H,3H,6S,5D,1,0,5C,7C,4D,10H,2S,0,0,4C,4H,3D,9H,6H,1,1
7C,2H,QH,JS,4H,2S,1,0,KD,AC,10C,7S,AD,1,0,KS,8S,QS,AH,6C,0,0,7D,QC,JC,KC,8H,0,0,7H,3S,8D,6D,10H,0,0,9D,AS,2C,4S,4D,1,1
KC,5D,5S,QD,AH,6C,1,0,8H,KH,10C,QS,7S,0,0,2H,9D,AS,3C,3H,1,1,6H,5H,AD,8C,7H,0,0,6D,10H,QH,KD,10S,1,0,9C,7C,8D,5C,JC,0,0
8C,8H,7C,10C,AD,9C,1,1,10S,KC,3S,7H,6C,0,0,10D,6H,2H,7D,8S,0,0,QH,KS,QC,JC,9S,1,0,AC,9H,QD,3C,2S,0,0,KH,5D,6D,2D,4S,0,0
QD,6D,KD,8C,10D,KS,0,0,AS,3S,10S,9C,6H,0,0,JD,8H,4H,7D,4C,1,0,7C,2H,KH,3C,7S,1,0,4D,QC,6C,2S,10H,0,1,KC,7H,2C,AH,AD,1,0
2D,AS,AH,AC,3C,3S,2,0,6S,5D,10S,QC,5S,1,0,6H,JC,AD,4H,4S,1,1,8S,8H,KD,7C,JH,1,0,QD,9S,QS,4D,9D,2,0,3D,JS,6D,KC,3H,1,0
5D,QD,9H,5H,8D,8S,2,1,JS,2H,8C,4H,7S,0,0,10C,6S,QC,2C,4S,0,0,10D,JD,7H,3S,AD,0,0,6D,3H,KC,3D,2D,1,0,5S,AS,3C,JH,5C,1,0
3S,3H,10D,AC,AS,QC,2,1,4C,10C,3C,KH,8C,0,0,4S,AD,KS,6C,3D,0,0,QD,9D,10H,QH,JS,1,0,5D,8D,7S,JC,9S,0,0,4H,JH,5H,5S,6H,1,0
6C,AD,KS,6H,2H,8D,1,0,4D,QD,3D,KH,KC,0,0,7C,5D,JS,2D,8S,0,0,JD,10H,3C,4H,9D,0,0,QS,9H,KD,7S,9S,1,1,JH,10C,QH,3H,3S,1,0
2H,7S,JD,3H,8H,9S,0,0,JC,KS,3C,10C,2D,0,0,AH,QH,5S,KH,2C,0,0,4S,8S,5D,QD,3D,0,1,AC,8C,4C,10H,5H,0,0,9D,QC,10S,7D,AS,0,0
6D,AH,9H,6H,JD,9C,2,0,2D,4C,4H,10H,10S,2,0,QC,KD,5D,JH,5S,1,0,QS,3D,8C,10C,9D,0,0,4D,KC,5H,KH,QD,0,0,6S,2S,8D,7C,5C,0,1
9S,8D,QS,4S,7D,8S,1,1,9H,9C,4D,AD,7C,1,0,3C,5S,5H,10S,7H,1,0,2C,JD,QD,9D,2S,1,0,5C,JH,3S,KH,7S,0,0,3D,KS,AC,QC,KD,0,0
3C,7D,QC,8H,7S,4H,1,0,JC,4S,AH,3D,9H,0,0,2D,8C,10S,9C,QS,0,0,6D,5S,3H,QH,2S,0,1,9D,3S,KS,6C,8S,0,0,QD,KD,6H,6S,JS,1,0
7C,QH,4S,QC,6C,7H,2,0,QD,QS,AC,6S,7S,1,0,AH,10D,8D,JD,8S,1,0,8H,KC,4D,2D,JS,0,0,5H,3D,4C,7D,10C,0,0,6D,10S,5S,6H,KS,1,1
KH,6S,5S,JD,QD,10D,0,0,2D,AD,KD,KC,3C,0,0,AS,9D,7H,8H,7C,1,0,6H,JH,10H,6C,7S,1,0,3D,4S,2C,2S,4H,2,1,8C,2H,9S,4D,JS,0,0
9D,8D,10D,2H,8C,6D,1,0,JS,4S,JC,KC,QH,1,0,JD,QD,5S,7H,AC,0,0,9H,3C,9S,7S,6H,1,0,QS,10H,7C,QC,AH,1,0,3S,8S,2C,5H,5D,1,1
AH,JH,7H,5D,3S,QH,0,0,JC,5C,3D,3C,5S,2,1,AS,6H,KS,2S,4S,0,0,2D,9H,QC,KD,7C,0,0,10S,KC,4C,AC,JD,0,0,4D,QS,AD,9C,10C,0,0
JS,QS,AC,KH,8C,4D,0,0,10C,5D,7S,8S,6H,0,0,7H,3S,9H,5C,7D,1,1,2C,2S,9D,QD,5H,1,0,9S,7C,KC,QC,8D,0,0,JH,10S,6D,JC,2H,1,0
8C,5D,QC,4S,10H,QD,1,0,9H,4H,JH,7H,6C,0,0,2D,6S,2H,4C,5H,1,1,AS,JS,9S,3H,JC,1,0,KS,7S,9C,8S,3C,0,0,2C,7D,QS,AC,10D,0,0
4C,JS,JC,QH,KC,10C,1,0,KS,2C,9S,9D,8H,1,0,JD,10D,7C,AC,JH,1,0,3S,AH,4D,2S,5C,0,0,8S,7H,QD,8C,AS,1,1,4S,5D,5H,KD,4H,2,0
8C,7D,6D,KH,QC,9C,0,0,4D,KS,7H,10H,JS,0,0,AD,6C,3C,8H,5C,0,0,2S,JC,JH,4H,KC,1,0,AH,8D,6S,10S,9S,0,1,6H,2H,8S,QS,2D,1,0
AD,3C,8C,9H,2C,7C,0,0,6S,9S,10H,KS,6H,1,0,3D,AC,QC,5C,7H,0,0,QD,8H,9C,4H,2D,0,1,3S,10C,JD,JS,8D,1,0,4S,QS,10S,2H,7S,0,0
4C,2S,AD,8D,4D,AS,2,1,3C,3H,3S,AC,9D,1,0,10S,9C,7D,QD,7C,1,0,10C,9H,10D,QH,6D,1,0,6S,4S,KS,8C,AH,0,0,KH,QS,JC,JH,6C,1,0
3H,8C,10D,JD,8D,4S,1,0,9S,KD,QD,7C,6H,0,0,AD,QS,9D,5H,6D,0,0,7H,3S,AC,AS,2H,1,1,6S,9H,7D,4D,6C,1,0,2S,KH,KS,8H,5D,0,0
5H,2D,7C,9C,8H,10H,0,0,4D,JC,5S,5D,4H,2,1,5C,3S,10C,QC,KC,0,0,7D,AD,2S,7S,AC,2,0,8C,4C,9D,KH,9H,1,0,2H,6S,QS,JS,10D,0,0
7S,KS,2C,4H,AD,JD,0,0,AS,QD,6C,AC,7C,1,0,3C,3H,5S,JC,10S,1,0,5C,KH,5H,6H,9H,1,1,QH,QC,JH,QS,9C,1,0,8C,2D,KC,2H,4D,1,0
6S,9S,7S,AD,AH,AS,1,1,9H,JC,6H,KD,10S,0,0,5H,3S,KC,AC,6D,0,0,KH,QC,2D,3H,9D,0,0,QH,4S,8H,9C,8D,1,0,2C,3D,2H,10H,JD,1,0
3C,4S,3H,JC,KS,6H,1,1,JH,6D,JS,JD,QS,1,0,AC,2C,5D,2H,QC,1,0,5S,7H,6C,KC,6S,1,0,7C,8H,4C,5C,AD,0,0,9S,8C,3S,8D,10C,1,0
6D,AS,QD,7S,4H,QH,1,0,5H,2D,3S,9S,9H,1,1,10D,JD,7C,2H,2S,1,0,KH,3D,4S,9C,AC,0,0,QS,3C,JS,3H,6H,1,0,2C,5D,AD,JC,QC,0,0
4H,9D,AD,4C,3C,JC,1,0,5S,QS,5H,6C,JH,1,0,3D,2S,7D,9S,KD,0,0,KH,QH,8C,QC,6S,1,0,7S,9H,JD,10S,3S,0,0,7H,7C,10H,6H,AH,1,1
7C,4S,6C,2S,AS,8C,0,0,7S,QH,7D,4D,JH,1,0,AC,5H,9D,4C,4H,1,0,KH,AD,10C,9C,10H,1,0,JD,3S,10S,3D,KS,1,1,JC,2C,JS,5C,9H,1,0
3H,5D,8C,KC,JH,7D,0,0,8S,7H,6S,9S,6C,1,0,KD,5S,10H,10D,9D,1,0,2S,5C,6H,3S,8H,0,0,QH,5H,AH,7C,AC,1,1,JC,QS,QC,3D,AS,1,0
QC,7C,4H,5H,9D,8D,0,0,KH,6S,5C,2C,4C,0,0,AD,JS,KD,KC,10S,0,0,2H,2S,7D,3C,6H,1,0,10H,QD,JH,KS,8H,0,1,8S,QH,6C,7S,9H,0,0
3C,JS,9H,4S,6C,7D,0,0,10S,JD,8H,10C,8D,2,1,KS,3H,9S,9C,5C,1,0,8C,KC,7H,5D,2C,0,0,4H,QH,5S,7S,7C,1,0,5H,4C,KD,3S,6S,0,0
9C,AH,AC,4S,9H,6S,2,1,7S,3S,7H,JC,5H,1,0,KH,AS,QS,10S,4H,0,0,9S,3C,7C,2D,10H,0,0,5S,JS,4C,2C,6C,0,0,5D,9D,3H,8C,JH,0,0
6S,7C,AH,6D,3H,7S,2,0,QD,JH,6H,2C,AC,0,0,9C,9D,QH,10S,KS,1,1,4H,AS,2H,5D,JS,0,0,3S,JD,JC,2S,KD,1,0,5H,10C,2D,8H,KH,0,0
5H,JH,QS,8C,KS,4C,0,0,9D,AD,2S,9C,JD,1,0,8D,4S,6C,JC,4D,1,0,8S,KD,9H,AC,5C,0,0,7D,3C,AS,QD,10C,0,1,8H,7H,7S,JS,2D,1,0
6D,10H,4D,QS,7H,KD,0,0,AD,QD,5C,8H,10C,0,0,AH,3H,KC,8C,KS,0,1,JC,10S,JS,3S,JD,1,0,9C,2H,AS,8S,4S,0,0,AC,7D,2C,5H,6H,0,0
7H,3D,2D,QC,6D,QD,1,0,6S,KC,AC,8H,2C,0,0,3H,4S,JD,9D,JS,1,0,8D,AH,8C,4C,AS,2,1,7S,6H,JH,5C,9C,0,0,7D,10H,KD,7C,2S,1,0
3H,JD,8D,2H,KC,2C,1,1,6D,10S,7S,5S,4H,0,0,2S,3D,4D,JS,5D,0,0,9H,4C,4S,7C,AH,1,0,7H,10H,8H,QC,KH,0,0,QS,JC,6S,8S,9S,0,0
2S,8C,KH,QS,QC,KS,1,0,7D,AD,KC,KD,7C,1,1,8D,9D,AC,2C,5H,0,0,6C,3S,4S,10C,AS,0,0,8S,4D,2D,3D,3C,1,0,JS,9S,AH,6D,3H,0,0
4S,AD,10C,4C,KH,5S,1,0,10H,9C,6S,JS,5D,0,0,KD,QS,7D,7S,AC,1,1,2S,3S,5H,JH,AS,0,0,3D,JD,7H,9S,2C,0,0,QD,9H,5C,JC,7C,0,0
4C,6H,5S,10D,5C,9C,1,0,AD,AS,JS,10C,7D,1,1,10S,2C,5H,QC,QS,1,0,8H,2S,7H,JH,QD,0,0,3S,7S,9S,AH,6S,0,0,JC,8D,9D,10H,KS,0,0
AS,5C,7D,JD,9D,2C,0,0,8C,2S,AC,5D,10C,0,1,JH,QC,5H,8S,4S,0,0,3S,4H,9H,KH,7S,0,0,3C,9S,3H,10D,2H,1,0,6C,5S,KS,7H,7C,1,0
JS,4C,8D,JD,2C,KH,1,0,JH,AS,AD,2S,2D,2,0,7H,6C,KD,QH,5D,0,0,9H,KS,QD,9D,5H,1,1,10D,3H,7S,3D,6H,1,0,5S,KC,5C,QS,8C,1,0
4C,9H,6S,6D,10C,9C,2,0,6H,8C,5C,2D,AS,0,1,KH,KS,7S,2H,8H,0,0,5H,7D,4D,7C,2C,1,0,9S,5D,QC,JH,6C,0,0,10D,9D,QH,2S,KC,0,0
2H,2C,KH,JD,KS,6C,1,1,KD,4H,QS,9C,6D,0,0,QC,2D,QD,AD,8D,1,0,6H,JH,8C,AH,10C,0,0,8H,7C,8S,KC,10D,1,0,AS,4D,4C,3D,10H,1,0
3C,8S,2D,AH,QH,9H,0,1,9C,8H,3H,4H,7C,0,0,4C,6C,KH,10S,6H,1,0,QS,3S,2H,3D,AC,1,0,9D,JS,5H,AD,JH,1,0,4S,JC,QC,5C,7S,0,0
5C,JS,AD,8C,QH,AC,1,0,10D,3S,KH,JD,9H,0,1,5S,4H,QC,KD,2S,0,0,9C,10H,7H,6D,2H,0,0,9S,10C,10S,3H,JH,1,0,QD,5H,3C,6H,5D,1,0
5H,5S,QH,4H,10S,8C,1,0,6H,4D,4C,5C,7S,1,0,3C,9S,8H,6C,KD,0,0,JH,JC,10D,JS,KC,1,0,8D,10H,3S,3D,7H,1,0,2S,QD,8S,6D,5D,0,1
QS,10S,7H,QC,AC,KS,1,0,AS,8H,JC,3D,9C,0,1,8S,QD,7C,AD,6D,0,0,JS,7S,9D,2C,4C,0,0,5C,5H,4H,10H,7D,1,0,10D,6S,8D,JD,3C,0,0
JC,9H,6D,9D,3H,6H,2,0,8D,JD,6C,8S,5C,1,1,5H,4D,KD,3S,10H,0,0,8H,7D,KH,AH,QH,0,0,7H,KC,9S,JS,10C,0,0,AS,4C,4H,QD,4S,1,0
8C,AD,KD,3C,2D,AC,1,1,JS,QD,QC,3D,AS,1,0,10C,5C,4C,KC,JD,0,0,6C,3S,4D,2H,7C,0,0,10D,3H,5D,JH,KH,0,0,8D,9H,7H,8H,6D,1,0
JS,JC,QD,10H,7D,AD,1,0,8S,4S,KS,KC,AS,0,1,9D,8H,6C,4D,AH,0,0,3S,2S,KH,10S,2D,1,0,10C,7S,KD,9H,4H,0,0,5S,5H,QC,6S,2C,1,0
QD,2H,10S,KH,4D,KD,0,0,8C,AH,3H,6D,4S,0,0,8S,3C,9D,AC,3S,1,0,5C,2S,10H,10C,6H,1,0,AS,7D,JD,9H,QH,0,1,9C,KS,5H,4C,9S,1,0
6S,7H,2D,10D,3H,JH,0,0,2S,7S,AH,3C,5C,0,0,4S,QH,8S,10S,9H,0,0,AD,AS,10C,6H,9S,1,0,4C,3D,4D,KC,5D,1,0,AC,7C,2C,2H,9C,1,1
JC,2D,6H,JH,3C,8C,1,0,10H,AD,4S,QD,JS,0,0,AC,5C,KS,7S,8S,0,1,AH,7H,2C,3H,10C,0,0,6C,KH,JD,AS,3S,0,0,6S,QH,2H,2S,7C,1,0
4H,8H,6S,9D,5D,3D,0,0,AD,AH,9S,7S,5C,1,0,JS,3H,AC,KD,KC,0,1,QD,7D,4C,2C,JC,0,0,7C,10H,9C,5S,6C,0,0,6H,8D,AS,6D,5H,1,0
6S,AS,QC,QS,7S,AD,2,0,5C,7H,KC,AH,9S,0,0,4D,2D,7D,JD,AC,0,1,KD,8C,6D,9D,9H,1,0,2S,3C,8H,QH,5S,0,0,9C,10S,4H,KH,10D,1,0
JD,5S,7C,QD,7D,5C,2,0,6H,AD,7H,AH,9D,1,1,JS,2H,2C,5H,QS,1,0,KS,6C,8S,AS,7S,0,0,4D,10D,6S,10C,9C,1,0,2D,JC,8H,3C,10S,0,0
AS,7D,QC,8S,AC,KD,1,0,KH,5S,3H,8H,6D,0,0,10H,8C,9C,6S,8D,1,0,KS,4C,9D,JC,10C,0,0,6C,10D,5C,QS,4D,0,1,JS,5D,AD,7H,JH,1,0
9H,10C,3S,8H,JH,7C,0,0,6C,9C,4S,KS,10S,0,0,AS,8C,6D,5S,AC,1,0,QS,KC,10H,2H,JD,0,1,JC,KH,2D,10D,6H,0,0,7S,2C,9D,4C,4H,1,0
10H,JH,5H,10C,JS,6H,2,1,4H,AD,8H,4S,9D,1,0,7S,2D,6D,3C,9C,0,0,7D,8S,9S,6C,JC,0,0,JD,8D,2S,KD,9H,0,0,2H,AC,8C,5S,10S,0,0
8S,AC,6H,KS,2C,KC,0,1,6C,KH,2D,4S,AS,0,0,8H,9S,10C,7S,7C,1,0,JC,8D,4D,QS,10S,0,0,4H,4C,9H,5H,3S,1,0,9C,7D,8C,QD,JS,0,0
9C,3C,JC,7C,9S,10H,1,0,2C,4D,5C,3S,AS,0,0,QS,QH,JD,8C,AC,1,0,JH,4H,QD,KD,3H,0,0,4C,KC,2D,4S,6C,1,1,7S,8H,8S,5H,6D,1,0
10D,3D,7S,9S,AS,KS,0,0,10C,6S,9D,2C,7C,0,0,5D,8S,AC,JH,JC,1,0,5S,4D,4H,4C,6H,1,0,AH,QH,8C,QS,KC,1,0,QD,4S,9H,9C,2D,1,1
