Player 0,,,,,,pair,Player 0 win,Player 1,,,,,pair,Player 1 win,Player 2,,,,,pair,Player 2 win,Player 3,,,,,pair,Player 3 win,Player 4,,,,,pair,Player 4 win,Player 5,,,,,pair,Player 5 win
5D,4H,6D,3S,6H,5C,2,0,9C,10S,8C,8H,9S,2,0,10H,10C,AD,10D,QS,1,0,7S,4S,AS,4C,8D,1,0,AH,2D,JH,6C,QC,0,1,2H,JD,AC,6S,KD,0,0
9H,2H,3D,5D,3C,4D,1,0,AS,3S,JC,AD,KC,1,1,10S,2S,6D,5H,10C,1,0,AC,7H,7D,QH,7C,1,0,4S,JH,5S,6C,5C,1,0,QS,4C,6S,4H,QD,2,0
2S,6S,9D,AS,4C,5S,0,0,JD,JH,10D,KD,10C,2,0,3S,9H,4D,8S,QD,0,0,10H,6C,5D,QH,4S,0,1,4H,KC,2H,10S,8D,0,0,9S,AH,7H,6H,5H,0,0
7S,JD,9C,4C,6S,5H,0,0,KD,3H,10D,JS,8H,0,0,10H,2S,6D,8C,10S,1,0,7C,3S,8D,3D,9D,1,1,7D,QC,2D,8S,2C,1,0,6H,AC,QD,KH,4S,0,0
KS,2S,8H,3S,3C,10S,1,0,QH,3H,7C,10H,4D,0,0,JD,QS,4H,AC,QC,1,1,KH,10C,6C,7H,7S,1,0,4C,6H,8C,9H,6D,1,0,10D,8D,5H,5D,JH,1,0
4H,2H,9C,AD,9H,4D,2,0,10S,4S,JC,KS,4C,1,0,9D,3S,10D,6C,10C,1,0,2D,9S,JH,3D,QC,0,0,QS,AH,8H,KC,JS,0,0,JD,10H,AC,5D,8C,0,1
5H,7D,JC,5D,JD,AH,2,0,3H,JS,9C,4D,KS,0,1,9D,4C,6H,5S,8S,0,0,2C,AS,10S,9S,7S,0,0,KH,3C,6C,2S,KD,0,0,JH,KC,3D,AD,QD,0,0
4S,3C,10C,9H,QS,KS,0,0,2C,QD,QH,5H,JH,1,0,6H,6D,KD,QC,4C,1,0,8H,AD,AH,JD,8S,2,0,9C,2D,9D,2H,AS,2,1,5C,8C,10H,5S,10S,2,0
KC,6S,2C,QS,8H,QH,1,0,9H,3H,9S,9C,AH,1,0,KD,AD,5S,AC,QC,1,0,AS,JC,8C,2H,5C,0,0,6D,10H,JD,JS,2D,1,1,8S,3D,KS,3C,10D,1,0
KD,7D,8S,2H,7H,AH,1,1,4C,4H,8H,9S,2S,1,0,QS,QC,9D,8C,3D,1,0,4D,KC,6C,8D,AD,0,0,5H,JC,9C,9H,6D,1,0,JD,10S,3C,5C,3H,1,0
5C,6C,9S,6H,6D,7S,1,1,QC,2H,2S,AS,8C,1,0,QS,KS,5H,3C,9H,0,0,QD,8H,2D,9D,3H,0,0,AC,10S,4C,8S,10H,1,0,JD,5D,AD,7C,9C,0,0
JS,8C,AH,AD,4C,10D,1,0,8H,2H,AC,8S,4S,1,1,7C,8D,9D,JD,6H,0,0,2S,9C,7S,QH,KS,0,0,AS,9H,5H,QD,4D,0,0,2C,3S,10C,KC,2D,1,0
KC,KS,3H,AC,KD,10C,0,0,QH,JS,4H,4C,6H,1,0,2C,4S,AS,8H,JC,0,0,10H,9C,9D,QD,8S,1,0,6D,4D,8C,AD,5S,0,1,5D,JD,5C,7H,QC,1,0
2H,4C,9C,4S,7S,3H,1,0,10H,8S,5H,8D,6H,1,0,2C,6S,6C,3D,QD,1,1,5S,QS,10C,KS,AH,0,0,5C,KD,AS,KH,10D,0,0,6D,8H,2S,8C,AD,1,0
2H,10D,8C,2S,7D,10C,2,1,7S,KS,4D,QS,6C,0,0,4H,AD,6S,KD,7C,0,0,AH,KC,9S,2D,QD,0,0,8S,AC,JH,5D,8H,1,0,6D,5S,3H,9H,QH,0,0
4C,10D,6S,QC,KD,9C,0,0,JC,AS,JH,5S,KS,1,1,10H,6D,2D,6H,AH,1,0,KH,9H,5H,10C,JD,0,0,3D,8H,6C,10S,5C,0,0,5D,7S,4D,AC,3S,0,0
4D,JD,8D,9H,2S,KC,0,0,QD,AD,4C,JH,4H,1,1,JS,2D,7D,2C,3D,1,0,9S,9D,4S,3S,7S,1,0,AH,10C,5H,KH,6D,0,0,7H,QS,2H,6H,10H,0,0
7D,KC,7S,KS,JH,7C,1,1,8C,2H,3S,6S,KH,0,0,6D,AS,QD,2S,AD,1,0,9H,3D,QS,8H,4D,0,0,5D,5S,6C,8D,10H,1,0,KD,9C,10C,AH,AC,1,0
6S,8S,4H,4D,10C,2H,1,0,10S,3C,AC,5H,KD,0,0,7S,8C,6C,9C,JH,0,0,10H,7C,9H,AH,10D,1,0,9D,2S,KH,3D,QH,0,0,5S,7D,8D,2C,3H,0,1
7S,8S,10H,10C,10D,9C,1,0,KC,3H,7C,6D,AC,0,0,KS,QD,QH,QS,AD,1,0,6C,2D,8C,KH,4S,0,0,4H,4C,5H,AS,9D,1,0,9S,2H,QC,5C,JS,0,1
JS,AC,KH,6S,8C,2D,0,0,6C,5S,6H,JH,10C,1,0,AD,3H,AS,3S,KC,2,1,JD,QS,2C,QH,3D,1,0,3C,9H,8H,4H,KS,0,0,2S,7C,5H,7D,10H,1,0
7S,9S,3S,AD,2D,4S,0,0,KC,5H,4C,KH,3D,0,0,8S,6D,2H,JH,JD,1,0,QS,8C,3C,8D,8H,1,0,7C,6H,10C,QC,AH,0,0,9H,QD,5C,6C,4D,0,1
9S,9H,8D,AD,6H,5D,1,0,QH,7H,5S,KS,2D,0,0,4D,10S,4C,7S,JS,1,1,QS,2C,2H,9D,8S,1,0,AS,QC,10D,3H,10C,1,0,7D,JH,3C,AC,8C,0,0
AS,JH,8D,2D,KC,10H,0,0,4S,3H,JD,JC,2H,1,0,5S,QH,10D,6S,AH,0,1,6H,8C,7D,6D,4C,1,0,3D,8S,2C,10S,9S,0,0,KH,9C,2S,6C,QS,0,0
2S,5D,KS,10H,10S,4D,1,1,6H,9D,3S,AH,KC,0,0,QH,KH,2D,4H,5C,0,0,10C,AD,AS,7D,AC,1,0,3H,7S,9C,8H,JD,0,0,QS,6S,JS,9H,JC,1,0
QS,7S,JD,KH,2S,3D,0,0,QC,8S,6H,JH,5S,0,0,7C,10C,AH,6D,8H,0,1,AC,JS,4D,QH,4H,1,0,8D,5C,10S,4C,KC,0,0,10H,5H,2D,4S,6C,0,0
6C,8S,3C,2H,KH,10D,0,0,2C,2D,AD,10C,3D,1,0,8C,7C,2S,5S,3H,0,0,JS,QS,QH,9C,4D,1,0,6D,KC,6S,7H,QC,1,0,7S,9H,JD,JC,8H,1,1
3H,9S,4S,5D,4D,JH,1,0,7H,9H,AC,7D,8S,1,1,AH,10D,JD,2D,AD,1,0,KH,QC,3C,9C,7S,0,0,QD,6D,3S,7C,8H,0,0,JC,8D,AS,10S,2S,0,0
2C,7S,5S,KS,QD,4D,0,0,5C,6D,AS,AC,KC,1,0,4S,8C,10C,8H,9S,1,0,JD,QC,2H,KD,8D,0,1,8S,QS,JC,7D,9H,0,0,3C,JS,4C,JH,3H,2,0
QH,AD,QD,5D,5S,4D,2,0,5C,AS,10C,6S,3C,0,0,2S,3H,KC,3S,4H,1,1,10D,2H,2C,7D,4C,1,0,8S,7H,3D,10S,7C,1,0,6D,KH,8D,QC,KD,0,0
JD,KH,4H,5D,4D,10H,1,0,3H,7H,6C,9H,9C,1,0,AC,KS,KC,QH,6S,0,0,3C,2H,4S,10C,QD,0,1,2C,3D,JH,8C,5H,0,0,7D,9S,KD,4C,JS,0,0
9H,JS,AD,JC,8H,KD,1,0,3C,3H,4D,10S,6H,1,0,10C,5D,9D,3S,10D,1,0,4C,AS,AC,8C,3D,1,0,JH,6S,JD,9C,2S,1,0,QC,9S,6C,7H,4H,0,1
4D,AS,3S,9H,QC,8S,0,0,3C,7H,QS,2H,10S,0,0,10C,8H,JD,7S,6H,0,0,KH,KC,QD,2D,9C,0,0,AH,7D,6S,8C,8D,1,1,JC,4S,3D,7C,3H,1,0
KH,10H,4D,7H,2H,3C,0,0,5C,5D,4S,AD,KD,1,0,2S,10D,8C,QD,10C,1,0,5H,6H,2D,8S,JH,0,0,7D,QS,JC,9D,9S,1,1,4C,QH,3S,7S,KS,0,0
10C,4C,JC,8H,AH,5H,0,0,3D,3C,7D,QD,6H,1,0,7C,2C,QH,4H,6C,0,0,AC,3S,4D,KS,2S,0,1,KH,QS,2H,9S,5S,0,0,8S,4S,5C,9C,KC,0,0
8C,6H,10C,2D,5H,10D,1,0,JS,10H,6S,3D,KS,0,1,9D,5D,10S,QS,JC,0,0,5S,AD,6C,AC,AS,1,0,7H,3S,8D,JD,9S,0,0,2C,7D,8H,9C,4H,0,0
JH,2C,7H,QC,JD,KS,1,0,6C,5H,9S,8H,6D,1,1,5C,2H,7C,KD,6H,0,0,10S,10D,10H,AH,QD,1,0,KC,AS,5S,4H,3D,0,0,QS,9H,7D,9D,3S,1,0
9S,7S,JD,5D,2S,4C,0,0,5C,AC,JS,8C,JH,1,0,KH,QC,KS,7H,5S,0,0,QD,10D,6D,KD,10H,1,0,4D,9D,3S,6H,4S,1,1,2H,2C,4H,2D,AH,1,0
5C,8S,AS,QC,4C,JS,0,0,8H,JC,4S,7D,QS,0,1,JD,9D,2D,6D,2H,1,0,AD,KH,8D,6C,JH,0,0,3C,10H,3H,2S,10D,2,0,10C,QD,9S,KS,9C,1,0
5S,AH,KD,8D,5C,5D,1,0,JS,JC,10C,2D,9H,1,0,4H,10S,JD,6S,5H,0,0,KH,6C,3D,8C,KS,0,1,KC,2H,3H,4S,8H,0,0,2S,3C,AS,9D,6H,0,0
KH,4D,KC,10C,5D,AD,0,1,JS,7C,10H,10S,8S,1,0,2S,9S,6D,5C,8H,0,0,QS,2H,3S,4H,6S,0,0,JC,JH,7S,3D,4S,1,0,5H,6H,7H,AS,9H,0,0
6H,10S,5D,QC,2H,10H,1,0,5H,9S,10D,7H,AC,0,1,8D,7C,6D,QD,KC,0,0,7S,6S,KD,AH,AS,1,0,AD,4C,8S,5C,8C,1,0,3S,3H,5S,JS,2S,1,0
QH,AS,9H,2S,10D,JD,0,0,KH,5D,JH,6H,6S,1,1,AH,4S,AD,8S,QC,1,0,KD,2D,JC,4D,7D,0,0,7H,9S,2C,2H,3S,1,0,6C,JS,8C,8H,QS,1,0
3D,KD,3S,2D,QS,4C,1,0,4S,9H,2H,10S,JH,0,0,8C,10H,8S,6D,10C,2,1,5D,JC,5H,9S,2C,1,0,5C,4D,6S,7C,KC,0,0,JS,AC,7S,QH,QD,1,0
AD,JC,KS,2C,AS,QD,1,0,9D,3C,4H,6S,JH,0,0,2S,5D,6C,7C,7H,1,0,5H,QH,AH,10C,4C,0,0,QC,6D,2H,JD,3S,0,1,QS,5S,10H,9H,8C,0,0
5D,8C,QD,KH,6H,2D,0,1,JC,7S,7D,8D,3H,1,0,2C,7C,6C,4H,9H,0,0,6S,QH,AD,9S,2S,0,0,3S,2H,JS,4C,5C,0,0,10H,KD,3C,KC,KS,0,0
3C,JD,KC,8S,AH,9D,0,0,8H,QC,10C,7C,6S,0,0,3D,2C,2S,9H,2H,1,0,5S,10S,9S,AS,9C,1,1,10D,JS,3S,6H,KH,0,0,JH,5H,6C,7H,AC,0,0
6H,4S,2H,9H,KS,7C,0,0,4D,10H,JH,JC,10C,2,0,6C,QC,4H,3H,KH,0,0,QS,7S,3D,8H,9S,0,0,6D,2D,5H,AC,KD,0,0,5S,AD,5D,8S,6S,1,1
JD,JH,10C,3H,JS,8D,1,0,QH,AH,5C,QC,4D,1,0,5D,9S,2S,4H,2H,1,0,3S,8C,6H,KS,9C,0,1,9H,2D,9D,KH,8S,1,0,10D,5H,7H,4C,6D,0,0
QH,2D,JC,KD,9C,8C,0,1,4D,9S,3D,KS,10D,0,0,5S,6S,8H,7C,5H,1,0,5D,4S,QC,9H,2S,0,0,4H,6H,KC,8D,6D,1,0,8S,4C,2H,AH,7S,0,0
4C,AC,AH,QS,10H,5H,1,0,3C,JH,6S,7H,KD,0,1,8H,7D,2D,2S,8S,2,0,4S,KS,9C,AD,3S,0,0,5D,KH,7S,AS,2C,0,0,6D,JS,QD,5S,3H,0,0
9D,7D,JD,10C,2H,JC,1,0,7S,4H,AH,3H,AS,1,0,AC,QS,9C,3C,JH,0,0,10D,10H,KC,JS,2C,1,1,7H,2S,3D,3S,6D,1,0,5C,9S,AD,8H,8D,1,0
8S,KD,6S,10H,2H,2S,1,0,AD,8D,6D,6H,9S,1,0,6C,10D,4C,7H,QD,0,0,3D,9H,AS,7C,9C,1,1,KH,9D,5D,3C,QS,0,0,7D,QC,2C,AC,5C,0,0
7H,KC,2C,10H,6C,10S,1,0,9D,5S,9S,JD,5H,2,0,4H,3H,2D,AC,8S,0,0,JH,JS,AH,2H,KH,1,1,7D,9C,9H,4D,8D,1,0,3C,8C,2S,KS,6S,0,0
2S,JD,3C,9C,AD,7C,0,1,6D,4D,9S,6C,10H,1,0,KS,7H,2H,6H,5C,0,0,5H,8C,KH,8D,8S,1,0,AS,4S,QS,9D,10D,0,0,KC,2D,QH,10C,8H,0,0
JC,3H,6S,5D,JH,AS,1,0,AH,9C,3S,QD,QS,1,0,7H,2C,7D,9S,AC,1,0,KD,8H,2D,2S,KC,1,1,7C,JS,10S,10H,4C,1,0,10D,QC,JD,8D,6C,0,0
4H,10H,4C,3S,4S,KS,1,0,KD,JH,5D,8C,QC,0,0,3H,2C,5H,7H,JD,0,0,6D,6C,6S,AD,2D,1,1,6H,9C,10S,3C,8H,0,0,9D,5S,JS,7S,KC,0,0
6C,KC,6S,2C,6H,9D,1,1,5H,AC,2H,9C,3C,0,0,QC,10D,KD,JS,QS,1,0,AD,8C,KS,4D,10C,0,0,QD,JH,8D,5C,10H,0,0,8H,3S,AS,AH,7D,1,0
10S,QD,3S,5H,9D,KS,0,0,AS,6H,JD,2D,AC,1,0,JS,6D,8S,8C,QC,1,1,JC,2C,4H,KD,7D,0,0,3H,2H,7S,10H,5C,0,0,3C,10D,9H,4S,8D,0,0
JD,9C,AC,AD,5H,QD,1,0,QC,5S,4S,2H,KD,0,1,JH,KC,3S,JS,6C,1,0,8H,9D,5D,JC,AS,0,0,10S,10C,KH,10H,3D,1,0,3H,3C,9H,9S,QH,2,0
KH,4D,AH,6H,8D,AD,1,1,6C,3S,4C,2D,JH,0,0,7H,3H,10D,4H,7C,1,0,7D,KD,3C,KC,9C,0,0,9S,KS,8S,5D,QD,0,0,7S,10H,JD,QC,10S,1,0
6C,3H,5C,AH,JD,2C,0,0,5H,4D,8H,QH,4H,1,1,4S,10C,KS,KC,7D,0,0,6S,AD,AC,3D,5D,1,0,8C,JH,9H,10D,AS,0,0,QS,JS,9D,5S,3S,0,0
7H,7C,7S,AS,9D,JC,1,0,QH,10C,9C,2C,10D,1,1,5S,8S,QS,KD,KS,0,0,4H,KH,8H,2H,4D,1,0,8D,10S,2D,9S,6H,0,0,3S,7D,JS,JH,4C,1,0
AD,6H,3H,QD,JC,2C,0,0,QC,9D,KC,7D,6S,0,1,2S,6D,9C,7C,2D,1,0,7S,3S,5H,KD,10D,0,0,3D,6C,KS,8C,5C,0,0,KH,8D,4D,JS,10H,0,0
7H,4D,QD,7D,3D,2C,1,1,6S,5C,JD,JS,6C,2,0,KS,KD,4H,AD,10H,0,0,JH,10S,2D,AH,KC,0,0,9D,5H,10D,5S,AS,1,0,10C,QC,9C,QH,AC,1,0
6D,10H,10S,5C,AS,AC,1,0,4C,8H,5S,JH,AH,0,0,QS,KS,9S,QC,5D,1,0,8S,10C,JC,9H,3S,0,1,7S,7D,JD,KH,2H,1,0,8D,2S,9C,2C,JS,1,0
KH,10D,AD,6C,7D,3D,0,1,KS,6D,JH,QD,3S,0,0,2C,10C,9D,9S,6S,1,0,5H,8D,9H,9C,QC,1,0,10H,4H,5S,2S,AH,0,0,7H,7S,4C,3H,QH,1,0
5H,2C,AD,4S,9S,AH,1,1,4D,6C,8D,8H,10D,1,0,KS,2S,3D,QS,JD,0,0,7C,QD,KD,JH,6D,0,0,10C,KC,JC,JS,9H,1,0,8S,4C,7D,5D,2H,0,0
AC,7D,7S,4D,AD,10D,2,0,10H,KD,3D,4S,9S,0,0,5D,7H,10C,QC,2S,0,0,QS,2C,KS,9C,AH,0,0,10S,4C,8C,JD,6S,0,1,8D,JH,2D,5C,6D,0,0
10H,2S,5S,9H,2C,2D,1,0,JH,5D,QH,KH,8S,0,0,3H,KD,7S,AD,9C,0,0,10D,7H,7C,6D,10C,2,1,9S,QC,5C,3C,4D,0,0,JS,QD,3D,5H,6H,0,0
3H,AH,3D,KS,KC,2C,1,0,8S,5H,JD,KD,5D,1,0,JH,AC,7H,AD,JC,2,1,QH,8D,10C,2S,4S,0,0,JS,9S,2H,10H,QS,0,0,6S,9D,QC,4D,4C,1,0
5S,10S,QD,9C,QS,2H,1,0,9H,KD,8H,QC,AC,0,1,KH,5H,5C,6C,2D,1,0,9D,8D,AD,JH,6S,0,0,JD,7C,6D,QH,3H,0,0,4S,JC,2C,2S,3D,1,0
9D,KH,7C,8C,8H,10C,1,0,7H,5C,2S,3H,3D,1,0,8D,7D,9H,8S,KD,1,1,KS,KC,JS,QC,6H,0,0,5S,9S,AS,4H,5H,1,0,JD,AD,10H,QS,4S,0,0
2D,3C,2S,9C,4H,8C,1,0,QH,6C,6S,9D,3D,1,0,7C,QC,5D,5C,AH,1,0,8D,6D,2H,KD,10D,0,0,8H,3H,10H,9H,JD,0,1,KH,7H,3S,AS,JH,0,0
4C,6C,4S,7C,10H,JD,1,0,8H,9S,JH,3S,3D,1,0,7D,KS,JS,QC,10D,0,0,AD,AH,9D,3H,9H,2,0,2S,10C,JC,KC,2H,1,0,7H,8S,9C,KH,8D,1,1
7S,10C,10D,6H,QH,KC,1,0,8D,JH,4D,JS,KH,1,1,2H,4C,5H,3C,2D,1,0,7C,JC,3D,QC,5C,0,0,3H,10S,5S,AS,9H,0,0,7H,6S,2C,6C,KS,1,0
8H,8D,9C,AS,9D,2H,2,0,QC,QH,6D,6H,6C,2,0,5S,KD,9H,3S,6S,0,0,5D,2C,4C,AC,8S,0,0,JS,JH,4S,7H,JD,1,0,3C,3H,5C,7D,2D,1,1
3H,5D,9S,8C,7D,6S,0,1,QH,2D,KD,8D,JD,0,0,3D,AH,10H,2S,AS,1,0,2H,6C,4C,3S,QS,0,0,10S,10C,8S,4D,2C,1,0,7H,10D,5H,JS,3C,0,0
AS,4H,KC,3S,2S,2C,1,0,9H,QS,2D,5H,9S,1,1,7D,AC,6C,6S,8C,1,0,JD,5C,3H,QD,10S,0,0,JS,8D,3D,8S,AH,1,0,5S,KD,6D,9D,9C,1,0
10S,4S,AH,5S,5C,KC,1,0,4C,6H,2S,JC,8H,0,1,6D,7D,5D,8D,JD,0,0,4H,9C,AS,6S,QC,0,0,2C,9H,8C,10H,2H,1,0,3S,QD,KS,3C,2D,1,0
7D,8H,AH,9S,7C,QC,1,0,QS,2C,9D,4D,6S,0,0,10C,6D,KD,QD,3S,0,0,JS,3D,3H,3C,8C,1,0,5S,JC,4C,8D,AD,0,0,KC,4H,2S,2H,5C,1,1
8C,2S,7S,AC,7C,3C,1,1,5D,2H,9H,QC,5H,1,0,6D,QD,2D,JC,AD,0,0,KS,KC,8D,AS,JS,0,0,9D,3S,3D,3H,6H,1,0,5C,10S,QS,7D,9S,0,0
8D,7D,3D,5C,4H,7H,1,0,9S,3S,AC,3H,2S,1,1,KD,2D,QH,JH,8H,0,0,9D,6D,KC,10H,3C,0,0,JS,10D,4D,QC,9C,0,0,AD,AH,5H,2C,QD,1,0
6S,9C,8H,3D,KD,5D,0,0,4D,3S,5S,JH,QC,0,0,10H,8D,JS,5C,7S,0,0,3H,6H,2C,6D,8S,1,1,4S,8C,9H,KC,10S,0,0,2H,QH,AS,4C,9S,0,0
4D,AS,6D,KH,7C,KC,0,0,3H,9C,KD,QH,8C,0,0,QD,5C,2C,8D,9D,0,0,6S,10S,5D,2S,7H,0,0,KS,8H,7S,4S,AC,0,0,JD,JC,3S,6C,3C,2,1
4C,2H,9S,KC,6D,2D,1,0,3D,10C,3S,7C,4H,1,1,8H,7S,JD,2S,JS,1,0,KS,AH,10S,4S,6C,0,0,7D,AD,JC,4D,10D,0,0,5C,9C,QS,QD,5S,2,0
7S,6H,2H,3C,KC,JD,0,1,2S,3H,3D,8S,6C,1,0,10D,2D,9D,9H,AC,1,0,7D,4H,AS,10S,QC,0,0,QS,4S,JS,JC,10C,1,0,5C,10H,9S,3S,6S,0,0
AD,8D,7D,10H,9H,JH,0,0,KD,10S,7H,AC,2D,0,1,9C,3S,8H,KC,6C,0,0,JC,4H,QC,QD,2S,1,0,JD,QS,3D,7C,4C,0,0,KS,3C,8S,QH,3H,1,0
3S,10C,QC,10D,7C,7S,2,1,4H,6S,KS,7D,7H,1,0,3C,5C,5S,JS,10S,1,0,8D,QD,JH,AH,KC,0,0,3H,2S,JC,4S,10H,0,0,9S,QH,4C,AC,2C,0,0
10S,KH,KC,2D,4C,9C,0,0,3H,KS,4S,9S,8C,0,0,7H,6S,5D,8H,QS,0,0,5H,6H,AC,AD,KD,1,0,4D,QC,10D,7C,9D,0,1,7D,3C,8S,8D,6C,1,0
6H,3H,4D,QS,8S,7C,0,0,AH,7H,QD,JC,9H,0,0,3C,10C,QH,8C,KD,0,0,9C,4H,JD,QC,KC,0,0,AC,3D,7S,6S,10D,0,0,5S,8H,2H,6D,2C,1,1
6S,JS,9C,2H,5H,KS,0,0,5C,7C,10D,AD,KD,0,0,KC,QD,4D,10S,6D,0,0,2S,8D,AS,10C,9S,0,0,JD,3H,2C,10H,7S,0,0,3D,5D,QH,6H,4H,0,1
2S,9S,8D,AC,4D,10S,0,0,8C,KC,9H,AS,7C,0,0,4H,AD,QS,2D,AH,1,0,10C,2H,5D,JS,5S,1,1,7D,10H,5C,3C,JC,0,0,QH,8H,8S,7S,JD,1,0
2D,7C,3C,KD,9S,5H,0,0,6S,QH,QC,8D,5D,1,0,6C,KS,10D,4C,KH,0,0,3S,5S,2H,4S,8S,0,0,AC,10C,2C,JS,7D,0,0,3D,7H,6H,JH,7S,1,1
KS,8D,3H,7C,8C,QS,1,0,6H,5S,9H,9C,10C,1,1,9D,6S,JD,4D,2S,0,0,JS,7H,3C,AD,4C,0,0,5D,JH,3D,3S,4H,1,0,4S,KH,QH,7S,KD,0,0
5S,2H,AD,JC,QC,4H,0,0,6S,5H,QS,KS,3S,0,0,7C,9D,7H,JS,6H,1,1,8C,8H,10H,3H,9C,1,0,JH,3C,3D,10D,5C,1,0,KC,7S,10C,8D,4S,0,0
8H,3D,6S,QD,JC,JD,1,1,JS,8D,QC,QH,AC,1,0,3H,5S,6H,7D,5H,1,0,10S,AS,KS,4S,8S,0,0,QS,9D,10D,JH,2D,0,0,2H,9H,3C,KH,7C,0,0
QC,2C,5C,JS,9S,9C,1,0,9D,QS,AC,6S,8C,0,0,QH,5H,7D,7H,10S,1,0,AS,7S,4H,3C,JC,0,0,JD,AD,AH,3D,9H,1,0,JH,2D,7C,10D,6D,0,1
3C,5H,10C,4H,JS,QH,0,0,KS,6S,4S,2D,JD,0,0,JC,7C,KD,7H,QD,1,0,6C,6H,10S,KH,10D,2,1,9H,3H,9S,JH,4C,1,0,AD,9D,3S,AC,5C,1,0
3D,JS,9H,5S,10D,JD,1,0,QC,8S,AH,9C,5H,0,0,QD,QS,9S,8C,7D,1,0,KH,6D,4D,2S,AC,0,0,AS,10S,4C,4S,7S,1,0,JH,6H,7C,KC,KD,0,1
5S,JS,8D,6D,QD,4C,0,0,QC,KS,KD,4D,5H,0,0,2S,4S,2C,5C,7H,1,1,QS,9D,7D,2D,4H,0,0,QH,10S,3S,6H,3H,1,0,JC,10C,10D,9H,6S,1,0
7C,2D,6C,5D,8S,3S,0,0,4S,4D,6H,KC,4C,1,0,8D,10C,8H,2C,5S,1,0,KH,5H,2H,6D,6S,1,1,QH,KD,3C,5C,10H,0,0,JH,4H,AD,8C,10S,0,0
7S,2S,KC,5S,8C,AC,0,0,JD,QC,6C,2H,6D,1,0,3C,6H,10D,9H,7D,0,0,JC,10S,4H,4S,JH,2,0,AS,2C,9C,4C,5D,0,0,8D,8H,3D,QH,5C,1,1
6S,3H,2C,6D,8D,9H,1,0,KC,10D,4D,5S,KH,0,0,QS,10C,4H,AH,7H,0,0,9C,JS,JH,7C,9D,2,0,9S,JD,AD,QC,3S,0,0,3D,10S,3C,2H,10H,2,1
JS,9H,5S,7H,3S,AS,0,0,6C,2S,3H,9C,9S,1,0,7S,5C,QH,7D,KH,1,0,10C,8H,2D,JD,8S,1,1,3C,6D,10S,3D,JC,1,0,10H,4C,10D,QD,JH,1,0
4C,QD,10H,10D,4S,6C,2,1,QS,9C,KS,JH,3C,0,0,2D,5D,KH,8C,8D,1,0,2H,10S,4D,3H,5C,0,0,9H,4H,7C,8H,5H,0,0,7S,2S,6H,7D,3S,1,0
9H,QH,2D,10C,JS,6D,0,0,7D,4H,6H,KC,4D,1,0,5C,5S,2C,9S,AH,1,1,JD,5H,2H,4C,4S,1,0,AS,5D,JC,8H,QC,0,0,6C,2S,QD,3H,7H,0,0
10D,5D,7S,7C,6D,QC,1,0,AS,4S,10C,5H,QS,0,0,JD,3D,3H,8C,KH,1,1,8D,QD,4C,4H,6S,1,0,KC,AH,8H,6H,2S,0,0,2H,10H,JS,2C,AC,1,0
8D,AS,4H,3D,9S,10S,0,0,6D,KS,9H,7H,9D,1,0,5S,JC,3S,4C,8S,0,0,2H,10H,2C,4D,6H,1,0,4S,5C,9C,QC,8H,0,1,JH,3H,10C,7S,7D,1,0
7H,KC,QC,JS,8C,7C,1,0,4D,4C,3D,10H,KD,1,0,6H,3H,5D,3C,5H,2,0,AH,JC,9D,6S,7D,0,1,AS,QS,2C,9C,QH,1,0,6C,2S,4H,9H,7S,0,0
7S,AC,4C,3D,QC,KH,0,0,8C,2C,5S,3S,3C,1,1,AS,4D,5C,6D,AH,1,0,9D,10D,9H,KD,JC,1,0,5H,8H,JH,9C,2H,0,0,4S,QD,6H,7C,7D,1,0
JD,AD,5H,2H,3D,6S,0,0,QD,AS,3C,QH,8S,1,0,9C,KD,QC,5C,KS,0,0,2C,4C,JS,10S,7S,0,1,10H,KH,5S,KC,2S,0,0,8C,10D,6C,2D,8D,1,0
JD,3C,6H,6C,5S,JH,2,0,7C,5D,JS,10H,KH,0,0,KC,AH,5C,QD,7S,0,0,10C,7H,JC,8C,AC,0,0,4S,7D,QC,8S,6D,0,1,4C,10S,AS,9C,2D,0,0
AD,2H,10C,3C,4H,6C,0,0,JD,6D,5D,6H,7H,1,0,8S,9D,5H,AC,6S,0,0,10S,KC,4D,QC,8H,0,0,8D,KS,7D,3H,QH,0,0,2D,5C,2C,JC,KH,1,1
5C,AS,JD,3H,10S,KC,0,0,10H,AD,JS,7S,2H,0,0,4D,6D,3S,5S,4H,1,0,8D,10C,KS,KH,7D,0,0,QC,3D,8S,8C,2C,1,0,9D,2D,7H,2S,5H,1,1
9S,8S,9D,6H,4D,7C,1,0,10D,6S,5S,AS,5D,1,0,8C,QS,5H,6D,7H,0,0,QH,10C,8H,8D,JD,1,0,9H,AH,6C,7D,QD,0,0,3S,KD,4C,3H,7S,1,1
3C,10H,3H,6H,2C,9D,1,0,6S,5S,QD,8H,10S,0,0,AC,6D,8C,9C,7C,0,0,2D,QC,AH,10D,7S,0,0,5H,10C,JD,3D,JH,1,0,KS,4D,5D,QS,9H,0,1
8C,KS,10H,5D,QS,6C,0,0,5C,10C,9S,AD,KH,0,1,9C,2D,JH,7C,2H,1,0,JS,10S,AC,9D,4C,0,0,7D,JC,KC,9H,4H,0,0,QD,6D,5H,8D,7H,0,0
