Player 0,,,,,,pair,Player 0 win,Player 1,,,,,pair,Player 1 win,Player 2,,,,,pair,Player 2 win,Player 3,,,,,pair,Player 3 win,Player 4,,,,,pair,Player 4 win,Player 5,,,,,pair,Player 5 win
5H,8C,7C,9H,7D,JS,1,1,9C,AC,10C,QC,KH,0,0,KS,7S,8H,6C,4C,0,0,2S,2H,5S,2D,JD,1,0,2C,AS,8S,5C,AD,1,0,3H,3D,10D,5D,7H,1,0
AH,6C,6D,AS,4C,KC,2,0,9H,JC,AC,4H,7C,0,0,8C,2H,5S,3S,JH,0,0,6S,6H,5H,2D,3C,1,0,KS,5C,3D,7S,9S,0,1,JS,8D,10C,QD,QC,1,0
KD,9D,7H,8D,AC,9S,1,0,8S,4S,10S,6S,9H,0,0,8C,2D,9C,2H,QC,1,0,AD,4C,7D,5H,7S,1,0,3S,JC,10D,JS,6H,1,0,6D,KH,KC,4D,AH,0,1
10S,8C,2S,JD,7S,8D,1,0,2H,QC,7C,KS,3C,0,0,5C,10C,4D,6H,5D,1,0,KC,JS,9H,5S,10H,0,0,9S,6D,10D,2D,7D,0,1,QD,QH,KH,JC,9C,1,0
6H,JH,7C,9D,2H,QS,0,1,7S,AC,5C,8D,JC,0,0,9H,4H,8H,10C,9S,1,0,9C,2C,7H,QC,AH,0,0,QH,AS,KS,10H,AD,1,0,3D,JD,6S,6D,2S,1,0
8H,JS,10C,9S,2C,AD,0,0,10H,7H,AH,10D,QC,1,0,KC,4D,AC,9H,KH,0,1,5S,QD,6D,5C,4S,1,0,9D,KS,10S,7S,4H,0,0,2S,KD,JC,3H,2D,1,0
KD,4D,2S,KC,2D,AS,1,0,JS,9S,10C,AH,8H,0,0,5H,9H,7S,6S,9D,1,0,KS,5C,AC,10D,3H,0,1,10H,QS,8S,3C,QH,1,0,JC,3D,AD,6H,4C,0,0
KS,7H,5C,6D,9H,4S,0,0,4H,QC,8D,6S,QH,1,0,KH,3D,JC,8C,QS,0,0,5D,9S,9D,8S,3S,1,1,JH,AC,KC,AH,5S,1,0,10H,KD,2D,3H,7D,0,0
QC,9H,3H,4D,10S,7C,0,1,10H,10D,2H,JH,5H,1,0,KD,2S,5D,8D,QH,0,0,KH,AS,9S,QD,9C,1,0,3S,AD,KS,6D,JS,0,0,8C,4S,6C,AH,QS,0,0
9D,JS,4H,JH,8H,9H,2,0,6S,QH,9S,3S,7H,0,0,QD,5D,4C,5C,6H,1,0,3D,5S,3H,KC,2C,1,0,AS,4S,9C,KH,10S,0,0,JD,QS,AC,2S,6C,0,1
QD,AH,9D,10D,7D,6D,0,0,4H,6H,2C,KH,KD,0,1,8D,9S,7C,6C,QH,0,0,2D,10C,3H,JH,5C,0,0,10H,AC,KC,8C,5H,0,0,AD,4D,JD,8H,AS,1,0
6H,3H,10S,4D,AD,5H,0,0,QC,8D,3C,3D,3S,1,0,KD,6C,5C,QS,7H,0,0,2C,AS,9C,QH,2H,1,0,2D,2S,8S,KH,8C,2,0,7D,6S,7S,JD,9S,1,1
6S,KS,4C,6D,3D,3C,2,0,7S,5C,JD,10H,4H,0,0,4S,AS,5S,AD,3H,1,0,AC,8S,3S,KD,8C,1,1,QD,5H,10C,2H,9C,0,0,2S,10D,9S,7H,QC,0,0
KS,7D,10S,5D,AS,6D,0,0,8S,4D,8D,6H,9D,1,0,QH,JH,KH,7C,7S,1,1,3S,2S,3C,7H,6S,1,0,AD,2H,9S,5C,AC,1,0,4C,JS,AH,9C,QD,0,0
7C,6D,9D,8C,5C,AS,0,0,JH,QC,4S,QS,3S,1,0,2H,7S,2S,8D,3H,1,0,9S,JC,8H,7D,8S,1,0,JD,QD,2C,AH,9H,0,1,QH,5S,10D,5D,3D,1,0
QC,10C,3D,3S,7D,6S,1,0,2D,3H,9S,AH,10S,0,0,8C,2C,9H,3C,2S,1,0,10D,8S,KC,AC,KD,0,0,10H,6D,JD,5C,5D,1,0,8H,2H,4S,KS,4C,1,1
JH,JD,AD,2D,6H,9S,1,0,10S,JC,4S,AS,5D,0,0,3H,AC,9D,5S,9C,1,0,4C,5H,2H,10H,AH,0,1,10D,4D,8S,4H,QC,1,0,6C,5C,6D,3D,7D,1,0
4S,JC,8C,10D,JH,6S,1,0,KC,2S,2D,9S,JS,1,0,KS,QD,QC,7S,2C,1,0,10S,4D,AS,4C,5C,1,1,QH,5D,JD,8D,AC,0,0,8H,10C,5S,KH,QS,0,0
10S,JC,9C,8H,QD,3D,0,0,4C,4S,QC,2S,3H,1,0,5S,10H,7S,2H,6C,0,1,2D,9H,10C,10D,KD,1,0,4D,AD,JH,6H,5C,0,0,8D,5D,7H,AH,KH,0,0
4C,KC,6S,AD,6H,4D,2,0,AS,4H,7C,2C,5C,0,1,3C,10H,7D,3H,8H,1,0,KH,KS,AC,6D,QS,0,0,9S,9D,10S,AH,3S,1,0,QC,5S,8S,10D,2H,0,0
2C,9S,3D,6D,2S,QH,1,1,6H,10C,4D,JC,10S,1,0,2H,8H,4S,5C,7C,0,0,QS,7D,JH,KH,3S,0,0,8C,9C,7S,10H,JS,0,0,5H,9H,6C,KD,4H,0,0
2H,9S,10S,9C,QD,6H,1,1,8S,AD,QC,JC,KS,0,0,10C,QH,5C,5D,6C,1,0,4C,7H,AH,2S,4H,1,0,9D,7S,3H,4D,JS,0,0,KD,5H,7D,AC,JH,0,0
JS,5S,7D,4D,QS,8S,0,0,9H,8C,AD,3D,8H,1,1,KC,KH,AS,2C,3S,0,0,4S,8D,2H,9S,3C,0,0,5D,6S,6H,10S,6D,1,0,JD,7H,AH,2D,9D,0,0
AC,2D,3D,AD,5D,7D,1,0,6D,6C,5S,8S,JS,1,1,8H,9H,4S,10S,QH,0,0,4D,10D,2C,10H,2H,2,0,8C,8D,9D,QC,6H,1,0,QS,JC,7S,AH,KS,0,0
7C,JS,9D,3H,QC,9H,1,0,3S,3C,2D,KC,10C,1,0,5S,6S,10H,QD,7S,0,1,6H,5C,2C,9S,8H,0,0,8C,6C,JH,8S,2S,1,0,4C,4D,JD,AH,7H,1,0
8C,5S,6C,10D,7D,3S,0,0,5D,3H,2H,8S,6S,0,0,AS,4H,10H,7C,4S,1,1,6D,KC,9S,JH,JD,1,0,QC,5H,KS,QS,KD,1,0,9H,JS,7H,6H,2D,0,0
KH,AH,5D,2D,KS,JH,0,0,4C,6S,QC,JC,10D,0,1,3D,10H,9D,QD,5H,0,0,6C,9H,8H,8S,5S,1,0,QH,JS,JD,10S,2C,1,0,AS,3H,2S,8C,QS,0,0
6D,4H,10D,9S,5H,8H,0,1,7C,QS,8D,JH,QD,1,0,2C,9D,8S,4C,3D,0,0,3H,4S,8C,4D,JC,1,0,AS,3C,6S,AH,6C,2,0,9C,5D,KC,2H,QC,0,0
4D,9C,5S,2H,8D,4S,1,0,5H,8S,6H,2D,4H,0,0,10S,3D,10D,7S,2S,1,1,JC,6S,10C,5C,KC,0,0,AS,QS,7C,QH,6C,1,0,QC,2C,AC,9S,AD,1,0
10S,3C,4S,KS,4D,JC,1,1,QS,2D,JD,10H,9H,0,0,6H,AC,AD,KC,5D,1,0,9D,9C,5S,2S,8S,1,0,KD,3D,10D,8C,QD,0,0,8D,3H,4C,5C,JS,0,0
7C,9S,10S,8H,6H,AC,0,0,2S,6C,10C,3D,8C,0,0,5D,7S,2D,KH,AH,0,0,3S,QS,5S,10D,4H,0,1,JH,6S,QC,5C,10H,0,0,5H,QH,9D,3C,JD,0,0
KH,KD,10D,5S,10S,8S,1,0,3S,9H,7S,6D,8C,0,0,6H,JD,5D,4D,2S,0,1,9S,4C,10C,6C,5H,0,0,JH,2D,5C,7H,3H,0,0,QS,AH,3C,4S,6S,0,0
5H,JD,KH,9C,JH,3H,1,1,4H,7D,10H,4S,AC,1,0,8H,2H,5C,QS,8D,1,0,6D,AS,QH,KS,8C,0,0,JC,AD,3D,7C,7S,1,0,3C,10S,9D,8S,AH,0,0
3S,8C,4H,10D,QD,10H,1,0,10C,9S,7C,6S,QS,0,1,KS,7S,9C,JS,2C,0,0,JC,AS,8H,3D,2S,0,0,2D,6C,4S,5H,KH,0,0,4C,JD,5C,AD,JH,1,0
6C,2S,AS,QD,7H,AC,1,0,5S,10D,KH,10H,3H,1,0,JS,2H,7C,AH,6H,0,0,8D,6S,3C,2C,10S,0,0,KC,4S,5H,3D,JD,0,1,9C,6D,4C,JC,9D,1,0
4D,3C,9H,JC,2S,8C,0,1,10S,10D,6C,2D,2C,2,0,4C,AH,QD,5D,KS,0,0,9C,AS,KC,4H,7S,0,0,10H,3S,7H,JS,5C,0,0,5S,5H,AD,7C,2H,1,0
3C,KC,7C,7S,2S,3S,2,0,10H,7D,JD,8H,4D,0,0,2C,JH,AH,10C,JS,1,1,9S,4H,AS,8C,10D,0,0,KS,QC,5D,AC,3D,0,0,9C,9D,QH,10S,6D,1,0
JD,9S,QD,AS,6S,AC,1,0,9D,10S,10C,10H,AD,1,0,JH,9C,5H,7H,8C,0,0,4H,3H,KH,2H,6C,0,0,8S,4S,7D,3D,AH,0,1,8H,5S,2S,4C,JC,0,0
QH,7C,QS,8D,6H,3S,1,0,4S,JS,4C,9C,10S,1,1,QD,2D,2C,KD,KC,1,0,KS,5D,JC,6S,7H,0,0,8C,10C,9S,8H,10H,2,0,6C,4D,9H,8S,7D,0,0
JS,3C,5D,6S,8S,7H,0,0,AD,4C,2C,7S,7C,1,0,2D,5H,AC,9C,QC,0,0,5C,AH,4H,KD,3S,0,0,3D,QS,6D,JH,8H,0,1,KS,7D,2H,9H,2S,1,0
9H,KC,KS,6D,KD,10S,0,0,QD,7C,QS,JS,6S,1,0,JD,9D,8H,JH,7H,1,1,AC,4D,5C,3C,4C,1,0,2H,2D,AS,AD,KH,2,0,QH,4H,JC,3D,7S,0,0
2S,4D,7D,AS,QS,AD,1,0,5H,8C,7S,JS,10S,0,0,3S,6H,6D,QC,4S,1,0,10H,KD,2H,4H,9D,0,1,KC,7C,QH,KH,8S,0,0,7H,8H,3C,9C,KS,0,0
AD,9S,5D,9C,JD,4C,1,0,JS,KC,4H,8H,QD,0,0,2D,6D,2H,5C,AC,1,0,QC,QH,8S,8C,3S,2,0,JC,2C,5S,3C,KS,0,0,KD,6S,10D,9D,7C,0,1
8S,2S,7S,4D,3D,5C,0,1,10C,QC,10H,6D,KS,1,0,JC,9H,AH,7C,4C,0,0,6C,AD,2C,2H,9S,1,0,4H,JH,JD,5H,7H,1,0,KD,4S,QD,6S,9C,0,0
2H,AS,2C,9D,QD,5D,1,0,5H,QC,3D,8C,AC,0,1,AD,QH,10S,2D,8D,0,0,7H,JD,JS,7D,3S,2,0,JC,6H,7C,8S,KH,0,0,10C,JH,6S,10H,2S,1,0
9C,5S,7S,QS,8H,AH,0,0,7H,JD,10H,KD,JH,1,0,8D,3H,8S,5H,4D,1,0,6C,8C,9D,QC,4C,0,1,2C,10D,5C,KH,9S,0,0,AC,AS,KC,2S,4H,1,0
4S,7D,JS,2H,9S,4D,1,0,QS,9C,6C,6S,8S,1,0,3H,KD,6D,2D,7C,0,0,KS,5S,10C,KC,3D,0,0,10H,2S,5D,5C,QH,1,0,4H,QC,8H,5H,6H,0,1
KS,2S,6D,3S,JH,6H,1,1,9D,8D,6S,10S,7S,0,0,JD,2H,QH,9H,3D,0,0,2D,3H,JS,7D,4D,0,0,2C,9S,5S,9C,8S,1,0,KC,4S,QD,KH,KD,0,0
QD,10S,2D,10H,QC,JS,2,0,10C,4H,KS,QS,8S,0,0,KH,QH,2C,2S,9S,1,0,7H,5S,KD,AC,AS,1,1,5H,7S,2H,AD,4D,0,0,3S,8H,6H,4C,7C,0,0
5D,2D,3C,KS,AC,KC,0,0,10C,8C,QC,5S,9S,0,0,8S,7H,8D,9D,KD,1,1,8H,4D,JD,JH,4S,2,0,KH,10S,4H,JS,4C,1,0,2C,7D,AD,QH,AH,1,0
6D,2D,4H,9S,KC,QD,0,0,KH,8S,5D,QC,JC,0,0,8H,KD,8C,3H,10D,1,0,7C,2C,9C,JH,10S,0,0,3S,4S,5H,10C,6H,0,1,QH,JD,AS,7D,5C,0,0
5S,9D,KD,AH,4C,JH,0,0,6S,8H,7H,KH,7D,1,0,QC,2D,6D,4S,8D,0,1,2C,3S,4D,10C,AC,0,0,2H,5H,9C,8S,9H,1,0,AS,5D,10H,7S,JS,0,0
6D,8D,2D,3S,AC,4H,0,0,QS,AD,KC,5S,JS,0,0,3D,9S,QH,KS,KD,0,0,9C,3C,5D,8H,6S,0,0,7D,10H,9D,AS,10D,1,0,AH,JD,2C,3H,JC,1,1
AD,3C,7S,2D,QH,4H,0,0,7H,9D,4D,10H,KS,0,1,5H,8H,JC,10C,5D,1,0,10D,KD,6C,QS,JS,0,0,QD,2S,10S,JH,8S,0,0,6D,AS,4S,2H,JD,0,0
2H,4C,JD,6S,8D,5D,0,1,JH,4H,KH,9S,QD,0,0,5H,5C,3H,KC,QC,1,0,8H,QS,AS,6C,6H,1,0,6D,AH,10S,2D,JS,0,0,7C,3C,7S,2C,10H,1,0
8C,8S,7H,2D,7D,KH,2,1,10C,4S,9H,4H,7S,1,0,7C,3S,10H,6H,AS,0,0,QS,6S,JH,9D,5D,0,0,KS,2H,3H,3C,6D,1,0,QH,5C,QD,5H,10S,2,0
4S,JH,9D,AD,2C,6H,0,0,QH,10H,5C,KC,5H,1,1,2H,3H,8S,10S,KH,0,0,4H,AS,10C,4C,2S,1,0,JS,9H,3C,2D,4D,0,0,6D,9S,AH,AC,10D,1,0
9S,JS,7S,10S,8C,5H,0,0,AC,6D,JH,JD,5D,1,0,KH,6H,JC,10H,7H,0,1,QS,5S,7C,8D,9C,0,0,AH,10C,7D,9H,3H,0,0,KD,2C,5C,10D,4D,0,0
3H,10H,3D,9D,QH,10D,2,0,7H,9C,JC,5C,4D,0,0,AH,6S,KD,6D,9H,1,0,JS,4C,5S,7S,10S,0,1,JD,5D,2H,6C,AD,0,0,7C,9S,8D,2S,KS,0,0
5H,6D,3S,5S,JH,2S,1,0,4S,9C,7H,6C,8C,0,1,KS,QS,JC,7C,AD,0,0,8S,10H,6S,JS,AC,0,0,KD,KH,10C,7D,2D,0,0,4D,10S,6H,JD,3C,0,0
7H,10H,AC,8D,2C,2S,1,0,4D,3D,6H,4C,AS,1,0,JC,5H,9C,9S,5S,2,1,7C,JD,KD,QC,5D,0,0,KC,9D,5C,3S,3H,1,0,QS,JS,AH,7S,8S,0,0
10H,3S,6D,4C,9D,KC,0,0,9C,3H,2H,10C,4S,0,0,10D,AS,5C,5S,6S,1,1,JD,9S,8D,QH,4D,0,0,7C,8C,KH,AD,KS,0,0,6C,AC,5D,7H,7D,1,0
2C,5H,7S,6S,KD,AH,0,1,2S,QC,6D,8C,10S,0,0,7H,QH,JC,4D,8D,0,0,5S,10D,7D,KH,JS,0,0,10H,AD,QD,4H,3D,0,0,AS,KC,7C,8H,5C,0,0
2S,4C,3S,4S,6C,AS,1,0,AD,8H,8C,QC,5H,1,0,2H,10D,AH,KS,KH,0,0,3C,8D,6D,5S,KD,0,1,4H,JS,9H,KC,8S,0,0,7C,9S,9D,5D,6H,1,0
6H,2D,7H,5D,AS,AC,1,0,KC,4S,KD,10S,3S,0,1,2C,7D,9C,7C,KS,1,0,5C,QC,QH,4D,9H,1,0,JH,QD,8S,AH,JC,1,0,6C,10C,8H,7S,3C,0,0
KD,KS,8S,4S,3C,2D,0,0,6H,9H,AC,6S,9S,2,1,2S,7H,10D,9D,5H,0,0,4H,4D,QC,6D,7C,1,0,4C,9C,AH,8H,3H,0,0,AS,KH,10C,JC,10S,1,0
3S,5C,10C,10H,4H,3H,2,0,5S,10S,2S,8S,KC,0,0,QS,6D,AD,QH,2C,1,0,9S,7C,JD,2D,AS,0,1,JS,4S,QC,4C,7S,1,0,10D,7H,6H,5D,8H,0,0
6H,2H,KD,10D,7H,JS,0,0,JC,AD,5S,8C,3H,0,0,9D,5C,4C,QC,2S,0,1,10S,9H,8D,3S,10C,1,0,AH,KC,6S,2D,3D,0,0,5D,10H,9C,QS,JH,0,0
6C,QD,8H,4C,2H,10S,0,0,6S,QH,7S,3C,9D,0,0,6D,4S,KC,KD,JD,0,0,JC,3D,KS,5C,2S,0,0,9H,AC,5S,10C,KH,0,0,AD,7H,10H,QS,3S,0,1
3C,QD,9D,8D,10H,7H,0,0,4C,9C,10D,2S,AD,0,0,7C,KS,AH,KD,6C,0,0,AC,5S,8H,7D,KH,0,0,QS,JH,8C,QC,7S,1,1,JC,2D,9S,4S,QH,0,0
7C,QH,KC,JC,9D,JH,1,0,QS,4D,3D,KD,KS,0,0,6S,9C,2D,4S,10H,0,0,3C,QC,AH,5C,10D,0,0,6C,8D,6H,JD,2H,1,1,2S,7D,JS,AC,5H,0,0
3D,6D,5C,9D,KS,8H,0,0,10H,6H,JS,KD,4H,0,0,6S,JC,AC,2H,8C,0,0,7H,4C,2D,2S,10C,1,1,7C,QS,5S,6C,5H,1,0,AS,10D,8S,QH,3C,0,0
10D,2S,4S,7S,7C,4C,2,0,2D,4D,2C,6C,5H,1,1,QH,6H,9S,10C,8S,0,0,3C,6S,8D,5S,9C,0,0,9D,9H,AD,KD,KC,1,0,5D,5C,10H,QD,6D,1,0
6H,8S,10C,10H,9D,5C,1,0,JD,3S,JS,9C,9H,2,0,QS,2H,10S,3C,4D,0,1,8H,KH,2D,8C,4H,1,0,5H,5D,3H,2S,QH,1,0,KC,2C,KS,5S,7C,0,0
2H,4D,JS,10C,10D,5D,1,0,4C,2D,7H,3S,QH,0,0,AC,3C,9S,KS,AS,1,0,5C,5S,JD,KD,10H,1,0,AH,4S,JC,2C,5H,0,0,8H,7S,2S,3H,8S,1,1
KD,AC,10C,4S,JC,QD,0,0,6H,5H,9C,AH,2D,0,0,KC,JH,3D,4C,8D,0,0,5D,9D,2C,AD,5C,1,0,KS,QH,QC,9S,10H,1,1,10D,3S,QS,7C,6D,0,0
5D,8D,KD,JH,6H,AH,0,0,3D,AC,8S,QD,6D,0,0,AD,5H,10S,8H,QS,0,0,4S,9C,5S,JD,KH,0,0,2D,KS,5C,4C,QH,0,0,8C,4D,7D,10H,2S,0,1
10D,7S,QD,9S,2S,7D,1,0,9D,4H,6D,8C,7H,0,0,3D,9H,3H,2D,JC,1,1,AS,QC,8D,JS,AH,1,0,2H,JH,5D,QH,8H,0,0,QS,4S,10S,10H,6S,1,0
3H,7S,2C,AC,KC,7D,1,0,8D,JH,7H,6D,4S,0,1,6H,QC,AH,10D,4H,0,0,9C,KH,8C,5C,JC,0,0,5D,AS,10C,4D,QD,0,0,10S,2H,7C,QS,9H,0,0
10C,2S,5C,10D,5D,JH,2,1,AS,2C,3C,4S,AD,1,0,4H,6S,9D,KH,JD,0,0,KD,9S,5S,9H,7D,1,0,KC,8S,QD,7C,AC,0,0,3D,10H,3S,AH,3H,1,0
QC,9D,AD,9C,7H,2C,1,0,2D,8S,QH,JS,6S,0,1,5S,5D,QS,4S,10D,1,0,4D,KH,3C,KC,8C,0,0,JC,AH,5H,7D,6D,0,0,AC,JD,10C,4C,KS,0,0
7C,9S,10H,AC,KS,8C,0,1,KH,4S,AH,10D,10S,1,0,8D,JH,8H,9H,9C,2,0,AS,3H,AD,5H,10C,1,0,3D,5C,QS,4H,2H,0,0,QH,7D,JS,3S,KC,0,0
5S,2D,9D,5D,AH,6S,1,0,QH,AS,4S,AC,KD,1,1,2C,QC,QS,7S,9C,1,0,4H,4D,AD,JC,6D,1,0,10D,8H,9H,QD,3H,0,0,8C,3D,10C,10H,3S,2,0
5C,6H,8D,KH,QC,7S,0,0,JC,6D,4S,2C,3C,0,0,9C,5D,5H,2H,KD,1,1,QH,JH,10S,2D,4D,0,0,4H,10H,10D,QS,5S,1,0,9D,3D,10C,AC,9H,1,0
KS,AC,2H,AD,JH,6H,1,0,5H,3H,10S,4C,3S,1,0,9C,5S,4D,5D,2C,1,0,6D,JD,9S,8H,7H,0,0,7D,8S,5C,JS,AH,0,1,QH,JC,4H,AS,10D,0,0
3C,2S,8D,3H,JS,10D,1,0,7S,JH,3D,QH,9S,0,0,QS,9D,KD,10H,KH,0,0,8S,7D,2C,4H,9C,0,0,3S,KC,2H,4C,7C,0,1,2D,6C,JD,AC,QD,0,0
5H,AH,8C,AD,9D,8S,2,1,5D,4S,KS,KH,9S,0,0,JD,4H,6D,5S,KD,0,0,2S,JH,3C,9H,7D,0,0,JC,AS,JS,10S,2H,1,0,7C,QD,6S,3H,3D,1,0
6S,5H,KC,QH,KS,AC,0,0,2S,7C,JD,10H,JC,1,0,QC,8S,4H,8C,3C,1,1,3H,10D,8H,10S,7H,1,0,3S,AS,2C,5D,2D,1,0,QD,6C,AH,5S,QS,1,0
2D,5H,5C,8H,AS,5S,1,0,8C,9S,7S,9H,7C,2,1,QS,2H,6C,3S,6S,1,0,7H,4D,10H,6H,QD,0,0,10S,JS,10D,KD,6D,1,0,AH,2C,QC,9D,JH,0,0
5D,10D,6D,9D,2C,AH,0,0,3H,5S,10C,8D,5H,1,0,4D,2S,8C,7H,QH,0,0,3D,10S,KH,QC,9H,0,0,KC,9S,4S,7C,QS,0,1,10H,KS,JC,9C,4H,0,0
3S,2S,4C,2C,AD,8H,1,0,4D,6H,7S,AS,4H,1,0,9C,9S,6D,KC,5C,1,1,2D,9H,3H,10H,6S,0,0,4S,KS,JS,QD,JD,1,0,KD,8D,JH,QS,3C,0,0
2D,AS,8C,10D,6D,3S,0,0,9D,KC,7D,3H,JC,0,0,10S,9S,6S,AD,7H,0,1,2H,8H,7C,6C,JS,0,0,8D,QC,9C,3D,5D,0,0,QH,7S,KS,6H,QS,1,0
QC,7D,4D,6C,3D,9S,0,1,JH,KS,7H,AS,JC,1,0,2D,8D,10D,5D,KD,0,0,6H,AD,QD,6S,JD,1,0,AH,8H,QH,JS,3H,0,0,4H,5S,3C,7C,KH,0,0
10S,JD,KC,AD,8S,JS,1,0,9H,KH,6S,5C,AS,0,0,10C,6H,4D,10H,QC,1,0,QS,7S,5S,2D,4S,0,1,6C,9C,AC,9S,3H,1,0,5D,6D,8C,10D,QD,0,0
JS,4D,5S,QC,QD,3H,1,0,7D,8S,6C,5H,JD,0,1,JH,QS,5D,AD,5C,1,0,8H,9H,7S,7H,8C,2,0,3S,QH,2C,4C,KC,0,0,10D,3C,10H,AC,2H,1,0
7S,5D,AC,9H,QH,3S,0,0,QC,5H,JD,7D,2C,0,0,4H,2H,5C,5S,JC,1,0,10H,6S,6D,2S,8H,1,0,4D,7H,4C,KC,2D,1,0,6H,JS,QD,AH,3H,0,1
AH,4H,QS,2S,2D,5S,1,0,10C,6C,8C,AS,10S,1,0,3C,JS,QC,9S,2C,0,0,4S,JC,6H,8H,KD,0,0,KS,KC,5H,AC,3D,0,1,9D,5C,7H,6D,6S,1,0
9C,4D,7H,10C,AD,8H,0,0,10S,4C,4S,9S,KD,1,1,3S,7C,9H,6C,3C,1,0,8S,2S,10D,9D,7D,0,0,3D,4H,10H,7S,5C,0,0,QS,KC,5D,3H,AH,0,0
AC,KC,4D,AS,8D,5D,1,0,JH,JS,2H,8S,7S,1,1,JC,2S,JD,7C,8C,1,0,3C,QH,KS,10H,7H,0,0,6C,QS,9S,6D,3H,1,0,9C,KD,QD,9D,5C,1,0
9C,QH,3S,5D,3D,6C,1,0,3H,2C,8D,10S,6S,0,0,10C,KC,JH,2D,3C,0,0,4D,JC,4H,7H,KD,1,0,9D,6D,JS,KS,QC,0,1,JD,AH,QD,7D,5C,0,0
QH,QD,3C,AH,5H,7H,1,0,6C,8S,4C,KC,10S,0,0,9C,2D,10H,4H,4S,1,1,10D,QC,9D,7D,JD,0,0,8C,9S,QS,5S,AD,0,0,3H,10C,2H,JC,6S,0,0
JC,10H,9S,4C,8S,2S,0,0,7C,AC,QD,6S,8H,0,0,2D,AH,5C,3S,JS,0,0,6D,3D,7H,5H,3H,1,0,10C,6H,AD,8C,5D,0,1,9D,10S,7S,5S,2C,0,0
10C,10S,KC,10D,7C,AS,1,0,QD,4S,3S,6H,4H,1,0,3C,6S,JC,7D,4C,0,0,5C,KH,QH,JH,2D,0,0,10H,8S,6C,5S,3H,0,1,8D,9D,5D,QS,9C,1,0
6D,3S,AD,10S,4H,5D,0,0,2C,9S,8D,JD,QD,0,0,5C,8H,7H,3C,3H,1,1,JC,QH,7C,JH,2H,1,0,JS,4D,QC,9H,AC,0,0,6C,7D,8S,7S,2S,1,0
4C,7H,9D,8D,JH,8C,1,0,6D,8H,JS,QH,7S,0,1,5C,2D,2H,QS,6H,1,0,JC,2C,4S,KC,9H,0,0,5D,10C,6C,AD,4H,0,0,3S,6S,5S,10D,JD,0,0
9C,4C,9S,6S,AH,5D,1,0,8D,6H,JC,QS,7S,0,1,JS,2S,10H,3S,4S,0,0,9H,KH,6D,9D,8H,1,0,5H,5C,3C,AS,4H,1,0,8S,QC,KD,7D,KS,0,0
7D,9H,JD,QS,10H,4H,0,1,3C,AC,QD,3H,7H,1,0,AD,6H,KH,4S,5S,0,0,10C,4C,2D,6C,4D,1,0,6S,10S,6D,JH,JS,2,0,9D,8S,7S,2H,AS,0,0
KH,10D,3D,5S,KD,10C,1,0,AH,2H,3S,9C,5D,0,0,4C,8C,7C,AD,QH,0,1,6C,QC,8S,9H,2D,0,0,3H,JH,QD,5C,7S,0,0,2C,8H,9S,6S,2S,1,0
10D,QH,JH,KS,JS,2S,1,0,4C,4H,KD,4D,9C,1,0,8D,AC,2D,6C,5D,0,0,KC,9D,7H,3C,6D,0,0,7S,JC,10H,5C,AS,0,1,6S,QC,8H,8C,7C,1,0
5C,4S,AC,2S,10H,JS,0,0,AS,2C,10S,2H,8S,1,0,3H,9D,7C,5H,7S,1,0,QC,AH,3C,8D,9S,0,0,10D,6C,3D,KC,6S,1,1,KH,JH,4C,2D,4H,1,0
7C,10S,9C,6C,2H,4S,0,0,JC,6S,6H,3D,JD,2,0,7S,QD,KS,AS,8C,0,0,KH,QC,8H,2C,QS,1,1,5C,AC,AH,3C,5S,2,0,4D,4H,8D,4C,10C,1,0
3S,10H,6D,10C,5H,KH,1,0,2S,JD,7H,9H,10S,0,1,4H,5D,4D,4S,5S,2,0,10D,JH,AD,AC,7C,1,0,KS,QD,JS,2D,3C,0,0,6S,8S,AS,6C,QC,1,0
4S,JS,3C,2S,4D,9S,1,0,7H,AD,AH,4C,8C,1,0,6H,8S,6D,8H,10H,2,0,QH,8D,7C,2C,2D,1,0,5C,KS,2H,5S,5D,1,0,3D,KD,10S,9C,10D,1,1
JH,8C,AS,3C,QC,2D,0,0,4D,10S,QS,5C,10C,1,0,7H,AH,3H,8D,6C,0,1,KD,KH,AD,10D,AC,1,0,5S,8S,5D,KC,KS,1,0,4C,2S,JS,8H,6D,0,0
7S,5C,4C,6C,6H,6S,1,0,7D,AD,10D,7C,4S,1,0,3S,7H,QS,AS,KH,0,0,JH,8D,9C,KD,9H,1,1,8S,4H,8H,2S,AH,1,0,QD,AC,3C,JC,10H,0,0
8H,JH,JC,AC,7H,QD,1,0,9S,8C,6S,4D,3S,0,0,KC,KS,2C,6D,10H,0,0,9H,9C,5D,AS,4S,1,1,10C,7C,5H,JD,QS,0,0,KH,JS,2H,QH,10S,0,0
4D,4H,AC,3D,6H,8S,1,0,JH,7S,5D,7H,6S,1,0,QD,KD,10C,QS,QC,1,0,KS,QH,JS,7D,6D,0,0,9C,3S,8C,3H,AD,1,0,4C,6C,5C,9H,JC,0,1
AD,9D,AH,3S,JS,JC,2,0,QD,8H,2S,10D,5C,0,0,7C,2D,KC,6C,4D,0,0,8C,6H,2H,8D,QC,1,0,7S,6D,KS,QS,7H,1,0,4H,3C,3H,9C,10S,1,1
