Player 0,,,,,,pair,Player 0 win,Player 1,,,,,pair,Player 1 win,Player 2,,,,,pair,Player 2 win,Player 3,,,,,pair,Player 3 win,Player 4,,,,,pair,Player 4 win,Player 5,,,,,pair,Player 5 win
KH,KC,3D,9S,2S,8H,0,0,3S,QH,6S,JD,9D,0,1,QS,10H,2H,AS,4C,0,0,8S,5H,10D,AD,10S,1,0,KD,10C,5C,2D,8D,0,0,6D,QD,2C,JS,4S,0,0
AD,5S,AS,QC,4S,8H,1,0,JD,3C,5C,9S,4D,0,1,KH,KC,JH,8C,2S,0,0,KD,7H,2C,4C,10S,0,0,6C,KS,6S,2D,10D,1,0,7S,4H,QS,QD,JC,1,0
AS,JS,AD,3C,6S,QC,1,0,8D,JC,KH,JD,3S,1,0,5D,2C,7D,5H,4C,1,0,KC,AH,6H,JH,3D,0,0,9D,7H,6D,5S,3H,0,0,4S,9H,2S,5C,8S,0,1
9C,QC,8D,3C,7S,9S,1,0,3H,QD,4H,6C,10C,0,0,4C,10D,6S,10S,JH,1,0,4S,6H,JD,JS,6D,2,0,AD,KD,2H,7C,2D,1,1,9H,8H,KC,KH,7D,0,0
3S,5S,QC,KS,JS,QH,1,0,6D,10S,4S,5H,4D,1,0,5D,JD,2H,9D,10D,0,0,9H,8D,7D,8C,6S,1,1,8S,4H,3C,8H,6C,1,0,4C,9C,KC,6H,QD,0,0
3S,10C,2H,QC,KS,7H,0,0,8C,5D,8D,6D,5H,2,0,5S,AS,5C,8S,3C,1,0,KH,4S,2S,KC,4D,1,1,9S,7C,9H,6C,10H,1,0,AH,6H,QH,9D,7D,0,0
AC,JH,7S,9C,8S,AH,1,0,5C,JC,2H,10S,QD,0,0,KC,QH,3D,6D,4H,0,1,6C,AD,5H,KS,8H,0,0,QC,KH,5D,6S,2S,0,0,9D,KD,JS,9S,4D,1,0
QS,4C,7S,5H,6H,JC,0,0,9D,8D,10C,5D,QH,0,1,9S,4H,2C,4D,8C,1,0,JD,KH,7H,KD,KS,0,0,AH,6S,JH,AD,2S,1,0,6C,9H,4S,3S,2D,0,0
10S,AD,JH,4D,5S,8C,0,0,2S,5C,3H,4H,AH,0,0,KH,10H,9D,QD,7D,0,1,QH,8H,QS,5D,10D,1,0,8D,6C,6H,9C,JS,1,0,AS,2D,JD,QC,5H,0,0
QH,7S,KD,4S,4H,KH,1,0,AC,8D,3S,AH,9S,1,1,QC,2D,9C,JH,7C,0,0,QD,QS,5S,9H,8C,1,0,6H,JD,10H,AD,5H,0,0,AS,2C,10D,3H,9D,0,0
JC,4H,8D,6H,10C,5H,0,0,8H,6S,4S,2D,KC,0,0,8S,3S,QS,AD,3D,1,0,6C,JD,7S,9D,2C,0,0,4C,8C,5S,9H,QH,0,0,KS,9C,KH,7C,2S,0,1
7C,4C,3S,KH,7D,AD,1,0,KD,QS,JC,5D,AH,0,1,4H,2C,3D,8C,4D,1,0,AS,10H,QC,9D,9H,1,0,2D,6C,3H,2S,JS,1,0,6H,10S,7S,10C,JH,1,0
4C,5C,AC,4D,8S,JH,1,0,JC,7C,10D,6C,3S,0,1,9D,2C,QH,8C,10S,0,0,5S,10C,4H,2H,KD,0,0,KS,2S,QS,10H,3H,0,0,JD,4S,QC,9S,2D,0,0
2S,AC,JS,QC,7H,8C,0,1,6D,AH,7S,QH,4S,0,0,AD,9C,AS,10D,KD,1,0,QD,8S,8H,10S,3D,1,0,KS,10C,4D,10H,3S,1,0,4H,QS,7D,JD,6C,0,0
3H,QC,4C,3C,KH,7H,1,0,AH,9D,JH,5D,10D,0,0,6H,4S,8S,4D,AS,1,0,3D,7S,5H,2D,JC,0,0,3S,QH,2S,QD,KD,1,1,2C,10C,8D,9C,10H,1,0
8S,7C,7D,3C,QS,9C,1,0,JH,2C,4H,QH,3S,0,0,AD,JD,7S,6D,2S,0,0,3D,AH,9H,4D,9D,1,0,2H,KC,QD,QC,6H,1,0,10S,KS,5C,KH,8D,0,1
4C,AS,KS,QC,7C,9H,0,0,7H,7S,2H,2D,6D,2,1,4H,3C,3D,8H,QS,1,0,AD,3S,3H,2S,AC,2,0,10S,10C,6H,8D,8S,2,0,QD,JC,5D,7D,9D,0,0
2H,AD,10C,4S,2C,9D,1,0,KH,3D,7S,QS,2S,0,0,AS,QD,9H,JS,4D,0,0,KC,AC,5D,2D,10D,0,0,6D,JC,8S,8H,QC,1,1,8D,JH,5C,4H,JD,1,0
6C,AS,QD,7C,5C,8S,0,0,4C,AH,9S,6S,10S,0,0,JS,8D,4S,2H,9H,0,0,QS,8C,5S,KS,JD,0,0,QC,2C,10H,KD,2D,1,1,4D,6H,KH,9C,JH,0,0
QH,KD,3H,4D,2S,9H,0,0,5H,AS,6H,3D,9C,0,1,8D,2D,KH,AH,8C,1,0,AD,6S,JH,7H,10S,0,0,4H,5S,KS,7C,2C,0,0,JC,QD,7D,QS,6C,1,0
10C,3S,9D,6D,2S,QS,0,0,7D,5C,9H,JH,9S,1,1,7H,AC,8S,KD,6S,0,0,6H,4H,KC,4C,8H,1,0,3C,3H,8C,8D,10D,2,0,JC,2D,5D,AS,QH,0,0
9H,AS,2D,3C,7D,3S,1,1,10H,AC,4H,10C,QS,1,0,8D,7S,4D,10S,JH,0,0,JC,KH,9C,9S,8C,1,0,2C,6S,8S,2H,QC,1,0,JS,QH,4C,6D,5H,0,0
10S,2H,AH,KH,2C,9C,1,0,3D,9S,3H,JH,JC,2,0,7C,5C,8C,3S,10C,0,0,JS,2S,QS,6D,10H,0,0,10D,AS,JD,8H,QH,0,1,3C,4D,8D,AC,QC,0,0
2C,8D,9S,7C,KS,AC,0,0,3C,9C,2H,3S,KH,1,0,AD,KD,JS,10D,JD,1,1,6C,8C,4H,7H,10C,0,0,JH,7S,6S,AH,QC,0,0,4C,QH,5D,QS,10S,1,0
AC,QH,7H,JH,QD,3H,1,1,QC,4D,4C,KS,KH,1,0,JD,KC,2D,8S,AH,0,0,7C,8H,3C,9D,6S,0,0,2H,QS,9C,7D,AD,0,0,8C,2S,9S,10H,6H,0,0
4C,6C,2H,5C,3D,2C,1,0,9D,2S,QD,8S,3H,0,0,6D,JC,AS,8H,7C,0,0,2D,10D,7H,AH,7S,1,0,3S,KD,KH,KC,10H,0,0,AC,9S,QH,4D,QC,1,1
10D,KD,QC,3H,2S,5C,0,0,QH,KS,8S,6D,2C,0,0,AH,JC,AS,6H,JD,2,0,6S,7D,2H,3C,10C,0,0,9H,10H,7C,9C,4H,1,0,8D,JH,KC,JS,QS,1,1
AD,2H,8H,3C,6S,10H,0,0,4H,10C,8D,2D,3S,0,0,AC,3H,JH,3D,QC,1,0,2C,9C,JS,6C,10D,0,0,KC,AS,6D,6H,AH,2,0,4D,10S,9H,9S,QH,1,1
QC,8C,2S,6S,8H,7H,1,0,JD,2D,9C,JH,8D,1,1,AC,9D,4D,6C,5S,0,0,AH,7C,4H,3H,10D,0,0,JS,KH,6H,2C,KD,0,0,10S,9H,6D,8S,5H,0,0
KS,9D,JD,QD,KD,AC,0,0,2H,QS,8S,3S,5D,0,0,6C,5H,6D,7H,5C,2,0,JH,QC,4C,4H,KH,1,0,5S,6H,10D,6S,10S,2,1,8H,9S,10H,2S,7D,0,0
QC,3D,6C,8D,5S,JS,0,0,AS,9D,JD,4S,6H,0,0,KD,JC,7D,JH,9C,1,0,8S,9H,5D,2D,6S,0,1,3C,8C,7H,4D,4H,1,0,10D,AH,3S,3H,AD,2,0
JS,2C,10C,7S,3S,KS,0,0,4H,9D,8S,KH,6H,0,0,7H,QS,3C,10S,3H,1,0,KD,10D,JH,4D,8H,0,0,10H,8C,AC,3D,4S,0,0,2H,6C,AH,5H,5S,1,1
4S,5S,QH,3S,2C,10D,0,0,6D,7H,6S,8C,AC,1,0,QD,9H,5D,2D,QS,1,1,5C,9C,JC,9D,KH,1,0,7S,AS,3D,JS,10C,0,0,8S,6H,4H,KC,AD,0,0
5D,KC,4D,6D,3C,9S,0,0,8C,6H,2C,9C,10C,0,0,9H,KH,3H,6S,QC,0,0,8H,5S,JC,7H,5H,1,0,QH,9D,AC,8D,4C,0,0,2D,KS,7D,5C,7S,1,1
9D,6C,4C,AD,JD,AH,1,0,6S,QC,9C,JC,7D,0,0,3S,9S,9H,JS,2C,1,0,KS,7C,AS,6H,10D,0,0,KC,10C,10S,2S,5H,1,1,QD,7H,3H,QS,KD,1,0
10D,5C,7H,7C,JC,2H,1,0,JD,QS,4H,2C,JS,1,1,KH,QH,9D,5H,QD,1,0,AD,7D,JH,4C,2D,0,0,3C,5S,9C,6S,4S,0,0,3S,6C,8H,6H,AS,1,0
JC,QH,2S,4S,3D,3H,1,0,7H,6S,8D,4H,2H,0,0,JD,3C,9C,4D,KH,0,0,9D,KC,AD,7D,AC,1,0,9S,8C,3S,10S,7C,0,1,5C,8S,5H,6C,8H,2,0
7H,3C,6H,3D,8H,10H,1,1,10D,7C,QH,9C,QD,1,0,JH,AH,KH,8S,5D,0,0,AS,5H,6S,4H,3H,0,0,2H,6C,4S,AC,3S,0,0,JS,4C,2C,KC,JD,1,0
QC,4D,AD,5H,8C,KD,0,0,QS,5D,9H,4C,KC,0,0,QD,AC,10H,6H,2C,0,1,10S,8S,JH,2D,4S,0,0,3C,6C,7H,9D,5C,0,0,6D,7C,7S,8H,QH,1,0
3H,2C,5C,KH,3C,10D,1,0,QS,7C,5S,10C,8D,0,0,4H,JS,6D,6S,AC,1,0,2S,8H,10S,6C,QD,0,0,5H,KC,8S,9H,4D,0,0,JD,2H,7S,4C,AD,0,1
5H,AC,9S,5D,9H,2D,2,0,4C,7C,JH,7H,6D,1,0,4D,KS,10C,3S,JD,0,1,AS,4H,3C,8H,QC,0,0,2C,3D,6C,KC,10H,0,0,AD,7S,3H,5S,AH,1,0
AH,5D,10D,JS,3C,9C,0,1,4D,2D,KC,8C,9H,0,0,AD,5H,3H,6D,8S,0,0,KS,JH,AC,6S,3S,0,0,QC,QD,4H,3D,7C,1,0,KD,8D,7S,QH,9S,0,0
JS,10C,7D,6C,9D,10D,1,0,QD,9C,8D,KC,8S,1,0,7C,6S,5D,4H,6D,1,0,2H,7S,8H,AH,JH,0,0,9S,2C,AD,6H,4C,0,1,QH,2D,3D,2S,JC,1,0
9C,AD,8S,9D,7H,8D,2,1,6C,QH,7S,10S,6D,1,0,2C,4H,8C,KC,6S,0,0,KS,2S,KD,7D,2D,1,0,AH,JD,JC,5S,QS,1,0,3S,4C,8H,10D,9H,0,0
10S,5D,KD,7S,2S,3S,0,0,8S,9C,7H,JS,4D,0,1,5S,10H,5H,6H,6C,2,0,9H,9S,5C,4C,8H,1,0,7C,3C,4S,KS,2C,0,0,6S,3H,AS,KH,AD,1,0
JC,8C,10H,7H,10S,3S,1,0,AC,4C,8H,4D,2D,1,0,7S,5S,4S,KC,JS,0,0,5D,KH,9C,9D,8S,1,0,QC,AS,4H,QD,8D,1,1,6C,6H,10C,AH,5C,1,0
9C,3H,3S,6H,2D,7C,1,0,4D,KC,JS,5H,QH,0,0,4S,AH,9S,9D,10H,1,0,AS,JH,5C,JC,8D,1,1,KD,6S,2S,QD,10C,0,0,9H,7D,6D,4C,AD,0,0
AC,8D,10S,5H,7C,2C,0,1,6D,2D,8C,7D,6H,1,0,QD,7S,8S,9C,10C,0,0,QS,3H,4H,3D,AH,1,0,JH,10D,2H,8H,2S,1,0,JC,KS,KD,9H,5D,0,0
8S,2H,5H,5S,KS,QD,1,1,JD,6H,10S,2C,10H,1,0,JS,9D,KC,QS,AD,0,0,AC,KD,8C,QH,10C,0,0,2S,8H,3C,4H,6S,0,0,JC,JH,10D,AH,6D,1,0
AH,3S,10H,10C,7C,2D,1,0,6C,8H,9S,JD,AD,0,0,7H,JC,9D,JS,QH,1,1,2C,5C,2S,KH,4H,1,0,4C,8D,3C,10D,2H,0,0,7D,4D,6S,10S,6H,1,0
2H,6C,AH,4D,3S,QH,0,0,10C,JS,9C,8S,8H,1,0,8D,6H,10D,8C,9D,1,0,2S,2D,2C,4S,4C,2,1,6S,3C,3D,AS,QS,1,0,7H,7D,AD,7S,KH,1,0
10S,8S,QH,3S,3H,7D,1,0,AH,JC,9C,JS,8H,1,0,AD,KC,7S,6S,10D,0,0,6D,5D,2S,6C,KS,1,1,10H,JD,QD,AS,5H,0,0,4C,8D,2H,KH,QC,0,0
6C,8S,4H,4S,9S,QC,1,0,5H,10D,4D,3C,2C,0,0,JH,KD,9D,KC,7H,0,0,6H,10C,QS,5C,3H,0,1,5D,AH,2S,JS,3D,0,0,9H,8D,QD,9C,7S,1,0
9H,3D,3S,7C,JD,3H,1,0,JH,JS,KS,8C,AD,1,0,4S,2D,QH,QD,4D,2,0,4H,2S,AH,7S,10D,0,0,3C,8S,JC,5H,5D,1,0,KD,QS,10C,6S,8D,0,1
2D,5S,8H,9D,5H,3C,1,1,KD,2H,7D,10D,3H,0,0,7C,QC,6D,9C,6H,1,0,JD,KC,4D,3S,10H,0,0,4S,AH,QD,8C,5D,0,0,QH,8D,6C,9H,4H,0,0
KS,8C,10D,KC,KH,4H,0,0,7D,9H,4D,JH,2S,0,0,2C,6C,KD,4S,2D,1,1,5H,5C,5S,6H,AC,1,0,6S,JC,JD,9C,7C,1,0,QH,4C,8S,9S,8H,1,0
6D,KD,3H,AC,2C,QS,0,0,5H,9S,6C,3D,8D,0,0,7H,7S,3S,9H,JC,1,0,8C,6S,4H,4C,10H,1,0,QC,JS,AH,10C,7C,0,1,2S,8S,5C,2H,5S,2,0
JS,6S,4D,QS,QC,AD,1,0,4S,9H,3C,5S,9C,1,0,5D,10S,7H,4C,7C,1,1,8H,6C,QH,QD,KH,1,0,8D,7S,9D,2H,2S,1,0,3D,JD,6H,AC,10H,0,0
KC,AH,10D,JH,AD,5C,1,0,9D,10S,3D,AC,7D,0,0,3H,7H,AS,KS,5H,0,0,7C,6D,8D,8H,4H,1,0,QC,10C,4S,7S,4C,1,1,6H,8C,KH,3C,JS,0,0
9D,6D,7S,5S,4H,7H,1,0,AD,QC,10S,10H,4S,1,0,JC,3H,5H,5D,8H,1,1,KD,4D,2D,JD,KS,0,0,8S,3S,2H,6S,7D,0,0,2S,9S,KH,QD,3C,0,0
7S,2C,6S,10S,10D,JS,1,1,5H,7D,AC,JD,QH,0,0,9C,AS,3D,KD,3H,1,0,4C,3S,6H,8S,10C,0,0,6C,8D,KH,2S,9S,0,0,8C,AH,10H,JH,2H,0,0
JC,5S,7D,6H,KS,8C,0,0,QC,9C,KH,2D,6S,0,0,QS,AS,6C,7S,QD,1,0,8H,3H,8S,5C,8D,1,1,3S,4C,7C,9D,9H,1,0,3D,AD,9S,KD,2C,0,0
QC,3C,6S,8S,AH,3D,1,0,9D,10S,2D,AD,QS,0,0,3S,JD,JS,2S,4S,1,1,AC,7S,QD,5D,9C,0,0,KH,2C,3H,KS,10C,0,0,4C,KC,JC,9S,8C,0,0
AH,3C,KD,JC,2H,8H,0,0,3D,10H,KH,2C,QC,0,0,10S,JH,4D,9S,5S,0,0,2S,9C,7H,6S,4C,0,0,AD,AS,JD,QD,10D,1,1,3S,5D,KS,5H,QS,1,0
10H,9D,KS,2C,7C,KH,0,0,10C,4C,8H,3C,KC,0,0,JS,QH,2D,6S,6D,1,0,5D,JC,6C,10S,8S,0,1,4S,5C,8C,4D,AC,1,0,AD,3H,KD,6H,JD,0,0
KD,JC,3H,8C,5C,QC,0,0,QS,10C,3S,10H,8S,1,0,10S,5H,QD,6H,8H,0,0,6S,7S,KH,AC,7C,1,0,5S,6D,3D,JS,AD,0,1,2D,2C,JH,9C,9S,2,0
JS,5H,8H,AS,4D,9C,0,1,3D,7S,3H,KS,5D,1,0,AD,QS,6S,9H,6D,1,0,6H,KC,10C,3S,JC,0,0,2H,8S,10H,4S,4C,1,0,8C,7H,7C,JH,9D,1,0
8S,4S,8D,7C,2D,7H,2,0,5C,5S,6C,5D,10S,1,1,3S,9C,JC,KC,QD,0,0,6D,8H,9S,AS,10H,0,0,6S,3C,7D,AD,QC,0,0,KS,2H,10C,JH,QH,0,0
JD,5D,8S,6H,KC,3D,0,0,KD,3S,AD,2D,8C,0,0,2H,6S,4H,9S,10C,0,0,6D,10D,4D,7C,QH,0,0,5H,7S,8D,JH,9H,0,1,QS,JC,9C,7D,KS,0,0
5H,JH,7D,KC,JD,10H,1,1,2C,AC,AS,AH,KS,1,0,QD,QS,6C,5S,JS,1,0,8C,QC,5C,2D,10S,0,0,8H,AD,5D,10D,4S,0,0,7S,8D,4H,6D,2H,0,0
9D,3H,KS,9C,AD,QC,1,0,JH,6S,KC,JC,2D,1,0,QS,4D,3C,3S,QD,2,0,2S,5C,AC,5D,7D,1,1,8H,2C,5H,6C,7C,0,0,10D,AS,QH,AH,10C,1,0
KD,10D,5H,5S,9C,JH,1,0,10C,9D,8D,6H,6C,1,0,QC,8S,3C,4S,7C,0,0,7H,8C,2D,9S,AD,0,0,KS,AS,4C,QD,4H,1,1,2C,2H,AH,AC,KH,2,0
KD,2H,5H,10D,8C,JH,0,1,4S,AS,5C,4C,JD,1,0,10C,5D,4H,QD,2D,0,0,9H,8S,6H,3S,4D,0,0,KS,9S,7C,10S,3C,0,0,9D,7D,AC,6D,AH,1,0
8S,3S,AS,7D,10C,8D,1,0,10S,JC,5H,5D,6C,1,1,2S,3C,AH,7C,JD,0,0,8H,KD,AC,KS,3H,0,0,AD,9C,4H,4S,5S,1,0,2D,10D,2H,QD,8C,1,0
5S,10D,4C,10S,KS,QS,1,0,5H,8D,KH,2S,2D,1,0,3H,QH,4S,5C,AH,0,0,6H,KD,9H,10H,6C,1,0,7C,7S,8C,7D,JD,1,0,AD,JH,QC,QD,JS,2,1
8C,6C,9D,9H,6H,9S,2,1,10D,4H,3S,QS,5C,0,0,10S,5S,JD,AH,QC,0,0,AS,JS,KD,7S,2H,0,0,QD,3D,8H,9C,2C,0,0,10H,AC,2D,KH,5D,0,0
10D,10S,JS,9S,4D,3D,1,0,QH,9H,7S,8S,KH,0,0,5D,QS,6D,KD,6S,1,1,7D,4H,3S,10H,JH,0,0,6C,4S,JD,5S,5C,1,0,3H,9D,QD,8C,QC,1,0
5C,JD,JC,7S,10S,4H,1,0,4D,2C,AH,2D,AC,2,0,8C,7H,KH,2H,3C,0,0,6C,JH,6H,9D,4C,1,0,4S,KC,KD,8H,KS,0,1,9C,2S,10D,QS,3H,0,0
JH,9C,3C,10D,7D,7C,1,0,10S,JD,4C,QH,6D,0,0,8C,6H,5S,3H,KS,0,0,4D,AH,QC,5C,7H,0,1,6C,2H,JC,2C,8D,1,0,10H,2D,5H,9S,2S,1,0
7H,4C,9H,10C,9D,3H,1,0,5S,2C,9S,7D,7S,1,0,5D,QS,9C,AS,AH,1,0,JC,6C,2S,2H,10H,1,0,8D,5H,4S,5C,4D,2,1,JS,6H,QH,KS,10S,0,0
AD,JD,AH,9C,7H,8H,1,0,5S,10S,8C,JH,6S,0,0,KS,7S,5D,QS,KH,0,0,QC,2H,10H,QH,4C,1,0,5H,10C,6H,6C,4S,1,0,6D,9H,3S,3D,2D,1,1
2C,KD,2D,6D,4C,5D,1,0,AH,QH,8D,7D,2H,0,0,KS,5H,6H,2S,AS,0,0,6S,9D,10C,3S,3D,1,1,6C,4S,7S,9C,KC,0,0,QD,8H,JD,4D,5S,0,0
3S,2H,QH,3H,KD,JH,1,1,4S,4H,QS,9H,AC,1,0,10S,QD,JC,5D,KH,0,0,8H,2D,3C,10C,10D,1,0,KC,6H,7C,AD,5C,0,0,7S,KS,8C,8S,6D,1,0
8S,JS,5S,AH,3C,QC,0,0,10H,7C,7D,AC,8D,1,0,4C,6H,2C,AS,3S,0,0,5D,5H,4D,JC,3D,1,0,KD,AD,JD,10D,2S,0,0,7H,2D,9S,9C,7S,2,1
AC,3D,10S,KS,8H,2H,0,0,2C,3C,AD,AH,JC,1,1,8C,3S,7S,QD,QH,1,0,6D,9C,KD,KH,QC,0,0,5S,7D,JD,6S,5C,1,0,7C,6C,6H,10H,2D,1,0
3C,7S,8S,QH,AS,6D,0,0,10C,10D,5S,8C,5C,2,0,9S,4D,2D,JC,QD,0,0,8D,5D,2H,8H,KS,1,0,2C,9H,7D,3D,AC,0,0,AH,3S,4H,JS,6H,0,1
AS,QD,AC,9C,8C,JH,1,0,9S,KS,KC,4H,AH,0,0,JD,AD,5S,3H,10D,0,1,QH,KD,7C,7H,4D,1,0,2S,4S,8D,10S,7S,0,0,10H,2C,3D,3C,2H,2,0
9C,10H,8H,AC,JD,6S,0,0,QC,8D,6D,10S,KC,0,0,2S,3S,2D,KD,AD,1,0,JH,2H,7H,9S,KS,0,1,QH,JC,10C,5D,4C,0,0,3D,9D,KH,QD,3H,1,0
AC,5C,2C,7H,2H,JS,1,0,4H,3H,KD,8H,QD,0,0,JD,9D,10S,9S,5D,1,0,4D,4C,10C,5H,KS,1,0,3S,2S,8S,AS,5S,0,1,8C,7S,2D,KH,AH,0,0
7D,8C,7S,AH,QS,2S,1,1,JD,4H,9C,3D,AD,0,0,10D,QH,7C,KD,6C,0,0,9D,JH,10S,10H,AS,1,0,5S,8S,8D,KS,4D,1,0,3S,5C,9H,5H,6D,1,0
2S,2H,AC,4S,9S,7C,1,0,AD,4H,7D,3H,2D,0,0,AS,KH,8C,9C,JC,0,1,9H,5D,5H,QD,7H,1,0,6H,QC,QH,KC,10S,1,0,5S,4D,AH,10D,7S,0,0
JD,AH,3D,8C,QD,3S,1,0,5D,AS,QS,8S,2C,0,0,7S,JH,4C,6D,2D,0,0,10C,9S,3C,3H,5S,1,1,QH,6S,5H,2S,4D,0,0,9D,KD,JS,5C,7C,0,0
9C,QS,AH,JS,6D,AS,1,0,JH,3C,KH,7S,9S,0,0,2C,5C,10C,4C,AD,0,1,2D,8S,JC,3H,7H,0,0,9D,QH,10S,7D,4S,0,0,8D,6H,QD,10D,2H,0,0
JS,2H,7C,KS,3S,KD,0,0,7S,5H,6D,3H,7D,1,0,AH,4S,10S,8S,KH,0,0,QD,QC,2D,9S,9H,2,1,9C,4D,AS,QS,2S,0,0,AC,JC,10D,6C,2C,0,0
JD,JS,JH,2H,AS,9H,1,0,6C,3H,8S,3D,KS,1,0,7H,2S,QS,QD,9S,1,0,7D,6D,2C,2D,6S,2,0,AH,KC,10D,KH,4H,0,0,9D,8H,10H,5S,8D,1,1
9S,4C,QH,7H,10S,5H,0,0,9C,5D,4H,AH,8H,0,0,JS,9D,2H,3C,4S,0,0,2S,10D,8S,8D,6H,1,0,3S,5C,QD,7C,KS,0,0,10H,8C,2D,3D,3H,1,1
JC,4D,4C,AD,2C,8C,1,0,KS,JD,7H,10D,KC,0,0,10C,QS,6C,3H,QH,1,0,8D,AH,3D,QD,QC,1,1,3C,2S,7C,9D,6H,0,0,6S,9H,AS,KH,8H,0,0
8C,3H,10D,7H,9D,4H,0,0,AC,KD,KH,AS,QD,1,1,QH,7S,7C,10C,JH,1,0,KC,4S,3S,5H,9C,0,0,JD,2C,7D,KS,8D,0,0,8S,4C,JC,5D,2H,0,0
4D,QD,KC,2C,10D,5D,0,0,AC,9D,JS,6S,5C,0,1,6H,4S,3C,KD,2S,0,0,8C,7H,10H,JH,2H,0,0,7C,6D,8S,JC,JD,1,0,6C,4H,9H,2D,10S,0,0
8H,AD,AH,9D,10H,2D,1,0,KS,4D,QD,6S,3H,0,1,5S,7S,JH,AC,3D,0,0,KC,JD,2H,7H,10D,0,0,7C,5D,8C,8D,4H,1,0,6H,6C,KH,JC,9S,1,0
9C,10S,JS,AS,2D,2C,1,0,5D,10D,7S,8H,KC,0,0,QS,4D,JD,9D,6D,0,1,3C,10C,9S,QH,QD,1,0,2S,5H,KH,6C,8D,0,0,4H,4C,6S,JH,8S,1,0
2C,5D,6D,8C,3S,7C,0,1,QH,2H,4C,7S,AH,0,0,QD,2D,10H,KC,JC,0,0,JS,AD,8H,4D,KS,0,0,9H,6C,6H,7D,AS,1,0,KH,6S,10D,QC,8S,0,0
JS,4C,8H,6D,10C,7D,0,0,KH,7C,AC,AS,7H,2,1,10S,6S,AH,QS,2S,0,0,KD,5C,KS,QH,7S,0,0,3D,JC,2D,9H,9C,1,0,10H,QC,4S,5H,KC,0,0
9H,QD,8D,2D,9S,QC,2,0,5C,KD,5S,KH,QS,1,1,4D,AH,4S,JH,6C,1,0,2S,10C,JC,5H,3C,0,0,7D,JS,6S,4C,10D,0,0,2H,QH,10H,10S,8C,1,0
4H,AH,2C,4S,4C,10S,1,0,3H,QS,QC,10C,AC,1,0,4D,10H,9S,3C,AS,0,1,3D,6D,2H,QD,6H,1,0,10D,2D,7C,JC,5S,0,0,9D,5D,KS,KH,8D,0,0
2S,9D,4C,7S,JD,AH,0,0,8H,QH,6C,3C,2H,0,1,5S,10D,10S,7H,9S,1,0,3D,JH,9H,KH,5H,0,0,QS,7C,4S,10H,8D,0,0,3H,2D,JS,QC,JC,1,0
AD,5H,2D,4C,KH,4S,1,0,7C,10C,4H,2H,7H,1,0,JD,2C,3H,2S,7D,1,0,QS,8D,8C,JH,9S,1,1,10S,10D,6S,AC,6D,2,0,3C,10H,QC,8H,9C,0,0
3H,2H,8H,3D,6D,3C,1,0,8D,KD,5S,9C,5D,1,0,QC,QH,4C,10C,4S,2,1,7D,QD,10H,AC,9H,0,0,2S,KS,JD,9D,7H,0,0,10D,QS,4D,AH,KH,0,0
7C,6H,5D,JH,5H,3H,1,0,2C,QH,3S,JC,6C,0,1,AH,8C,4S,KC,2S,0,0,JD,AD,4C,9H,5C,0,0,3C,4H,5S,2H,8S,0,0,QD,10S,8H,2D,10D,1,0
8C,9C,7C,5C,8S,KS,1,0,3H,5H,4C,QH,5S,1,1,3D,9H,AC,KD,KH,0,0,JS,AS,AH,4D,QC,1,0,8D,9S,10H,6S,JD,0,0,3C,6C,JH,2D,10S,0,0
QH,6C,KC,8C,8S,2C,1,0,6D,9D,6H,AH,7C,1,0,9C,7S,4C,JD,4D,1,1,10S,KS,AD,9S,AC,1,0,6S,5D,JH,10C,8H,0,0,4H,2H,8D,9H,3D,0,0
5H,2S,JD,QS,9D,2C,1,0,7H,3D,10C,QH,6C,0,0,10H,QC,7D,JH,6H,0,1,4H,5D,5S,8S,3S,1,0,8H,9S,AD,3C,AH,1,0,10S,JS,KC,6D,7C,0,0
4H,QS,3H,10S,5C,9C,0,0,AS,2C,4S,4D,3C,1,0,JS,JD,6H,KC,10C,1,1,6C,JH,8S,7D,KH,0,0,QC,9D,KD,AD,AH,1,0,5H,10D,2D,2S,8H,1,0
7D,6C,4C,3S,10C,QD,0,0,10S,7S,KS,AH,AS,1,0,9H,QS,AC,8H,AD,1,0,QH,KD,2H,5D,8D,0,0,KC,JC,9C,5H,JS,1,1,2S,JH,8C,9D,4H,0,0
10S,3D,6H,2C,5S,8H,0,0,4H,KC,2H,JS,8D,0,0,7H,QH,4C,KH,10D,0,0,7D,QC,2S,6D,9D,0,0,9S,AS,AD,3H,8C,1,1,KD,6S,7S,3S,10H,0,0
10S,QC,9C,6S,KS,JS,0,0,KC,4C,2D,6H,2H,1,0,2C,5H,5D,7S,6D,1,0,10D,8C,KH,JC,6C,0,0,3S,KD,7C,7D,10H,1,0,JD,AH,9S,QD,AC,1,1
4H,10H,AH,9H,KC,3S,0,0,7S,5H,QD,9S,AS,0,0,5S,8H,10S,4C,3D,0,1,7H,QC,2C,JC,6S,0,0,3H,2D,KD,9D,5D,0,0,JD,QS,6D,QH,8S,1,0
8H,7H,8S,6D,3D,6S,2,0,9D,JD,KH,2C,KS,0,0,3S,QH,4D,5D,8C,0,0,KD,5C,10H,6C,10S,1,0,2S,6H,4S,5S,2D,1,0,AD,7D,2H,JH,KC,0,1
