Player 0,,,,,,pair,Player 0 win,Player 1,,,,,pair,Player 1 win,Player 2,,,,,pair,Player 2 win,Player 3,,,,,pair,Player 3 win,Player 4,,,,,pair,Player 4 win,Player 5,,,,,pair,Player 5 win
QS,10S,9D,5C,4C,8C,0,0,AH,8H,6C,KC,5D,0,0,4H,8S,JH,8D,JC,2,1,3C,7C,KS,9S,6H,0,0,QH,2C,5H,9H,6D,0,0,2S,KD,AD,6S,JD,0,0
5C,KD,7H,2S,9C,AS,0,0,9S,3C,5H,10C,JC,0,0,8H,8C,9H,6H,10S,1,1,4D,QD,6S,JS,2D,0,0,KS,4C,QS,9D,AH,0,0,10D,5D,10H,8S,3H,1,0
4H,6S,7C,QD,7H,10C,1,0,9C,3D,AD,4C,4D,1,0,10D,4S,JH,5C,8C,0,0,6H,AC,6C,9H,3S,1,1,AH,9S,QH,KD,3H,0,0,6D,2S,JC,2H,5S,1,0
5D,4H,10D,JS,8C,4D,1,0,8D,9C,2H,3H,3C,1,1,KH,9D,4S,9H,9S,1,0,8H,5H,AS,AH,7C,1,0,JD,4C,QC,QS,6H,1,0,5C,7D,2D,KD,6C,0,0
5S,8D,4S,2H,10D,9H,0,0,KC,7S,AC,AH,3D,1,0,4H,8C,KD,4C,JD,1,0,7H,KH,5D,6C,QS,0,1,7D,2D,6D,QC,3C,0,0,KS,9S,6S,10C,JC,0,0
9D,8S,3S,8H,6H,KD,1,0,10S,4S,6C,9C,6S,1,1,10H,2S,JD,3D,5C,0,0,KH,10D,QS,8C,5H,0,0,KS,2C,QH,10C,QD,1,0,8D,5D,7H,AH,3H,0,0
5D,9S,10H,JS,7D,3H,0,1,5H,4S,2D,5C,8S,1,0,6S,3C,QS,QH,7S,1,0,QC,4C,7H,KC,8H,0,0,5S,2S,AD,QD,6C,0,0,2C,4H,AH,9C,6D,0,0
JH,9H,9D,7C,4H,JC,2,0,4C,JD,AD,2H,KC,0,1,5C,6S,8H,6C,10H,1,0,AC,4D,6D,10D,7S,0,0,AS,KS,QD,QH,8S,1,0,7D,2S,QS,9C,4S,0,0
8S,JS,KC,10S,3S,2S,0,1,AH,QH,5C,AD,3C,1,0,3H,7S,7D,10H,4H,1,0,JD,8C,9C,QC,6S,0,0,9D,JC,5S,8D,6D,0,0,4D,9S,2D,QD,8H,0,0
AS,6C,5C,4S,6H,4D,2,0,10H,6D,10D,2S,8S,1,0,QD,5S,3C,JD,2H,0,0,7S,8H,JH,QH,3S,0,0,AC,2D,2C,6S,3D,1,1,10C,JS,5H,4C,KH,0,0
3C,JD,KS,9D,3D,6H,1,0,4D,7D,8C,AC,4S,1,0,2D,3H,8S,AS,3S,1,0,JC,6S,5C,AD,9H,0,0,10D,2H,8H,10H,QS,1,0,10S,7C,6D,6C,2C,1,1
JC,2S,2C,3D,KS,KH,1,1,7D,6S,6C,9C,7C,2,0,8S,10H,5H,AH,AS,1,0,10C,5D,QC,JD,5S,1,0,9H,QD,AD,4H,9S,1,0,JS,JH,KD,3C,8H,1,0
3S,7H,3H,2D,JH,5H,1,0,3D,5D,KS,8C,JS,0,0,2C,10D,7D,KH,QC,0,1,AS,10C,4H,JC,4D,1,0,3C,9S,9D,KC,7C,1,0,5S,QD,AH,2S,9H,0,0
QH,JD,2H,KH,5D,JH,1,0,5H,JC,AC,10H,4H,0,0,9H,QC,5C,10S,7D,0,0,10D,AH,KD,6H,3D,0,0,7S,AD,3S,8C,JS,0,0,3C,4D,8H,QS,9C,0,1
AD,8D,5H,KC,7C,QH,0,1,JD,6D,AH,7D,7H,1,0,2D,5D,QS,10C,3S,0,0,3C,KS,10S,6C,3D,1,0,4H,KD,9H,6S,3H,0,0,KH,8C,10D,7S,10H,1,0
QH,4C,AD,10D,10H,8C,1,0,QC,4S,8S,KH,5S,0,1,8H,7C,AH,5H,9S,0,0,JH,3C,9C,AC,9H,1,0,6C,AS,KS,4H,3S,0,0,3D,2C,10S,JS,10C,1,0
8H,7H,8S,9H,JD,5H,1,1,5D,2S,3D,KD,2C,1,0,6H,7D,AH,3H,KS,0,0,QC,KH,5C,10C,JS,0,0,3S,6C,6S,10H,10S,2,0,AS,9S,2D,KC,JH,0,0
AC,2S,7D,6H,6C,2D,2,0,6S,7S,4C,JS,AH,0,0,AD,KD,3S,JD,JH,1,0,7H,8C,KS,QC,4H,0,1,10H,5D,2H,10S,AS,1,0,3D,JC,4D,QS,3C,1,0
KH,7D,5H,2C,6S,7S,1,0,9H,AH,4C,KC,QH,0,0,9D,6D,5S,JS,4S,0,1,2S,8D,3C,7H,3S,1,0,3D,9S,9C,7C,6H,1,0,JC,10S,4D,QD,8C,0,0
3H,9C,10H,7S,5S,AD,0,0,2S,9D,AC,3S,9S,1,0,4H,KD,7C,10S,4C,1,0,JS,10C,AS,4S,KC,0,0,KS,JD,KH,8S,QH,0,0,5D,AH,6D,3C,6C,1,1
JH,AH,3D,2S,4D,KS,0,0,5C,KC,3H,2C,7H,0,1,5H,JD,AD,9S,JC,1,0,5D,6C,QD,10S,3C,0,0,7S,3S,9H,10D,AS,0,0,4H,6D,6H,8D,7C,1,0
AC,10C,KS,8H,2D,QS,0,0,6C,AH,9S,8D,3D,0,1,7C,QD,AD,2C,10H,0,0,4S,9D,KH,KD,8C,0,0,2H,9C,5D,7D,6D,0,0,10S,JH,6H,5H,QH,0,0
5H,9D,QD,9S,KD,AD,1,1,8S,8C,JS,KC,7S,1,0,2S,3D,4D,AS,10C,0,0,6H,3S,QS,5C,6S,1,0,6D,2D,4C,9C,7D,0,0,3H,KH,KS,2H,8D,0,0
AS,QS,10S,5S,5D,AH,2,0,8H,KS,KC,AD,10H,0,0,2C,JC,QD,4S,QH,1,0,6H,3D,9H,QC,JS,0,1,4C,JD,4D,9D,7C,1,0,6S,7H,6D,3C,2S,1,0
KH,JH,QH,2D,AC,5C,0,1,10C,JS,10S,6S,KD,1,0,KS,JD,AH,5H,9H,0,0,2H,9C,6C,8H,4D,0,0,9S,3S,8D,3D,3C,1,0,2S,7D,4C,AD,7S,1,0
2C,KH,JS,10S,6H,9S,0,0,KD,4C,2H,QS,AH,0,0,4H,8H,5H,10H,2D,0,0,8D,QD,6C,6S,8C,2,1,JC,5S,AD,5D,7C,1,0,QH,9H,10C,10D,3H,1,0
5S,AD,8S,JH,AS,QS,1,0,8D,6C,4D,6D,5D,1,0,3D,2H,9H,7C,10C,0,0,KS,JS,AH,3H,6H,0,1,2D,KC,QD,AC,JC,0,0,JD,3C,5H,10S,7S,0,0
7D,7C,4S,JC,6C,9S,1,0,8H,3D,4D,KC,6S,0,0,JD,3H,9D,4C,JS,1,0,9C,2C,AD,KS,4H,0,0,AC,9H,6D,QS,8C,0,0,7H,5C,QH,JH,5H,1,1
AS,QD,7D,JS,8D,7H,1,0,6S,JC,KS,2D,3D,0,0,QH,KD,5D,AD,KC,0,0,6H,QS,3S,2H,2C,1,0,7C,JD,8S,4D,4C,1,1,AC,9C,5C,9H,3C,1,0
5S,4D,10C,8C,JH,4C,1,0,4S,6C,7S,7C,KH,1,1,AD,10H,AC,AH,3H,1,0,4H,JD,8S,AS,9S,0,0,QH,3S,2S,5H,8H,0,0,KD,6S,9H,9C,10S,1,0
AS,JD,9S,KD,6D,AH,1,0,QS,7D,4H,7H,KS,1,0,3D,2C,QH,10H,6S,0,0,3S,6H,6C,2D,5S,1,0,8C,8S,4C,AC,9C,1,0,KC,10S,7S,QD,JH,0,1
2C,10C,AC,4C,5H,2D,1,0,7D,5D,4S,2H,2S,1,0,8H,KD,QH,AD,6D,0,1,KH,JC,9D,7C,9C,1,0,10S,AS,3C,QC,10D,1,0,KS,KC,9H,9S,6C,1,0
KH,2S,8C,7H,4S,QS,0,0,8H,6C,5S,10S,JC,0,1,5H,4D,5C,6H,JD,1,0,4C,10C,6D,8S,AD,0,0,6S,2C,9S,KD,9D,1,0,3C,AC,10H,5D,3D,1,0
8S,6H,AS,4C,QC,6C,1,0,5C,8D,8C,10H,5H,2,0,5S,9C,9H,KH,AD,1,0,JS,2S,3C,KC,10D,0,1,QD,KD,3S,JD,KS,0,0,6D,2D,9D,7D,4H,0,0
JD,5H,6S,7S,JH,8S,1,0,2H,4H,5C,9C,3C,0,1,4D,6D,10S,JC,KH,0,0,AD,AC,8H,4C,7H,1,0,3S,5S,KC,QS,JS,0,0,10D,10H,9D,5D,9H,2,0
5H,JD,3S,10C,JC,9S,1,0,6C,AC,10H,2H,8C,0,0,JS,QH,QD,9D,7D,1,0,4H,9H,KD,8H,6D,0,1,KH,10S,5D,4S,3H,0,0,7H,QS,AD,3D,8S,0,0
KH,AD,AS,8C,6H,KC,1,0,7H,7C,9D,5C,8H,1,0,2S,9S,7S,3S,4S,0,0,10S,6S,10C,6D,2C,2,0,JC,QS,8D,5H,8S,1,1,AH,QH,3H,5D,7D,0,0
QH,JH,QD,7H,KC,8C,1,0,3D,6C,QC,8D,7S,0,1,AH,QS,9S,KS,2H,0,0,10S,7D,4D,AC,10C,1,0,JS,JC,5D,6D,KH,1,0,5S,JD,10H,3S,9H,0,0
9C,7C,7H,6S,5H,QC,1,0,AS,7S,5D,8H,10C,0,0,KS,AD,4D,QS,KD,0,0,JS,QD,2D,5C,JH,1,0,QH,4S,2S,7D,3H,0,1,9S,10D,2C,JC,4C,0,0
AS,5H,4D,7S,AH,9S,1,0,9H,3D,2C,7C,4C,0,0,7H,AD,8D,JH,7D,1,0,10D,9C,KH,QH,KD,0,0,8H,5S,4S,5C,8S,2,0,8C,JC,2S,5D,JD,1,1
2S,JD,9S,9D,10C,3S,1,0,AD,4S,5S,3C,5C,1,1,KS,3D,9H,8D,JC,0,0,JS,6H,7S,8H,QC,0,0,10D,7D,2D,3H,4C,0,0,2C,AH,2H,6S,KH,1,0
KH,7D,5D,2C,3C,9D,0,0,8S,8C,QH,6H,JC,1,0,5S,4S,10S,8H,2S,0,0,9S,6S,JD,9H,10C,1,0,QC,QS,AS,10H,4H,1,0,6D,8D,3S,AC,2H,0,1
KH,2D,AH,6H,9C,AD,1,0,9D,10C,AC,7S,QH,0,0,4C,6S,2C,QS,4D,1,0,3C,6C,8S,KC,3S,1,0,3D,JS,10H,QC,8H,0,0,JH,6D,AS,3H,10D,0,1
3C,2C,4H,QS,AD,6S,0,0,QD,5C,10S,KD,9S,0,0,JH,7D,9D,KH,9H,1,0,7H,JC,3H,10H,AS,0,1,3D,JS,AH,8H,7S,0,0,4C,5D,3S,10D,JD,0,0
KH,JC,4D,3C,QC,AD,0,0,2D,KC,10S,5D,2H,1,0,4C,5H,5S,8D,3D,1,1,KD,4H,QD,JS,6C,0,0,JH,7C,6D,2C,5C,0,0,9D,QS,AC,3H,10H,0,0
AS,4D,QS,JC,QD,5C,1,0,2H,7D,10H,3S,8S,0,0,6H,7C,4C,5D,5H,1,0,2C,9S,AD,10S,JS,0,0,3C,KS,8D,10C,2D,0,1,3D,QC,3H,2S,QH,2,0
2S,6D,KC,7D,JD,AS,0,0,8C,JS,7S,KH,9D,0,1,QH,KS,7H,6H,5D,0,0,QC,2H,10D,8H,AD,0,0,QD,2C,JC,3D,JH,1,0,10S,KD,AC,5S,10C,1,0
KS,QC,JD,QD,5S,6S,1,1,JC,10H,3C,9H,9S,1,0,10C,8H,7S,10S,9C,1,0,7H,2D,7C,8C,KC,1,0,6H,KH,4C,6C,3D,1,0,QS,8D,JS,8S,3S,1,0
5S,7C,4H,2D,7S,6C,1,1,3H,KD,QH,AH,8S,0,0,JD,10S,AS,3S,6S,0,0,2S,9S,3C,10H,8D,0,0,8C,7H,AC,KC,KH,0,0,JH,AD,7D,2H,4D,0,0
2D,2S,3S,QH,KC,KD,1,1,3C,8H,KS,10H,8C,1,0,7H,5D,QD,4C,5H,1,0,AD,AH,QS,2C,7S,1,0,9H,KH,JH,AS,2H,0,0,6D,7D,10S,8D,5C,0,0
8H,QH,6D,6C,7H,8C,2,0,JC,10S,5C,KC,AS,0,1,6S,9S,9D,JD,4D,1,0,9C,JS,4S,3H,4C,1,0,8S,QC,5D,AC,5S,1,0,QS,7C,7D,KS,KD,1,0
9S,5C,7C,6S,8C,JH,0,0,2D,7D,4H,KC,9H,0,0,7H,6H,AD,10S,4D,0,0,2H,10H,KS,2S,AC,1,1,QH,3D,JC,QD,10C,1,0,3H,JS,5D,5H,QC,1,0
2C,10C,4H,6D,AS,JS,0,0,9S,8H,3C,JC,5H,0,0,9C,8D,7D,5D,AD,0,0,AC,5S,4D,5C,8C,1,0,QH,KS,JD,7C,QS,1,0,4S,10S,3D,JH,3H,1,1
QD,7S,2S,9D,6S,5H,0,0,AH,2H,10C,KS,7C,0,0,5D,AC,8H,8C,8D,1,0,3D,2C,7D,JS,QH,0,0,3S,KC,JC,8S,JD,1,0,9S,3C,5S,4H,10S,0,1
3S,10H,4C,KH,KC,QD,0,0,8D,KD,5H,JH,8H,1,0,4D,10S,2H,3H,6D,0,1,6S,2D,JC,9H,7S,0,0,7H,2S,8S,QS,4H,0,0,8C,5C,5S,JS,3C,1,0
KD,JS,7S,9S,3D,10D,0,0,2D,3H,8S,8D,8H,1,1,5C,5S,7H,AD,3S,1,0,6H,10C,JD,2C,QC,0,0,10S,4H,KS,6C,4D,1,0,9D,KC,QS,4C,QD,1,0
10S,10D,8H,8D,KC,4S,2,0,9S,6D,4H,JS,9D,1,0,5C,4C,5D,3D,3S,2,0,8S,JH,6C,KS,7S,0,0,10H,5S,2S,QC,AS,0,1,2D,2C,3H,2H,AC,1,0
3C,3D,AH,2S,5D,6S,1,0,6C,JH,KH,4S,KS,0,1,2C,3H,4H,QC,KD,0,0,5S,3S,7D,8D,JC,0,0,2D,8S,AD,6D,10H,0,0,10S,9S,QD,9D,9H,1,0
AC,6C,JH,2D,QS,KC,0,1,9H,2C,9S,KS,6H,1,0,5C,JS,7D,5S,KH,1,0,4C,8S,7S,3D,3C,1,0,10C,7C,AH,5D,QC,0,0,4H,JC,6D,4D,10S,1,0
JD,3S,7C,4H,6C,10H,0,1,4C,KS,10D,AD,2H,0,0,AH,QC,QH,JC,7S,1,0,JS,5S,2D,KC,7D,0,0,QD,5H,4S,KD,6H,0,0,JH,6S,7H,4D,3D,0,0
3C,QH,9C,7D,KS,10S,0,1,3S,JD,8S,4C,9H,0,0,JC,4S,6S,2C,5H,0,0,KH,4D,AH,6C,5D,0,0,JS,AD,7H,2D,AS,1,0,8D,QC,7C,4H,7S,1,0
JD,JH,6D,KS,4H,5S,1,0,2C,7C,6C,QD,QS,1,0,AD,5C,6S,3D,9S,0,0,8D,AC,QH,AH,3H,1,0,7S,8H,2H,9C,10H,0,0,10C,8C,8S,10S,2D,2,1
JC,3C,KD,3S,KS,9S,1,0,9D,5D,8D,4D,4C,1,0,10D,2S,KC,6H,KH,0,0,6D,JD,QD,2C,7H,0,1,8H,9C,5H,10S,5S,1,0,AS,4H,10H,2D,5C,0,0
9S,6D,AC,3S,9D,5S,1,0,10C,AS,QS,JH,KD,0,0,JD,2S,KC,5D,8S,0,1,7C,3D,6H,9C,9H,1,0,10H,5H,7H,8H,KH,0,0,8D,7S,KS,QH,7D,1,0
3H,8C,2H,4C,10S,8H,1,0,6C,JH,8S,JS,9D,1,0,KD,KH,4H,QC,6H,0,0,3S,JC,KS,6S,AD,0,0,JD,AS,QD,9H,QH,1,0,7S,10D,10C,5H,AC,1,1
4H,KC,AD,10D,6D,4S,1,0,QC,JC,7D,3H,3D,1,0,5H,KS,6C,QD,2H,0,1,8D,5S,AC,9S,AS,1,0,JS,6S,10H,QH,8S,0,0,3C,4D,QS,KD,AH,0,0
KS,9C,6D,2C,AS,3H,0,0,AH,JS,QH,3C,9D,0,0,3S,6S,JD,5C,AC,0,0,AD,QS,7S,KD,9S,0,0,4C,10H,4S,5H,KC,1,1,JC,6H,4H,8H,QD,0,0
KD,8H,JC,9H,6H,5H,0,0,3D,5S,JD,AS,4C,0,0,9C,3H,10D,7H,10H,1,0,6D,AC,10C,QS,3C,0,0,7C,AH,7D,6C,AD,2,1,4D,9D,2C,JS,2H,1,0
6H,KD,7H,8H,2H,7D,1,0,10D,2S,KS,JS,KC,0,1,QD,8S,AD,JC,3D,0,0,5S,2C,10H,QC,6C,0,0,AS,9C,5C,5D,9D,2,0,4S,10C,6S,3C,4H,1,0
JC,3C,9S,7H,2D,10D,0,1,9D,QD,7S,8S,3H,0,0,2C,3S,7C,10H,KD,0,0,6D,3D,QS,10C,JD,0,0,AC,6S,9H,5H,2S,0,0,10S,AD,4D,5S,8H,0,0
8D,8C,5D,9D,9S,7C,2,0,AC,4S,6C,3C,6H,1,0,2C,JS,2D,JD,8S,2,0,KC,JC,5C,10C,7H,0,0,JH,8H,3D,6D,5S,0,0,4D,7S,2H,AH,KS,0,1
3S,6C,10H,JS,2D,AC,0,1,AD,7S,5C,QC,3C,0,0,QH,9C,3D,AH,JC,0,0,JD,8H,8C,9S,6D,1,0,7H,KH,3H,10C,4H,0,0,4C,8D,10D,7C,5H,0,0
9D,KS,9H,4D,5H,8H,1,0,2H,3H,6D,AH,7H,0,0,6S,8D,KH,4H,QS,0,1,3D,5S,7C,8S,9C,0,0,4C,QD,JS,5C,10H,0,0,3S,KC,10C,QH,5D,0,0
8D,3C,7C,JC,AD,KH,0,0,9C,JS,3S,QH,10H,0,0,2D,KS,9S,5D,2C,1,0,2H,AS,4S,3D,9D,0,1,JD,4C,5C,4D,9H,1,0,8C,5S,3H,QC,7D,0,0
JS,4H,6S,5H,QS,5C,1,0,JD,6C,9C,3S,KC,0,1,5S,KD,8D,KS,2S,0,0,7C,AH,6H,9D,10H,0,0,4D,7H,KH,3H,2C,0,0,8H,10S,6D,7D,AC,0,0
KD,10S,8S,9C,2S,KS,0,0,KH,9D,3D,4C,9H,1,0,7S,2C,8C,5H,QC,0,0,JH,9S,QH,5S,KC,0,0,JD,3S,7D,AS,AC,1,0,4D,AH,4H,6H,6S,2,1
2C,5H,QD,KS,8C,7D,0,0,10H,2H,7S,7C,KC,1,1,3D,3C,QH,10C,7H,1,0,JD,6H,QC,2S,JC,1,0,QS,8H,9C,5D,3H,0,0,4D,4S,10D,AS,AD,2,0
4D,5D,8C,7D,JC,6S,0,1,8H,10H,9D,10D,10C,1,0,3H,7H,6D,3S,2H,1,0,5S,QS,QH,5C,6C,2,0,KH,KD,3D,3C,9S,1,0,AS,7C,QD,7S,AD,2,0
4D,AC,KS,4S,5D,2D,1,0,2S,8S,AS,JH,QC,0,1,7C,10H,AH,3S,7D,1,0,6C,10S,5C,JS,AD,0,0,4C,10C,9C,6H,KC,0,0,KH,8C,3C,2C,JD,0,0
4C,AC,9H,3D,7S,8D,0,0,KH,7D,JH,QH,7H,1,0,JD,3C,5S,8C,2D,0,0,3H,4H,JS,AS,4S,1,1,QC,5D,6C,KD,5H,1,0,AH,6H,3S,QD,2C,0,0
9S,7D,9H,KD,JH,10S,1,0,6H,5D,5C,QC,AD,1,0,5S,8H,7C,3S,9C,0,0,4D,QH,3H,3D,10D,1,0,AC,QD,KH,2S,5H,0,0,10H,10C,7S,2H,KC,1,1
2S,KS,8D,7S,5S,9H,0,1,JH,8C,6H,3D,6D,1,0,10D,QH,9D,JC,4H,0,0,2H,2D,10S,4C,AC,1,0,3S,KH,3C,3H,2C,1,0,QD,5C,7H,JS,9S,0,0
9D,QS,9C,2C,QC,7C,2,0,AH,6D,QH,4D,KH,0,1,QD,4H,AD,2D,JH,0,0,8D,5D,5C,6S,JD,1,0,2S,6H,AS,8H,7D,0,0,KC,10H,JS,3S,3H,1,0
AD,8S,10D,4S,9H,QH,0,0,5S,6D,2C,9S,8C,0,1,2H,7H,QC,5D,2S,1,0,6H,3S,3C,10H,2D,1,0,JH,5C,QD,10S,KD,0,0,7D,7S,4D,AS,KS,1,0
9D,AC,2S,6D,9S,8C,1,0,4S,QS,JD,JS,8H,1,1,AD,10S,JH,10D,8D,1,0,8S,JC,7D,9C,5D,0,0,7C,6H,AH,3H,KH,0,0,QD,QH,9H,AS,6S,1,0
9D,5S,8S,JS,2D,8D,1,0,4H,9C,JH,3S,4S,1,0,6C,6S,AS,QS,3C,1,0,JD,2S,5D,2C,KD,1,0,JC,QH,2H,10C,10H,1,0,AD,9S,6D,5C,8H,0,1
4H,3S,KH,2H,8S,5D,0,0,7C,3H,10H,AD,5S,0,0,10S,AS,8H,7D,3D,0,0,QC,JC,5C,KC,6C,0,1,QS,8D,7S,9D,2S,0,0,10D,7H,AC,4D,10C,1,0
3C,9C,5D,7H,KS,KH,0,0,KD,6S,3S,8D,JD,0,0,KC,QS,10D,JC,2H,0,0,4H,9S,7C,5H,4D,1,0,5S,AS,AH,10H,9D,1,0,QC,5C,6C,3H,2S,0,1
QC,9S,9H,5D,3H,3S,2,1,KD,5S,10D,AS,6C,0,0,5C,7D,JS,8S,10H,0,0,7H,2C,JD,4D,6S,0,0,KC,2S,JH,8C,QH,0,0,4H,6D,QD,4C,JC,1,0
7S,10C,QC,10D,7D,3S,2,0,7H,JH,JS,6C,5D,1,0,3H,5C,6D,9D,8D,0,0,4C,AH,QH,4S,10H,1,0,9S,QD,2D,8H,7C,0,0,4H,9C,KH,AC,8S,0,1
4D,10D,KS,AH,9S,5D,0,0,9D,JD,5C,6D,QD,0,1,10C,10S,7H,2C,2S,2,0,6H,4S,JC,8S,QC,0,0,2D,AC,8H,JS,2H,1,0,6C,KC,3C,10H,4C,0,0
10H,8D,9H,4D,JS,4H,1,0,6D,QD,JH,2H,AS,0,1,3H,3C,KD,5D,5H,2,0,6S,KH,7C,6C,7D,2,0,3D,8C,AD,QS,9S,0,0,5S,9D,AH,KS,7H,0,0
2D,JH,5H,5C,8C,QD,1,0,9C,3S,4C,QH,8H,0,0,7D,10C,JD,3D,AD,0,1,JS,4D,10S,6D,KS,0,0,4H,2C,5S,5D,7H,1,0,3H,10H,AH,2H,7S,0,0
AS,5D,JS,2C,8S,8D,1,0,3S,6C,4S,8C,6D,1,0,JC,10H,6S,KD,4H,0,0,2D,7C,5C,3H,KH,0,0,9C,4C,3D,10C,3C,1,1,9D,10D,AH,4D,KS,0,0
4C,QC,2D,9C,9S,6C,1,0,9D,7S,JH,5D,KH,0,1,QH,6H,KD,8H,JD,0,0,4S,JC,10S,9H,AH,0,0,10C,7C,2C,JS,10D,1,0,8S,3H,AD,6S,AS,1,0
9C,4H,10H,8S,8C,10D,2,0,KC,6H,3H,6S,5S,1,0,8D,4C,5H,3D,KD,0,0,2H,AS,9D,6C,QS,0,0,8H,AC,JH,6D,4D,0,1,5C,QH,KH,9H,2S,0,0
3D,5S,JS,6H,KC,JC,1,0,KS,10C,2C,2S,9S,1,1,2D,QC,8C,4C,JD,0,0,AC,7S,5H,AS,4D,1,0,5D,QD,QS,7D,7C,2,0,8D,9H,JH,AD,10S,0,0
9S,6H,QS,7C,9C,7S,2,0,3H,2D,4S,3D,JD,1,0,JS,6C,KD,10S,8H,0,1,QH,10H,AC,9H,7D,0,0,6D,9D,5C,KS,2C,0,0,4D,5S,KC,8C,KH,0,0
4H,JD,5S,KD,7C,AC,0,1,KH,AH,QH,8H,4S,0,0,10C,6H,KS,9C,5C,0,0,2S,6D,10H,3C,7H,0,0,QS,2H,6C,5D,AS,0,0,JH,7S,8S,9S,4C,0,0
QD,QS,6D,6H,AH,KS,2,0,5S,9S,6C,10S,KD,0,1,5C,4S,2S,7H,3H,0,0,AS,8H,10C,9C,9D,1,0,4C,7C,8D,9H,3S,0,0,5H,3C,10H,8C,KC,0,0
3S,6H,5C,3D,6C,9C,2,0,7D,JD,9H,10H,10S,1,0,5H,5S,8H,QD,JC,1,1,KC,6S,7S,2C,KH,0,0,QS,7C,2H,AS,6D,0,0,JH,4C,7H,9D,8C,0,0
5C,QH,3D,4C,6S,10S,0,0,7C,5H,JS,QC,2H,0,1,8H,AC,8D,2D,9S,1,0,AS,5S,6H,3C,10H,0,0,6C,KS,2C,8S,9C,0,0,7D,10C,QD,9H,7H,1,0
10S,7C,KD,8H,8C,2D,1,0,10H,AC,2H,9C,JS,0,1,AS,6S,4S,7D,8S,0,0,3D,9S,6H,4D,QS,0,0,AD,QC,7S,9D,5S,0,0,6C,10C,4C,KS,5H,0,0
10C,KD,6C,10D,6S,QS,2,0,5S,8C,KC,4C,10S,0,0,9C,2D,7C,KH,9H,1,0,KS,4D,6D,3D,8H,0,1,QC,5C,5H,7S,3H,1,0,JD,10H,AD,9S,2H,0,0
8S,6D,7C,JS,2S,KD,0,0,2D,3S,AS,QS,3D,1,1,QD,9H,AD,6C,6S,1,0,KC,JH,2H,6H,3C,0,0,10D,QC,7D,5D,8C,0,0,10H,4S,KS,4H,10S,2,0
5S,4H,AD,8D,KC,4S,1,1,AC,KS,3C,3S,3D,1,0,10H,2H,2C,10D,7S,2,0,10S,9H,QD,2S,4D,0,0,JH,6S,2D,10C,JD,1,0,5H,5D,8H,JC,AH,1,0
AH,8D,JS,KD,10H,7C,0,0,2H,6C,5S,QC,QS,1,1,7H,3H,JC,9S,10C,0,0,4H,4S,2D,QH,8S,1,0,5H,8C,KC,6S,AS,0,0,4D,2S,JD,10S,8H,0,0
3C,AH,4H,5C,9H,10D,0,0,QH,KC,6C,QC,QD,1,0,3D,7D,10H,JD,JC,1,0,QS,KD,2D,5H,KS,0,0,10S,2C,8H,8S,AS,1,0,3H,2H,KH,2S,6D,1,1
9S,5C,5H,AH,9C,6H,2,0,6D,QH,QS,4C,3D,1,0,2D,2C,4D,10S,QC,1,0,2H,JH,8C,10D,9H,0,1,KS,3H,JD,4H,7H,0,0,KC,QD,5S,10H,10C,1,0
JH,AC,4D,6C,7D,4S,1,0,KH,JS,QH,5S,7H,0,0,10C,3S,8C,3C,JD,1,1,4H,5H,10S,KD,KC,0,0,10D,9H,3D,10H,5D,1,0,QD,AH,8S,2C,6S,0,0
QS,10C,JH,3H,QC,6H,1,0,10S,9S,6S,3S,AC,0,1,KC,4H,8H,10H,JD,0,0,8D,QH,3D,10D,8S,1,0,9H,5S,JC,KD,7S,0,0,5D,4D,2D,4S,3C,1,0
4S,9H,KS,2D,3H,10C,0,0,AD,9S,4D,8D,AH,1,0,4H,10S,2S,KD,KC,0,1,JS,2H,AC,5D,7D,0,0,5H,8S,3C,8H,9D,1,0,5C,3S,4C,QH,QS,1,0
AS,2H,6C,8S,KS,4H,0,0,QH,JC,4D,3S,3H,1,0,7S,JH,JD,QS,8C,1,1,AC,7C,4S,10S,10C,1,0,AH,3C,9H,KH,2C,0,0,7D,9C,10H,KC,AD,0,0
9S,QH,6H,5S,5D,AH,1,0,5C,8H,JC,2C,2S,1,0,AD,6C,4S,JD,4C,1,0,8C,AC,2D,2H,5H,1,0,7D,7C,9H,6D,8S,1,0,3C,9D,JH,4D,3H,1,1
5H,6H,8C,JH,10H,5D,1,0,3H,AH,KD,2C,4D,0,0,2H,KH,2D,6D,4C,1,0,JS,9D,4S,QH,AS,0,0,QD,5S,10D,8H,9S,0,0,JD,9H,10S,4H,QC,0,1
9S,2S,8H,KH,4D,JH,0,1,KS,3D,5S,3C,7S,1,0,10D,QH,QS,6S,AH,1,0,KD,3H,JS,10C,10H,1,0,7H,10S,JD,8S,AC,0,0,AD,6C,QC,8C,3S,0,0
JS,KH,4C,10H,4S,9D,1,0,7H,10D,3S,QD,KC,0,0,6H,JC,5D,4D,KS,0,1,7S,8D,JD,2H,9C,0,0,AS,AC,2D,3D,9H,1,0,JH,9S,6C,5C,AH,0,0
AH,3D,8D,4D,2S,9H,0,0,7H,9S,KC,10C,KH,0,0,2C,8C,2D,JC,AD,1,0,4C,8S,5H,JS,10H,0,1,5S,KD,8H,6S,7C,0,0,6C,AS,4S,QD,3S,0,0
