Player 0,,,,,,pair,Player 0 win,Player 1,,,,,pair,Player 1 win,Player 2,,,,,pair,Player 2 win,Player 3,,,,,pair,Player 3 win,Player 4,,,,,pair,Player 4 win,Player 5,,,,,pair,Player 5 win
3S,2C,JS,KD,5D,AD,0,0,3D,9H,10D,6C,9C,1,1,2H,9S,QC,AH,8H,0,0,3C,4C,QD,2S,10C,0,0,5S,JD,4H,6S,7D,0,0,9D,5C,QS,2D,JH,0,0
3D,2S,5H,JH,2D,8C,1,0,KD,5D,JS,7H,9C,0,1,8D,AC,7C,4C,6D,0,0,3S,9H,QS,2H,4H,0,0,6H,7S,QD,4S,JC,0,0,KH,8S,QH,2C,10S,0,0
2D,7C,10D,4C,AH,6H,0,0,JS,2C,KC,9D,5D,0,0,8H,JC,KD,10S,9S,0,0,3C,2H,2S,AS,KH,1,0,7D,8C,6S,4H,4D,1,1,AC,9H,3D,QD,5S,0,0
6D,3D,10C,8S,QS,5C,0,0,4H,4S,3C,AH,4C,1,0,3H,6S,JH,JC,JD,1,0,5D,QC,KH,QH,9D,1,0,7C,AC,AS,6C,QD,1,1,8D,9S,10S,3S,2D,0,0
QC,JD,10H,JS,2S,10C,2,0,4C,9S,4D,AS,JC,1,0,2D,8C,6S,6H,2H,2,1,8D,3C,9D,6D,3H,1,0,AC,QH,KS,7H,KH,0,0,5S,10D,JH,10S,4S,1,0
AC,5D,4H,QC,8S,7D,0,0,5S,9C,AD,JD,6D,0,1,3D,4C,8C,9H,JC,0,0,2D,3C,10H,JS,6S,0,0,6C,7C,KS,8H,2H,0,0,5H,10D,KD,2S,7S,0,0
4C,5D,10S,3C,2C,8S,0,0,7S,5C,KS,QC,AH,0,0,JD,JC,10H,9D,7H,1,0,AD,2H,2S,9S,QS,1,1,6D,5H,7D,8C,4S,0,0,6C,AS,9H,6H,2D,1,0
10S,KD,QH,KS,6D,6C,1,1,9C,4D,KC,7D,5H,0,0,2H,AD,10D,KH,JH,0,0,3H,5D,AH,5C,AS,2,0,9D,6S,8S,8D,3C,1,0,JS,8H,5S,9H,QC,0,0
AS,4D,2S,5S,9C,AD,1,0,10C,9D,2C,8H,JC,0,0,5D,JH,3S,3D,KD,1,0,2H,8S,10S,9S,4H,0,0,KS,6C,4S,JS,6H,1,0,QS,10H,6S,6D,QC,2,1
KH,6S,10C,2S,4D,AC,0,0,9D,AD,6D,2H,3H,0,0,QH,3D,7D,9H,5H,0,0,6C,2C,5S,2D,8H,1,0,10S,JS,9C,JH,4S,1,0,6H,3C,QS,3S,QD,2,1
9H,AS,9D,AD,KS,10S,2,0,4C,4H,5H,3S,JC,1,0,6C,2S,7S,6S,JD,1,0,AC,3D,QS,7D,5S,0,0,10D,3C,2H,2D,6H,1,0,KH,8C,QH,10H,AH,0,1
4H,10H,QD,AS,7H,JH,0,0,4D,8S,6S,7S,8D,1,1,3H,JC,8C,KS,6D,0,0,3S,AH,3C,5H,10D,1,0,AC,JS,AD,KH,9C,1,0,6H,9D,8H,10S,KC,0,0
JS,7C,10C,3D,10D,3S,2,1,QH,4C,7H,9H,KD,0,0,KC,7D,JC,3H,2H,0,0,2D,6H,8S,KH,7S,0,0,QS,AD,4H,2C,4D,1,0,QC,AH,10S,9S,JD,0,0
KD,10S,9C,2C,KS,8S,0,0,2S,9D,4H,KH,7D,0,0,7S,6S,2D,JC,10C,0,0,4S,8D,3S,4C,QC,1,0,6D,AH,9S,AS,5S,1,1,8C,AC,5C,3D,8H,1,0
KD,JD,7D,2C,QC,10D,0,0,AS,KH,9H,4C,10C,0,1,8C,6D,7S,6H,QS,1,0,5H,9C,KS,2H,3S,0,0,4H,5D,3D,KC,5S,1,0,10S,AC,6S,QH,QD,1,0
8S,3H,4H,2H,10C,7H,0,0,4D,2S,QS,JS,8H,0,0,5H,2D,5D,9C,2C,2,0,6S,QH,AC,QD,4C,1,0,4S,KS,AD,6D,9D,0,0,9H,10D,10S,7D,3C,1,1
2D,QD,3S,2H,JH,QS,2,0,6C,JS,5C,9D,10C,0,0,AD,5D,9H,QC,5H,1,0,4S,8C,9C,8D,10H,1,1,9S,AS,3D,KC,4C,0,0,JD,2S,8H,KD,4D,0,0
6S,KC,5C,8D,KD,4C,0,0,QC,AD,AC,4S,2C,1,0,5H,9C,QD,KS,3S,0,0,9D,6H,9H,3C,AH,1,0,4D,QS,JH,8S,JD,1,1,AS,5D,4H,7S,6C,0,0
10C,9D,6H,6C,QD,2H,1,0,6S,JC,8D,4C,AH,0,0,5S,5H,JH,9S,8S,1,0,KS,3S,KC,KD,4S,0,0,KH,JD,QH,8C,8H,1,0,10H,2C,3C,7C,9H,0,1
6C,5C,10D,10S,7H,4S,1,0,JD,JH,KH,9H,AS,1,0,4C,AC,QH,3C,6D,0,0,7C,2S,AD,8S,7D,1,1,6H,5D,2C,5S,KS,1,0,3H,6S,KD,9S,8D,0,0
KS,9C,6D,QD,3H,5C,0,0,10S,5D,7S,8S,9S,0,0,JH,10C,2H,2D,AH,1,0,KH,8C,AC,AS,JD,1,0,10H,3S,9D,6C,5H,0,0,8D,7C,10D,2S,AD,0,1
7H,3D,10S,QS,KH,AC,0,0,8H,JC,10D,AD,9S,0,0,4S,QD,4D,6H,KD,1,0,JD,7D,3C,5S,2H,0,1,JH,QH,2S,6S,8C,0,0,6C,9C,9H,5D,KC,1,0
QH,4D,10S,JD,KS,8H,0,0,4C,8C,AD,3D,9S,0,0,JH,2H,2S,9H,JC,2,0,AC,KH,6D,2D,QD,0,0,JS,6H,KC,7D,9C,0,1,3C,8S,7C,10D,10C,1,0
AD,8D,JD,6H,2H,9C,0,0,KS,KD,9S,4D,5C,0,0,JH,4C,7H,AH,AC,1,1,10C,AS,7C,QD,5H,0,0,5S,6S,3S,9D,3D,1,0,4H,6D,7S,4S,10S,1,0
5C,8C,9C,6C,2H,10H,0,0,3D,2D,AC,AS,7S,1,1,AH,9S,5S,QD,10D,0,0,6H,10C,6S,4C,AD,1,0,QH,3H,9D,QC,8D,1,0,3S,8H,5H,KC,KS,0,0
9H,5C,KC,2D,2H,5D,2,1,7D,QD,5S,8D,JC,0,0,4D,2C,AS,3D,4S,1,0,4H,8C,10S,6C,7H,0,0,KH,7C,10D,9D,6D,0,0,QC,KD,AC,6H,10H,0,0
JS,KD,4C,4H,2H,8D,1,1,5D,QD,QH,2D,6C,1,0,JC,2C,9S,AS,KS,0,0,7D,AD,4S,6D,7C,1,0,6H,QC,AC,8S,8H,1,0,KH,6S,8C,9C,3C,0,0
7S,4D,3H,5C,4C,9S,1,0,AS,JD,9D,6C,KS,0,0,8C,7H,2S,KH,8D,1,0,5S,QD,9C,5D,QH,2,0,2D,6D,10S,2H,3D,1,1,JC,QS,10D,10H,AH,1,0
7D,QH,2S,2D,7H,JD,2,0,9D,AS,5S,KS,6S,0,0,5C,7S,10H,9C,9S,1,1,8D,10D,KC,AC,8H,1,0,8S,KD,QS,7C,KH,0,0,3H,5D,5H,JS,8C,1,0
AS,KH,3C,QS,KC,3S,1,0,6C,AD,8D,4D,JH,0,0,6D,5H,10S,10C,4H,1,0,10D,9S,8C,8S,2D,1,1,8H,QH,3H,6S,4C,0,0,6H,2H,7D,7S,3D,1,0
AH,6C,4D,10S,JH,7C,0,1,4S,8C,6S,5C,8H,1,0,3D,KH,6D,9C,5H,0,0,AS,7S,5S,10D,2C,0,0,9D,10C,3S,2D,QS,0,0,7D,6H,KD,9S,8S,0,0
10D,6C,5C,4D,6D,5S,2,0,KS,KD,8S,10C,AD,0,0,3H,JC,10S,9D,3D,1,1,KC,AS,8D,9H,3C,0,0,QC,3S,JD,7D,JH,1,0,6H,QS,4S,4C,2S,1,0
2H,JD,3D,4S,9D,9S,1,0,10C,5C,7D,7H,3H,1,0,6D,8D,9C,6C,8C,2,1,3C,2S,2C,JH,AD,1,0,5H,QC,4C,KC,5D,1,0,QD,4H,7C,9H,AH,0,0
10H,10C,8S,3D,10D,4S,1,0,4D,3C,QH,AD,9D,0,0,9S,8C,7D,QC,JD,0,0,JC,KS,4C,5S,2C,0,1,7H,KD,8H,AC,5C,0,0,6D,8D,2H,6H,4H,1,0
3C,10H,3D,8C,8H,4D,2,1,7S,2C,JD,KH,5D,0,0,6D,2D,AH,9S,KS,0,0,QS,7H,9D,2S,9H,1,0,8D,6H,QD,6C,JC,1,0,5S,QC,JS,AD,3H,0,0
8H,5S,AD,6C,2C,5D,1,0,10S,6D,QD,KC,5H,0,0,4S,6S,7D,4C,KD,1,1,AC,10C,6H,7S,2H,0,0,3H,9S,JD,2D,3D,1,0,7H,JS,QC,2S,9D,0,0
5C,8S,6C,7D,QC,4S,0,0,JD,2H,4C,KS,2D,1,0,4D,5H,6S,QS,10S,0,0,QD,8C,9D,6H,9C,1,1,AD,9H,4H,7H,AS,1,0,3S,5S,2C,KC,QH,0,0
9C,QC,7D,KD,6C,10C,0,0,3C,4C,2S,8C,8H,1,0,AH,5H,2C,7S,10H,0,1,6S,2H,3H,8S,KH,0,0,5S,JC,4S,4D,JD,2,0,4H,3S,AC,9S,6H,0,0
AD,QS,3H,8S,6S,8D,1,0,4H,6H,QH,JC,2D,0,0,5H,6C,QD,8H,7D,0,1,2S,10D,6D,3D,KD,0,0,9D,7C,2C,2H,4D,1,0,7S,9H,JS,QC,5D,0,0
JD,3S,6S,KC,10S,KH,0,0,AH,8C,4D,AD,9S,1,0,8H,AS,2D,9D,5C,0,0,3D,10H,KD,6D,QH,0,0,5S,AC,2C,3C,QC,0,0,JH,4C,2H,2S,JC,2,1
6D,5D,9C,7S,4H,KC,0,1,3D,JS,10S,2C,8H,0,0,10H,3S,3C,4C,KH,1,0,8S,8D,10D,QC,KD,1,0,AD,JD,9H,4D,3H,0,0,2D,7D,KS,2S,AC,1,0
6S,KC,9H,7D,JS,5C,0,0,AD,4D,4C,QH,10H,1,1,10D,AC,2D,6D,KH,0,0,2H,7S,9S,AS,JH,0,0,9D,KS,6C,KD,3D,0,0,7H,3C,QS,2C,JC,0,0
KH,AD,10H,KS,9H,6D,0,0,9S,10C,3S,JC,8C,0,0,7C,3H,AC,2C,5C,0,0,7H,QH,JD,6H,5S,0,0,8D,6C,8H,4D,5D,1,1,10D,QS,4C,6S,3C,0,0
QD,AH,JH,3H,3S,JD,2,0,10D,6S,5S,4S,7H,0,1,7S,2S,8H,AD,8S,1,0,3C,QH,KD,9S,5D,0,0,QC,10C,6H,AC,8C,0,0,7D,AS,6D,7C,9C,1,0
3S,JH,KD,4H,9H,7D,0,0,9S,KS,QD,8D,8S,1,0,AD,7H,2H,4C,KH,0,0,8C,5C,2C,7S,4S,0,0,5D,10C,JS,10D,6C,1,0,4D,9D,2D,3D,JD,0,1
3C,10D,AC,KD,QS,JH,0,0,4C,2S,10S,8D,3D,0,0,9S,JD,10C,8C,9H,1,1,6S,3H,5D,2D,2H,1,0,5H,QD,5S,AS,JS,1,0,KC,KS,3S,JC,6D,0,0
7H,9H,KC,5C,KS,8S,0,0,9S,4S,QS,5S,AS,0,0,JC,3D,7S,6D,9D,0,0,2S,QC,10S,JD,QD,1,1,3C,10H,4C,2D,8C,0,0,2H,KH,AD,QH,4H,0,0
QS,9C,JC,10C,3H,9H,1,0,JD,QC,JS,AC,9D,1,1,QH,6H,3C,8D,5C,0,0,AD,9S,8H,3D,KS,0,0,8S,4H,6C,8C,2C,1,0,QD,4D,7H,2D,5S,0,0
8C,3S,8S,JC,6C,6H,2,1,3D,4D,QH,QS,9D,1,0,7D,10D,5H,6S,JD,0,0,3H,10H,2H,8D,KH,0,0,2S,2D,4C,JS,7H,1,0,3C,QD,10S,KD,9C,0,0
3H,8D,2D,KC,9H,9C,1,0,7D,9S,6D,5D,4S,0,0,QH,4C,8S,8C,5S,1,0,KD,9D,QS,5C,3D,0,1,AD,7H,KS,10D,JH,0,0,6C,7S,4H,AH,AS,1,0
6C,9D,7D,2S,9H,KD,1,0,KS,QH,QC,2D,5S,1,0,4D,5H,8C,AC,JS,0,0,10D,QS,QD,3D,5C,1,1,9S,4H,7C,JH,6S,0,0,5D,AH,JC,6H,7S,0,0
7H,9D,JS,9C,6D,7D,2,1,4H,6C,KH,4D,QS,1,0,9H,4C,8D,5D,7C,0,0,3C,8C,KS,AC,KC,0,0,5H,2D,QC,JH,7S,0,0,3H,8H,10H,JD,10D,1,0
JC,10H,QC,AH,2C,4D,0,0,10S,JD,6D,9C,7C,0,1,KS,3D,8D,7H,4C,0,0,3H,6H,KC,7S,QH,0,0,8S,9D,5H,5C,5D,1,0,10D,9H,KD,7D,QS,0,0
4C,4S,10C,KD,6S,2S,1,1,7H,6C,2H,4D,9D,0,0,4H,JS,KS,QH,6H,0,0,5S,2C,7D,8S,9H,0,0,7S,AH,5D,3S,2D,0,0,6D,JH,AC,KH,8D,0,0
5D,JC,3D,QD,3H,7H,1,0,KH,9D,JD,2H,AH,0,0,QC,JH,9C,QH,AS,1,0,AD,5H,KC,2C,4S,0,0,4C,6H,8S,4H,6C,2,1,6S,6D,7C,KS,10D,1,0
3H,JC,9H,8D,10D,QH,0,0,10H,2D,9D,4D,KC,0,0,QC,8S,JH,8C,6D,1,1,7S,10S,AD,5D,JD,0,0,KH,7D,AS,QD,2S,0,0,3D,9S,4C,4S,8H,1,0
9H,KD,10D,3D,JS,5C,0,0,4S,4D,2C,6S,JC,1,0,2D,9C,5H,8C,10S,0,0,5D,JD,5S,AH,8S,1,0,4C,7D,9D,10H,4H,1,0,KC,3S,QS,6C,3C,1,1
KH,JC,7D,9H,3C,AS,0,0,JS,8C,9D,KS,6S,0,0,QC,3S,8S,2D,2C,1,0,7C,5C,10C,6H,4S,0,0,7S,9C,10D,JH,3H,0,1,2H,QD,KD,9S,10H,0,0
5S,AC,8H,7H,7S,2D,1,0,JD,KH,9C,JS,3S,1,0,AH,7C,QS,6S,9H,0,0,6C,QC,6H,5H,4S,1,0,10H,9S,JH,QD,8C,0,0,JC,AD,AS,2H,4D,1,1
4D,8S,KD,AH,5C,6H,0,0,JD,7S,2C,5D,KS,0,0,9D,10D,JH,7C,QS,0,0,4C,3S,5S,4S,KC,1,0,3C,8D,10H,JC,2H,0,0,8H,9S,6S,AS,6C,1,1
8S,6C,QD,4H,AC,AH,1,0,QS,5H,AD,6H,KS,0,0,JD,9D,2H,8C,JS,1,0,9S,4C,7C,3S,8H,0,0,3D,5D,5S,JC,JH,2,1,7D,4D,2C,KD,6S,0,0
5S,4S,QD,AC,AH,9H,1,0,QC,10S,9C,6H,2H,0,0,5D,2C,7C,JC,6C,0,0,JD,JH,4C,3H,7H,1,0,10H,AD,6D,5H,6S,1,0,4H,9S,2D,10C,KS,0,1
3D,3H,7S,7H,9D,3C,2,1,QD,10H,JD,KH,AC,0,0,QC,10S,4S,8D,7C,0,0,KC,2C,7D,6D,4H,0,0,4C,6C,8H,8S,6H,2,0,KD,AH,JH,6S,4D,0,0
6D,7C,7D,AC,5H,KS,1,0,2D,9S,2H,QD,JD,1,0,10C,QH,KH,JC,7S,0,0,6S,KC,10H,3C,6C,1,0,5S,JH,4D,AD,3H,0,0,QS,3D,7H,AS,3S,1,1
7D,KH,AH,5C,3S,8S,0,0,10C,6C,4H,2D,10D,1,0,2C,AS,3D,8C,4C,0,1,QH,7S,8H,4S,5S,0,0,6S,9C,10S,3C,9D,1,0,6D,9H,4D,QS,JH,0,0
QD,KC,3C,7D,JS,5S,0,0,3S,AH,QH,7C,7S,1,0,10H,4H,5C,10S,9D,1,1,2C,3H,2H,7H,4D,1,0,5D,6S,4C,QC,8S,0,0,AC,JD,6H,KD,9C,0,0
KC,3H,2H,QH,9H,8C,0,1,5D,6C,4S,6H,QS,1,0,7C,2D,10D,5H,QC,0,0,8D,2C,3D,6S,JC,0,0,JH,3S,10S,9C,9D,1,0,4C,5S,JD,KD,9S,0,0
QC,2S,9H,9C,10H,4S,1,0,AC,5S,6D,6S,8D,1,0,KH,10S,KS,10C,8H,1,0,4C,8C,2C,8S,7C,1,0,QS,JD,QD,2D,6C,1,0,5D,3H,KC,JS,6H,0,1
JS,8S,JC,5D,KC,5H,2,1,QH,3S,5S,QS,8C,1,0,4C,9H,10D,QD,5C,0,0,10S,7D,9C,9D,AC,1,0,3D,3C,KH,8H,AS,1,0,4D,6H,6C,4H,7C,2,0
6H,QC,JH,7D,7H,8S,1,0,4H,3D,10H,9S,2C,0,0,QH,JC,3C,6S,7S,0,0,5C,9D,8H,4D,8D,1,0,6C,9C,AC,4C,8C,0,1,AS,3H,KD,2D,9H,0,0
7S,7H,KC,QS,3H,8D,1,0,6D,2C,QC,5C,9D,0,1,QH,5S,KD,JS,5H,1,0,4D,3S,9C,10S,2D,0,0,KH,10C,6S,3D,3C,1,0,6C,10D,4H,AC,JD,0,0
3D,JS,QH,8S,9D,9C,1,0,QS,5C,JC,8C,6H,0,0,2S,AS,10H,10D,4S,1,1,KC,KS,10C,7C,AD,0,0,4H,5D,2C,8D,KD,0,0,KH,QD,5S,JD,7D,0,0
KS,9S,AC,2C,5D,KC,0,0,5S,QH,6C,8H,7C,0,0,6D,3C,6H,10S,JS,1,0,3D,10H,8S,4S,AS,0,0,AH,10D,10C,KH,8C,1,1,2H,3S,7H,JC,JD,1,0
7D,10C,5H,AS,5D,JS,1,0,6D,8C,9D,2H,KS,0,1,10S,3S,9S,2D,AD,0,0,4H,7S,4D,AC,6C,1,0,4S,3C,5S,2C,QC,0,0,QD,8H,6S,5C,8D,1,0
KC,9H,10D,10S,3H,2H,1,0,AC,4D,JD,5H,KS,0,0,QD,KH,8S,9C,2S,0,0,3D,5S,2C,8D,AH,0,0,2D,7D,QS,AS,8H,0,0,QC,5D,5C,8C,9S,1,1
7D,4H,3D,5S,JC,10H,0,0,3C,4C,KH,QC,AD,0,0,AS,6H,QH,10S,QS,1,1,10D,5C,JH,2S,KD,0,0,2D,6S,7S,KS,JD,0,0,8H,AH,10C,9D,AC,1,0
QH,5D,8S,JC,8D,2H,1,0,5H,2S,5C,7C,8H,1,0,4C,KC,AC,2C,6H,0,0,QC,9H,9C,2D,10D,1,1,5S,QD,JH,JD,3C,1,0,7D,AS,KH,7S,4D,1,0
JD,KC,10D,9S,AS,4C,0,0,5D,9C,6S,7C,8H,0,1,5H,AH,KS,3C,2H,0,0,3H,6D,KD,3D,9D,1,0,10C,10H,QC,2D,4D,1,0,AC,7S,8D,2C,JH,0,0
8S,KS,5C,9S,AH,5S,1,0,6S,JH,3H,9D,8D,0,1,3D,6C,2D,JD,4S,0,0,9H,KD,4C,7H,3C,0,0,7D,5H,2S,2H,2C,1,0,7C,8C,KH,10S,8H,1,0
4H,3H,7H,6S,7S,4D,2,0,5H,4C,2C,KH,9H,0,0,KD,6H,3D,10H,6D,1,1,3S,7C,2S,AD,JS,0,0,AS,8D,5S,5D,9D,1,0,JC,QH,8C,QD,7D,1,0
KS,10C,8H,9S,6S,10H,1,0,JD,6H,2C,AS,KH,0,1,7C,JC,KD,AH,8D,0,0,4H,QC,2H,4S,4C,1,0,2D,JH,9H,8C,9D,1,0,10S,3S,3C,9C,5C,1,0
4H,2C,2H,2S,KC,9H,1,1,7D,5D,5H,QD,10D,1,0,4S,QC,8C,3C,7H,0,0,5S,10S,AC,6S,2D,0,0,7S,7C,AH,6H,KD,1,0,6C,3S,3D,3H,AD,1,0
4H,KD,3S,9S,2C,8H,0,0,AS,6H,KH,5C,3C,0,1,5H,2D,JH,2H,8S,1,0,3D,5D,10D,JD,7C,0,0,4D,7H,AH,QS,JS,0,0,AD,7D,KC,QC,9C,0,0
QD,6H,9D,7C,3D,JS,0,0,KC,7H,10D,4D,5S,0,0,7S,AD,5H,2H,AC,1,0,10H,KS,JD,8C,6C,0,0,5C,7D,AH,JH,4H,0,0,QC,QS,10C,4C,2C,1,1
8S,8D,6H,5S,10C,4C,1,0,7H,QH,9H,9S,8H,1,0,10H,JC,10S,9D,4D,1,0,7C,7D,KD,KC,3D,1,0,4S,AH,6S,QD,AD,1,1,9C,QC,5H,AS,10D,0,0
QC,6H,5H,8D,KD,AH,0,0,9S,8H,5D,5S,2S,1,1,AC,KH,2H,3D,5C,0,0,10S,8S,10D,9H,7H,1,0,4S,2D,4D,QH,6C,1,0,KC,3S,AD,JD,3H,1,0
4C,10D,8S,7D,8C,5H,1,1,9C,AH,3H,6S,8H,0,0,5S,KD,4H,KH,3D,0,0,9D,5D,10H,JH,AC,0,0,7C,6D,KC,JD,QS,0,0,3S,5C,10C,QD,7H,0,0
KD,2S,8S,JC,2C,QS,1,0,6C,9C,10H,4D,7D,0,0,QC,2D,KC,QD,7S,1,0,AH,9H,4H,8D,3S,0,0,9D,6D,10C,10S,5S,1,1,3C,5C,5H,7C,6H,1,0
JS,QD,10H,3D,3C,6D,1,1,3S,QC,2C,9D,QH,1,0,AS,KD,5H,4H,4S,1,0,5S,6C,8S,JC,KS,0,0,2S,7C,9S,7S,4C,1,0,5D,10S,KC,2H,7D,0,0
2S,3S,JC,KC,JS,5H,1,1,4S,9H,4H,QH,8H,1,0,6D,5D,10C,7S,3H,0,0,KS,JD,6H,9S,10D,0,0,QD,JH,9C,7H,2C,0,0,9D,4D,6C,KD,8C,0,0
QC,7C,JC,9H,AS,AH,1,0,6C,9C,2C,8C,6S,1,1,6H,10C,7H,KD,10H,1,0,KS,5H,4H,3S,4D,1,0,5C,5S,AD,7D,8D,1,0,3D,KH,6D,8S,KC,0,0
4H,AH,JS,AS,KH,5S,1,0,5H,3S,JC,8H,AC,0,0,9S,3H,10D,10H,AD,1,0,2H,8C,9D,7H,8S,1,1,8D,4D,QC,KD,3C,0,0,JD,7S,QS,10S,6H,0,0
AD,AH,5S,8D,5D,JC,2,0,8S,AS,AC,3H,6S,1,1,4H,JS,4S,3S,8H,1,0,2H,JH,3D,2C,10D,1,0,9S,8C,3C,QC,7H,0,0,KC,QH,9D,7D,QS,1,0
3D,6H,KC,KD,QC,2H,0,1,8S,7S,2S,8H,5C,1,0,6S,JD,10D,7C,JH,1,0,2C,3H,KH,7D,AH,0,0,9H,KS,AS,5H,6C,0,0,10S,JS,8C,QD,3C,0,0
6S,AS,5C,6D,4D,JC,1,0,5D,7C,2D,8H,3D,0,0,5S,7H,8C,4S,9S,0,0,JH,KH,7S,QC,AC,0,0,3C,3S,AD,QH,JD,1,1,10C,6H,4H,KD,10D,1,0
9H,QH,8S,3C,AD,4C,0,0,4D,QD,6S,6C,JD,1,1,7S,7C,10S,QS,2D,1,0,10D,10H,JH,7D,3S,1,0,5C,5H,4S,4H,9C,2,0,2S,JS,AH,2H,9D,1,0
JS,AC,QS,QH,JH,9C,2,0,6D,2C,6S,4H,3C,1,0,6H,3D,8H,5H,9H,0,1,4D,7H,2D,KD,4C,1,0,9S,7S,JC,2H,QC,0,0,KC,3S,JD,8D,AH,0,0
10S,6D,8D,10H,3H,AS,1,0,7S,8S,5H,4D,9S,0,1,2C,AC,9C,AH,3C,1,0,JD,10D,KC,5C,6S,0,0,4C,7D,QS,8H,4S,1,0,JS,8C,4H,QD,QH,1,0
10C,AC,3C,AS,6H,2S,1,0,QS,7S,AH,QD,2H,1,1,3S,8H,8C,7H,JC,1,0,9S,4S,6S,AD,3D,0,0,JD,4D,KS,4C,4H,1,0,8S,10S,5D,KD,10H,1,0
KS,5H,7C,2S,3S,3H,1,0,KD,3C,7H,QH,JS,0,0,8S,10S,KH,5D,4D,0,1,AD,7D,9D,QD,8D,0,0,6H,10H,2H,8C,JC,0,0,5S,6D,KC,9S,10D,0,0
2C,10C,10S,7D,4S,8H,1,0,AS,QD,10D,4H,2H,0,0,4D,KD,AD,9S,JD,0,0,2D,7S,JS,10H,QH,0,0,KC,QS,KS,8C,JH,0,1,6C,KH,7C,8S,9D,0,0
AD,5C,6D,KD,AH,JS,1,0,4S,AC,3H,KC,5S,0,1,KH,JC,AS,JD,QH,1,0,9C,10H,8C,6C,7H,0,0,2D,10S,9D,4C,QD,0,0,4D,7C,10D,4H,JH,1,0
5H,5C,10C,6C,KH,6H,2,0,9S,KS,7H,JC,8D,0,0,JH,7D,AS,AC,2D,1,1,QD,5S,3H,4D,2H,0,0,10H,9C,9D,5D,4H,1,0,QC,AH,4C,3C,3S,1,0
8S,KD,2C,QS,KS,2S,1,1,5H,4S,10S,7D,9S,0,0,8C,KH,AS,4D,10C,0,0,9H,QH,KC,6C,5D,0,0,4C,7S,8D,AH,5S,0,0,AD,2D,3D,6H,7C,0,0
5H,JD,8H,4H,10C,9D,0,0,7S,6C,QH,2D,JH,0,0,3D,KD,10H,7D,6H,0,0,AH,5D,4D,3C,9S,0,0,8C,10S,3H,2S,JS,0,0,5C,8D,9C,QC,4C,0,1
QC,10S,KD,10C,5S,6H,1,0,JH,9H,6C,6S,AD,1,0,KS,2C,KH,5C,2H,1,0,3H,2S,JS,3C,AC,1,0,8S,4H,7D,9S,10D,0,1,8C,10H,KC,3S,7H,0,0
6C,5H,7D,KD,6H,JS,1,0,10S,8H,7S,8D,KC,1,0,4H,AH,9H,2D,3D,0,0,2C,QS,QC,JC,9S,1,1,3S,8C,2H,KH,10H,0,0,QH,5S,QD,3C,7H,1,0
2S,6D,6H,7S,6C,3D,1,0,10H,AC,5C,JD,8D,0,0,KC,2H,QS,8S,QD,1,0,KD,7H,5H,JS,KH,0,0,AS,2D,9C,JH,2C,1,1,6S,QC,9H,3S,JC,0,0
QC,3H,JC,2C,4D,3C,1,0,AS,9D,KC,10D,2H,0,0,KH,7C,8S,JH,JD,1,1,QH,9C,7D,6H,10C,0,0,3S,9S,4S,6S,6D,1,0,6C,QS,QD,5H,AD,1,0
QS,5H,9C,3D,8S,5D,1,0,7H,QH,8D,6H,AH,0,0,JH,KC,JS,3S,10S,1,0,10H,QC,AC,KD,4D,0,0,AD,10D,10C,QD,2D,1,0,7D,9S,KH,JD,9H,1,1
QD,7S,4C,4S,10H,6D,1,0,QS,10C,QC,7H,6C,1,0,5H,5D,AC,JD,7D,1,1,JH,3H,2H,2D,5C,1,0,AD,10S,8C,JC,QH,0,0,KD,8H,AH,9D,6S,0,0
QC,3S,JD,10S,8H,5H,0,0,7D,4D,KH,7C,6D,1,0,AH,9D,9S,9H,AD,2,1,4C,9C,6S,3H,QS,0,0,KC,6C,3C,JH,10H,0,0,AC,QD,2C,QH,8S,1,0
KD,10D,9S,QH,QC,JS,1,1,8D,QD,10H,2S,KH,0,0,6S,AH,JH,8S,4S,0,0,6D,2C,8H,9H,8C,1,0,3D,3S,3C,KS,4H,1,0,KC,7S,9D,10C,2H,0,0
9S,5H,8H,7S,3S,JH,0,0,7D,5C,6D,2D,QD,0,0,2C,4D,10C,JS,3C,0,0,8D,KH,AC,6S,QH,0,1,KS,9H,AD,5S,5D,1,0,JC,10S,6C,3H,8C,0,0
3H,6H,5D,2D,4C,AD,0,0,QD,6D,7C,JC,8H,0,1,3C,10H,9H,2S,2H,1,0,AC,5C,8C,4D,10D,0,0,7S,8S,4H,6C,KS,0,0,AS,QS,3D,AH,5S,1,0
JD,4D,7C,10H,8S,4C,1,0,3C,2H,5H,9D,7D,0,0,2D,KC,3S,AC,QD,0,0,6H,8C,4S,6S,4H,2,1,3H,5D,QC,JC,7H,0,0,2S,8H,10D,3D,2C,1,0
7C,AC,JS,2S,QC,4C,0,0,3S,AH,8D,3D,9C,1,0,4H,10C,KD,KH,KS,0,0,2D,9H,3C,JD,AD,0,0,7H,6H,QD,KC,7D,1,1,4D,5S,9S,8S,9D,1,0
KC,6C,8H,7D,JH,2D,0,0,6D,AS,7S,2C,10H,0,1,10S,KD,2H,4S,5D,0,0,KH,5S,6S,JS,10D,0,0,8D,AH,8C,KS,9H,1,0,JD,5C,AD,QS,3D,0,0
