Player 0,,,,,,pair,Player 0 win,Player 1,,,,,pair,Player 1 win,Player 2,,,,,pair,Player 2 win,Player 3,,,,,pair,Player 3 win,Player 4,,,,,pair,Player 4 win,Player 5,,,,,pair,Player 5 win
8D,QH,2D,8S,6C,QS,2,0,9H,7C,7S,AD,JD,1,0,3H,4S,6S,10D,8C,0,0,5D,4H,5H,6D,JH,1,1,QC,7D,JS,9D,4D,0,0,10S,KD,9C,3D,AC,0,0
2H,4C,5D,9C,JC,3D,0,0,8D,8S,5S,6D,AD,1,0,KC,QS,10H,AH,3C,0,0,8C,9D,QD,QH,7H,1,0,2S,6H,10C,7D,KD,0,0,QC,JS,6S,7S,JH,1,1
KD,9C,KS,10C,JC,4D,0,0,5H,2D,6H,3S,8C,0,0,8H,7H,10D,8S,4S,1,1,6S,3D,QH,4C,3C,1,0,AD,QS,5D,7D,10H,0,0,8D,2S,AH,2C,QD,1,0
6D,6S,10S,3C,3S,2D,2,0,5S,AS,4H,10D,10C,1,0,7D,3D,7S,8H,2C,1,0,QC,QS,2H,6C,AD,1,1,AC,9C,2S,JS,QD,0,0,7H,5C,9D,9S,9H,1,0
2S,6S,4C,4D,KS,3H,1,0,JS,2D,7D,KC,JH,1,0,8C,9C,3C,QC,9S,1,1,3D,3S,7S,2C,4H,1,0,2H,7C,10D,5D,AD,0,0,5H,7H,10C,KD,5C,1,0
AD,7H,4H,5C,2C,JS,0,0,JH,5H,AS,AH,9D,1,1,KH,JD,2H,10S,2S,1,0,7C,2D,5S,8C,6S,0,0,7D,6C,10H,6D,QC,1,0,KD,QH,9H,8D,JC,0,0
8S,5H,9C,KC,2C,2S,1,1,AS,JH,6C,4H,QC,0,0,6H,9S,AD,3S,QH,0,0,KS,4D,9H,AC,KD,0,0,AH,6D,8H,5S,10H,0,0,5C,4C,3H,8D,10S,0,0
6S,8S,6H,2D,QD,6D,1,0,9S,JH,3D,7C,QH,0,1,AS,AD,5H,10D,4C,1,0,8H,8D,2S,4D,6C,1,0,7S,9H,KS,KD,QS,0,0,2H,2C,9C,5S,AH,1,0
KS,4D,KH,QD,AH,9H,0,0,10H,8H,5H,8S,6S,1,0,4S,KD,3C,8C,7D,0,0,7S,9C,JD,7H,4H,1,0,3S,2C,6C,AS,AD,1,0,9D,3D,5S,6H,AC,0,1
8D,9C,4H,2C,JC,5H,0,0,2S,AH,9H,9D,6D,1,1,8C,3H,JH,KC,3D,1,0,10S,8H,5C,6C,3S,0,0,8S,6H,6S,10C,7H,1,0,AD,7S,3C,10D,4S,0,0
6C,10D,KD,6H,7C,4D,1,0,JD,8S,8H,9C,9S,2,0,10C,3C,3D,AS,JC,1,0,5H,3H,2D,QS,4S,0,0,10S,AH,AD,2H,QC,1,1,8D,6D,7H,KS,4C,0,0
QS,2H,6C,8D,6D,7H,1,0,7D,KC,5D,JS,8S,0,0,3S,5C,KD,9H,KS,0,0,10D,KH,JD,QD,2C,0,0,4H,4D,6S,QH,10C,1,0,10S,9S,10H,AH,JC,1,1
JH,10H,KD,QS,3D,QH,1,0,7C,4D,9D,AD,2C,0,0,9H,5S,3S,KH,AC,0,1,7D,JC,3C,10C,4S,0,0,5H,QD,KC,2D,6C,0,0,7S,2H,10D,9C,QC,0,0
4D,8C,9C,AS,5S,JS,0,0,QS,10D,3C,JD,2C,0,1,2D,9S,QC,2H,10C,1,0,AH,JC,10S,9D,7D,0,0,KS,7S,3H,5D,8D,0,0,6S,2S,QD,AD,3S,0,0
JD,5C,3S,8S,4S,QS,0,1,8H,9D,7C,4D,KC,0,0,3C,QH,10H,JH,KS,0,0,10C,JS,2S,AC,KH,0,0,7S,AS,5H,4H,10S,0,0,7H,5S,2H,KD,QD,0,0
3D,AH,QH,4C,5C,AS,1,1,6D,7C,5H,9S,7S,1,0,3S,7D,2C,KD,8H,0,0,4S,7H,QC,2D,10C,0,0,9H,6S,3C,6H,5S,1,0,KH,2S,10D,QD,JD,0,0
JS,7S,8C,8S,QC,3H,1,0,2D,4S,6S,4C,AS,1,1,2C,3C,7C,JH,KS,0,0,6D,3D,5D,6H,7D,1,0,9D,2H,2S,8H,9S,2,0,8D,10D,AD,3S,9H,0,0
KH,QD,4D,QC,7D,JH,1,0,5H,5S,JD,JC,10C,2,0,8D,9D,KS,3C,3H,1,0,9C,7C,2D,2S,8S,1,1,5D,AC,2C,AD,4S,1,0,KC,10S,10H,9S,KD,1,0
5H,4H,10S,7C,7H,8H,1,0,5S,2C,2D,7S,QC,1,0,KD,JD,9H,8S,2S,0,0,3C,4C,JH,5D,10D,0,0,8D,QH,QS,6H,2H,1,0,3D,JC,AD,8C,AS,1,1
10C,5S,4C,4D,8S,KC,1,0,KS,7S,10H,5D,7C,1,0,6S,8D,5H,3D,9S,0,0,AH,5C,4H,9D,8H,0,0,6H,2S,JS,QD,AS,0,1,8C,3H,2H,6C,KD,0,0
5C,2H,JD,5H,10D,6C,1,0,JS,JH,3C,4H,7H,1,1,3S,2C,10C,JC,AS,0,0,2S,4S,7D,9S,9D,1,0,AH,KH,QS,QD,5D,1,0,KD,8H,QH,AD,4C,0,0
5C,2H,3S,6S,7D,QC,0,0,JC,7S,KC,QH,3D,0,0,9H,JS,5D,KH,KD,0,0,10D,7C,AD,AH,10S,1,1,8C,2S,JH,5H,6H,0,0,10H,9C,AC,4C,AS,1,0
JH,6S,AH,8D,5S,8H,1,0,4D,6D,10S,6C,4H,2,1,9H,6H,9C,KC,7H,1,0,5C,3H,QC,2H,9D,0,0,2D,QS,AC,2S,10C,1,0,AS,8C,7S,JD,4S,0,0
9H,8H,9S,3C,10H,6S,1,1,AD,KH,AS,5S,KD,1,0,3D,QD,KS,10S,8C,0,0,6C,JS,4S,7D,8S,0,0,5H,8D,KC,2D,2S,1,0,JC,6H,7H,7S,5C,1,0
3S,4H,4C,10C,4S,KC,1,0,JC,JH,JD,QC,6H,1,0,JS,6S,4D,9C,9D,1,1,10S,5S,2D,5H,AS,1,0,10H,QS,3D,7H,5D,0,0,9S,2H,6C,8D,2S,1,0
KS,9H,KH,AC,6D,10H,0,0,3C,9C,4D,6S,QS,0,0,3D,QC,JH,JC,3H,2,0,7D,10S,KC,2H,7C,1,0,7S,AS,7H,6H,4C,1,1,QD,8H,JS,4S,AH,0,0
JD,2C,2S,4H,9S,4C,2,0,QH,5C,6D,3D,7H,0,0,3C,5H,KS,KD,AS,0,0,6C,JC,6H,8S,JS,2,1,10H,2H,7S,8C,2D,1,0,QD,4D,AH,10D,9C,0,0
4C,JD,JH,9D,5S,9S,2,0,5H,8H,7H,AH,6S,0,0,QC,KD,7D,AD,AC,1,0,6C,9H,5D,8D,QH,0,0,4D,KH,KS,10D,2H,0,1,8C,6H,KC,QS,4H,0,0
2H,3D,8C,QS,4D,QD,1,0,5S,9D,6S,2S,10S,0,0,JD,4C,10H,KS,9C,0,1,8D,AH,9S,JC,6C,0,0,QC,10C,KC,3C,QH,1,0,5C,8S,2D,3S,6H,0,0
KS,2C,QD,9D,10D,KC,0,1,AH,KD,3S,7C,9C,0,0,7S,2S,6C,10S,8D,0,0,KH,AD,3D,JH,8S,0,0,3H,AC,10H,QS,QH,1,0,6S,JC,JD,8C,JS,1,0
9S,5S,4D,QD,7H,10S,0,0,7D,KD,10C,QS,6C,0,0,AS,2C,4S,QC,8S,0,1,JD,AD,2S,KH,7C,0,0,KS,10H,6H,5H,6S,1,0,JC,8C,9C,6D,9H,1,0
AC,4S,7H,10S,7S,4C,2,1,6H,QS,2C,JD,JH,1,0,10C,9D,AD,2H,10D,1,0,3S,2D,5C,9S,4H,0,0,3D,9C,6C,KS,QH,0,0,KD,2S,5D,5S,JC,1,0
2D,QH,10H,4S,3D,7D,0,0,5D,KD,2C,6S,4C,0,1,9S,9H,4D,2S,5S,1,0,KS,AS,AH,8D,4H,1,0,10C,QS,KH,2H,3H,0,0,QD,10S,6H,10D,6C,2,0
KS,AH,8S,10C,7D,KH,0,0,5H,10H,8H,10S,9C,1,0,2D,2H,6D,QS,2S,1,0,7H,8D,4S,5S,3H,0,0,3D,AC,7S,10D,JC,0,0,3C,9D,6S,6C,2C,1,1
AD,9C,8H,JH,QC,5C,0,0,7C,9D,JS,6H,KC,0,0,QD,10C,8D,7D,8C,1,0,JD,7S,4C,QS,3D,0,1,2D,2H,KH,KS,4D,1,0,5S,10D,3S,AC,5H,1,0
2D,4D,10D,7S,10C,JD,1,0,AC,7C,3S,4H,4S,1,1,8C,7H,9H,4C,3C,0,0,8D,AD,2H,6D,JC,0,0,5C,3D,KS,6S,5H,1,0,AS,9D,JS,KH,QS,0,0
QH,3S,KD,5D,8C,10H,0,0,6H,QC,7C,10S,8H,0,1,AS,2S,3D,JC,4D,0,0,3H,8S,5S,2D,2C,1,0,10D,5H,AC,7S,JH,0,0,4C,4H,KC,10C,QS,1,0
JC,8S,4S,KD,KH,AC,0,1,4D,7C,5D,10D,8C,0,0,8D,KC,9D,10S,6C,0,0,QD,QC,2S,7D,6S,1,0,KS,10C,8H,JH,9S,0,0,5S,AD,3C,7S,3S,1,0
QD,3H,8D,10D,5S,8C,1,0,7H,6C,AD,2D,QC,0,0,5D,JS,JH,6S,3D,1,0,KD,JC,4C,10H,4S,1,1,3S,2C,6D,9D,AS,0,0,5H,7D,9H,AH,5C,1,0
AD,6D,KS,3C,JC,10H,0,0,QD,6C,4C,6H,7C,1,0,8S,7H,10S,3D,5D,0,1,5C,4S,9D,KH,7S,0,0,8C,6S,JH,4H,10C,0,0,7D,9H,2D,QS,JS,0,0
7S,2H,9S,3C,4C,2D,1,0,10H,6C,JC,4D,10D,1,0,9D,JS,7H,3H,9H,1,0,9C,3D,10S,KD,5S,0,1,QC,2S,KH,AS,5C,0,0,3S,KC,JH,8H,AH,0,0
3H,KC,6C,8D,5H,10H,0,0,JC,5D,9S,9D,4C,1,0,QS,JS,7S,JD,10C,1,1,5S,JH,QH,2C,8S,0,0,3D,6H,AH,AS,4D,1,0,2H,7D,10S,8H,7H,1,0
5S,7S,6D,KD,5H,9H,1,0,JD,10C,10D,4H,3D,1,0,8S,9D,10H,AS,8H,1,0,8C,JC,KC,4C,2H,0,0,2D,4S,AH,QS,2C,1,1,6H,4D,5D,KH,3C,0,0
AS,6S,10C,3S,8C,5H,0,0,8D,JH,KC,3C,AC,0,0,4C,AH,2H,10D,7H,0,0,2D,AD,KS,4S,KD,0,0,QD,QH,JC,10S,JD,2,1,6C,KH,3H,QS,4D,0,0
5S,5H,6D,6S,8H,JS,2,1,JD,9C,9S,8D,3S,1,0,KD,AH,2C,8C,QH,0,0,3C,4S,8S,JC,7S,0,0,4C,5C,KC,10D,KS,0,0,7C,3H,9H,4H,2S,0,0
2S,4S,KS,2C,3C,5C,1,0,JS,7H,2D,5S,4H,0,0,10C,8D,AC,9D,6C,0,0,10D,3S,QC,QH,QD,1,0,9S,8H,KD,KH,7S,0,1,10H,2H,8C,JD,6H,0,0
4S,9S,4C,6S,5C,10C,1,1,KH,JH,QC,3D,8S,0,0,6D,2D,10H,7H,AD,0,0,KS,5S,5D,JC,QH,1,0,4D,3S,QS,9H,AS,0,0,AH,9D,8H,3H,5H,0,0
8C,10H,9S,5D,5C,3D,1,0,KH,JS,6C,9C,6H,1,1,9D,4H,QD,4S,AH,1,0,QS,10S,7S,2H,AS,0,0,4C,7H,10C,7D,2D,1,0,9H,8S,3H,2C,6S,0,0
5D,10C,KD,4H,QC,KS,0,0,5C,QD,5S,QS,5H,2,0,7S,8C,QH,9D,7D,1,1,JH,AC,8D,10D,6S,0,0,JC,2C,7C,3C,10S,0,0,3H,3D,4S,JD,6D,1,0
KS,3H,QC,4D,3D,7D,1,0,2D,6H,JC,9C,5H,0,0,10C,JD,2H,9S,KC,0,0,10D,AC,9H,6C,6S,1,1,8S,8D,7S,7C,4H,2,0,QD,QS,2S,JS,5D,1,0
6S,4H,3D,10H,6H,JD,1,0,JH,2D,KD,7H,AS,0,0,2S,3S,9C,5S,4D,0,0,7D,2C,10C,JC,QS,0,1,QD,6C,AH,9D,KS,0,0,2H,8C,QH,3C,QC,1,0
AH,9C,8C,JS,9H,QS,1,1,QH,5C,2C,KC,10H,0,0,5S,5H,2H,4D,4H,2,0,8H,7C,10C,KH,9D,0,0,AC,10D,4C,6H,7D,0,0,5D,KS,QC,KD,6S,0,0
6D,AC,4D,7H,KC,AD,1,0,3C,3H,9D,10S,2S,1,1,2C,JC,10C,8S,KH,0,0,7D,8C,5C,JH,6S,0,0,3S,6H,10H,QH,AH,0,0,7C,8H,2D,QS,5H,0,0
3H,9C,10H,10S,AS,3C,2,1,6D,6C,QD,4D,AC,1,0,5C,7C,QH,10D,9H,0,0,QS,QC,KH,7S,2C,1,0,4C,9S,8D,KC,4S,1,0,5D,KD,8S,JH,6S,0,0
10H,8H,8D,7C,9S,QC,1,0,5S,4H,8C,2S,3S,0,0,AC,KC,5C,7S,2D,0,0,AD,AH,JC,3D,6C,1,1,4C,9D,2H,JS,4D,1,0,10D,9C,KH,10C,9H,2,0
6D,10S,6C,10H,7H,QS,2,0,QC,AD,8D,5S,4D,0,0,KH,9D,6H,2H,KD,0,0,JC,4H,3D,8H,QD,0,1,AS,9H,2C,10D,AH,1,0,AC,5H,JS,KS,10C,0,0
8H,6H,KD,JC,5S,4H,0,0,3H,3S,5D,KH,9D,1,0,AC,6S,7H,JD,KC,0,1,AH,9S,9H,7S,QS,1,0,6C,2D,6D,3D,AD,1,0,5C,2S,2H,QC,10C,1,0
QH,5C,JD,3S,4D,6D,0,0,JS,3C,7D,4H,6C,0,0,3D,JC,8H,6H,QC,0,1,7S,2C,QD,8C,9C,0,0,2S,AD,JH,9S,QS,0,0,7C,KC,5S,KD,10S,0,0
3C,KS,6H,4S,10D,4H,1,0,7C,JC,9D,7H,4D,1,1,7D,AH,6D,8H,2C,0,0,2D,6S,3S,10S,QH,0,0,AS,9C,4C,3D,2H,0,0,QS,QD,10H,KC,KD,1,0
KC,4D,AD,JD,3S,3D,1,0,5H,7D,10H,JC,6D,0,0,2S,9D,6C,7S,2H,1,0,4S,9H,10S,QD,5C,0,1,5S,8D,QH,8C,4C,1,0,8S,QS,AC,7C,4H,0,0
AS,6D,7C,3S,9S,8H,0,0,10C,6H,AC,KH,3H,0,0,7D,5H,2S,10S,JC,0,0,2C,5D,4H,9C,8S,0,0,6C,3C,QC,AH,2H,0,0,10H,JS,QD,5S,JD,1,1
7D,3C,7C,2S,7S,10H,1,0,AD,7H,9C,2H,6D,0,0,KH,QD,10S,6H,10D,1,1,8H,3H,4S,KS,4C,1,0,2C,5H,6C,8C,9D,0,0,2D,JH,AH,5C,4D,0,0
QS,6D,AC,QC,5C,10H,1,0,5S,AH,3C,7D,8H,0,0,9D,9S,4D,10C,3D,1,0,6C,2C,5D,JD,5H,1,1,QD,4H,4C,KD,10D,1,0,QH,8S,KH,3H,AS,0,0
4S,2H,KH,AD,5H,3D,0,0,8S,4D,4C,2D,8C,2,1,QD,KS,8D,JD,7D,0,0,QH,3S,2S,7H,7S,1,0,6C,5C,AC,AS,10C,1,0,JS,QS,8H,10H,3C,0,0
3D,6D,10C,2H,8H,AS,0,0,5H,AD,9S,KC,7S,0,0,6H,AH,QD,4S,3C,0,1,AC,4D,9D,JS,2D,0,0,5C,QC,8D,3S,5D,1,0,9C,7D,QH,7H,10H,1,0
KD,4H,4S,9C,3H,JD,1,0,KH,AD,3D,AS,KS,1,1,JS,4C,9D,6C,5S,0,0,9S,AC,2C,KC,2D,1,0,7S,7C,6H,10H,10C,2,0,10S,QD,7H,3C,JC,0,0
8C,2H,7C,3D,4C,QS,0,0,10S,JC,7D,KD,5H,0,0,10C,3S,5D,7S,AS,0,0,JH,9S,9H,AH,10D,1,0,JS,9C,2C,JD,KH,1,0,8S,KC,3H,10H,AD,0,1
QS,10D,QD,2H,9C,5H,1,0,5C,9H,QH,7D,KS,0,0,KC,KD,5D,AS,6D,0,1,10H,AC,8C,10S,4S,1,0,2S,9S,7H,2D,7S,2,0,3C,6H,QC,3S,4D,1,0
2D,3H,7D,2H,3C,JC,2,1,QD,JS,QS,8H,5H,1,0,6C,4C,4H,7S,QH,1,0,KC,4D,8D,2S,8C,1,0,6S,6H,JD,10S,AH,1,0,3D,5C,9C,9D,9H,1,0
4D,JH,2S,AS,10S,3S,0,0,5S,7H,8S,JD,AD,0,0,QH,7S,7C,7D,3C,1,1,2H,8C,5D,9C,QC,0,0,10H,8H,4C,AH,9S,0,0,KS,JC,2D,5C,2C,1,0
9D,10S,KH,10H,4H,5C,1,0,JC,KS,2D,JH,QC,1,0,9S,8S,3D,QS,5D,0,0,3S,4C,10D,8H,2H,0,1,10C,8C,6S,9H,4D,0,0,4S,QD,QH,8D,5H,1,0
JS,7C,AC,5D,8H,2H,0,0,7D,7H,QH,KD,8D,1,0,3H,AH,2D,10C,3C,1,0,2C,5S,KH,7S,JC,0,1,6D,AD,JH,6C,KS,1,0,8S,6H,9H,9D,10D,1,0
4C,7H,7D,4S,8H,QC,2,1,6H,KD,2C,JS,3C,0,0,9S,10S,10D,AH,6C,1,0,KC,JC,3S,KS,9H,0,0,8S,3H,AS,4H,6D,0,0,4D,9C,JH,7S,8C,0,0
AS,2H,4S,3C,AC,7C,1,0,QC,3D,7D,10C,JH,0,0,9H,5C,5S,4D,8S,1,0,4C,JS,10D,AD,KS,0,0,10H,AH,9D,QH,6S,0,1,8C,8D,2D,2C,7H,2,0
7S,JD,KD,6D,10D,AS,0,0,4H,5H,AD,KH,KS,0,0,3C,AH,2C,2H,8H,1,0,7D,JS,7C,QH,2S,1,1,3H,6S,QS,9H,5S,0,0,5C,JC,3D,2D,8C,0,0
7S,6C,AD,JS,3S,5C,0,0,6D,9C,KS,4C,3H,0,0,4H,10H,4S,8C,AH,1,0,2H,JC,AC,10D,KD,0,0,6S,10C,8H,QH,QD,1,1,QS,7H,AS,2D,3C,0,0
3C,9S,8C,JD,5H,6D,0,0,KH,5D,KC,6H,7C,0,0,5S,QD,10D,2D,8H,0,1,2C,JS,3D,10H,6S,0,0,6C,KD,10C,AD,8D,0,0,2S,3H,QH,2H,4H,1,0
10H,KD,AH,QC,7H,QS,1,0,6S,7D,QD,AC,2H,0,0,6C,7C,3S,4C,AS,0,0,JH,2D,9C,8C,5C,0,0,AD,JD,JC,JS,8S,1,0,6D,10D,KS,4D,7S,0,1
6S,KD,QS,6C,AC,2C,1,1,QD,5S,3C,KH,8S,0,0,9D,9H,6H,10C,2D,1,0,10S,10H,3D,JC,KS,1,0,9C,JD,JH,2H,5H,1,0,4H,4C,4S,KC,JS,1,0
7C,KD,2C,6D,4H,AS,0,0,10H,6H,QC,4S,AH,0,1,AD,4D,JH,JD,JC,1,0,8C,5D,AC,8D,KC,1,0,8H,2S,10C,9H,JS,0,0,8S,KH,KS,6S,QH,0,0
8D,8S,4H,2C,3S,9D,1,0,2S,4D,6D,AC,4C,1,1,5D,7D,7C,8C,KH,1,0,10D,KD,3C,7H,KC,0,0,10C,9C,QH,5H,3D,0,0,KS,5C,8H,QS,9S,0,0
9D,KC,8C,10S,AH,JH,0,0,QS,6H,3C,6D,7D,1,0,6S,4D,QD,JC,9S,0,0,8S,2D,2H,3H,KH,1,1,KD,4S,2C,4H,8D,1,0,QH,KS,3S,5D,5H,1,0
5C,JC,4S,7S,6D,KC,0,0,QC,9D,3H,2S,AC,0,0,KH,8H,KD,KS,5S,0,1,QD,10D,2D,3C,2H,1,0,10H,JS,8D,6S,4C,0,0,9H,4H,8S,9S,QH,1,0
5D,KH,10S,9D,KS,6C,0,0,3S,10C,2D,QS,2H,1,0,4D,2C,JD,6S,9H,0,1,8H,4S,AD,AH,5C,1,0,7S,JH,9C,KD,8D,0,0,2S,8S,6D,JS,8C,1,0
KH,9C,10C,KS,5C,7H,0,0,QH,4C,8S,5H,6D,0,0,4H,6H,3C,10S,9S,0,0,6S,5D,2S,3H,3D,1,0,QS,10H,10D,5S,QD,2,0,AH,JD,KC,AS,4S,1,1
5C,KS,9C,10H,9S,6D,1,0,4C,3D,9H,7S,7C,1,0,6H,2D,AH,QC,6C,1,0,JH,JS,8D,6S,AS,1,0,5H,QD,4H,QS,AD,1,1,8C,3S,10C,QH,4S,0,0
8S,QH,9D,8H,8D,KH,1,0,KS,3C,9C,2S,4C,0,0,10S,JD,2H,AS,6H,0,0,6C,4D,9S,2D,3D,0,0,5H,AD,6S,JC,JH,1,1,KD,AH,7C,6D,5C,0,0
AD,6C,QC,8S,KD,AH,1,1,QS,7S,JC,7H,3H,1,0,5S,3S,9C,7D,8D,0,0,6S,JD,6H,10C,10S,2,0,2S,QD,AC,5D,4D,0,0,9S,JS,7C,4S,10D,0,0
10S,5D,AS,8H,8C,4C,1,0,5S,JS,QD,10C,9D,0,0,2H,9S,10D,3C,4D,0,0,4H,KD,8D,AC,10H,0,0,3H,KH,7C,KC,KS,0,1,6S,QC,4S,JD,6H,1,0
7S,JS,2C,10S,7H,8D,1,0,KC,3S,QH,5S,AH,0,1,7C,10D,AC,JD,9D,0,0,7D,6D,6C,QD,AS,1,0,3D,8S,5H,6H,QC,0,0,8C,9C,KD,2S,AD,0,0
AS,JC,JD,9C,AC,QS,2,1,AH,2H,7C,2D,JH,1,0,AD,9D,QC,3S,7S,0,0,7D,3H,10D,6S,JS,0,0,KH,8S,KD,6H,5C,0,0,8D,QH,QD,KC,6D,1,0
8D,KH,6H,KC,4H,AS,0,1,5H,2S,2H,3H,10C,1,0,10S,8H,10H,5D,9D,1,0,8C,JH,10D,9H,7D,0,0,JS,8S,AD,2D,5C,0,0,6S,4D,JC,KS,4C,1,0
7D,6C,10S,5H,QS,2S,0,0,JH,3H,2D,QH,9C,0,0,6H,10D,JC,AS,KH,0,0,AD,3C,7C,6S,8D,0,1,5D,6D,4S,9H,KD,0,0,QC,JD,3S,KS,10H,0,0
5C,AC,2C,9D,6H,3H,0,0,4H,KH,4C,10C,7D,1,1,8H,QC,2S,6D,JC,0,0,JS,5H,3S,8D,7C,0,0,KS,3C,JH,9S,7H,0,0,KC,KD,8S,6S,7S,0,0
9H,KH,7C,AC,6S,5H,0,0,3C,10S,JD,QH,8S,0,0,QS,9S,3D,JS,KD,0,0,4H,JC,2C,AD,6D,0,0,10H,9C,4S,KS,3S,0,0,10C,10D,5S,QD,6C,1,1
10S,4H,3H,5H,10C,7D,1,0,JC,2H,9H,6S,7H,0,0,3C,3S,6H,2S,7C,1,1,5S,8H,2D,QH,10D,0,0,3D,2C,4C,10H,JD,0,0,8D,AD,6C,AC,QS,1,0
9S,7D,AH,8H,QC,4S,0,1,2S,7H,4D,6D,5S,0,0,9H,8D,10D,9D,9C,1,0,6C,6S,8C,8S,3C,2,0,2D,4H,AC,5C,10C,0,0,QH,KS,5D,2H,AS,0,0
AH,7C,JH,AD,9S,10C,1,0,5H,2C,JS,6S,2H,1,1,4S,QC,AS,QD,8H,1,0,3S,3H,2D,KH,7S,1,0,9D,6D,AC,8S,QH,0,0,QS,10H,KD,6H,8C,0,0
3C,4H,8H,4D,QS,JS,1,0,QH,9C,KC,9H,AD,1,1,KS,5S,AS,2D,KH,0,0,3H,10H,2H,10D,8C,1,0,7S,6H,6C,7C,4S,2,0,10S,2S,AH,8D,3S,0,0
4H,9S,AD,4S,JC,QS,1,0,2H,8D,KS,7S,AS,0,1,8S,6H,4C,10S,7H,0,0,KC,7D,QH,2C,6S,0,0,9H,5C,5D,QC,10D,1,0,3D,10C,AH,8C,9C,0,0
JS,KS,10H,KH,8D,5H,0,0,QD,AD,JC,10D,3H,0,1,2D,4S,8S,5S,6C,0,0,10S,2S,QS,3D,6D,0,0,4C,3C,6S,JH,AH,0,0,QC,KD,4H,5C,JD,0,0
7C,QH,10H,4S,5D,8C,0,0,KS,QS,2S,4C,9D,0,0,6S,JS,4H,6D,10D,1,0,3S,5S,AH,2H,4D,0,0,3C,JD,3H,8D,JH,2,1,5H,3D,QD,9S,AD,0,0
7C,2C,9D,7S,4S,KD,1,0,5H,6D,JH,4H,AD,0,0,KS,10D,6S,10H,9C,1,1,6H,4D,10S,3C,QC,0,0,QD,8D,7D,AC,AH,1,0,KC,2D,3S,9H,8S,0,0
5C,KH,7S,QC,9H,4S,0,0,AC,8D,2D,4D,10C,0,0,JS,7H,JC,10H,9C,1,1,AH,5S,3D,QH,6D,0,0,9D,KC,KS,QS,8H,0,0,8S,4C,8C,6S,KD,1,0
8C,5H,9D,7S,JH,2H,0,0,4S,JC,10H,6C,KH,0,0,KC,7D,6S,3C,8S,0,0,5D,7C,3S,AD,10C,0,1,2D,8H,5S,4H,2C,1,0,QH,10S,JD,QC,3H,1,0
4D,KD,AH,6C,5C,2S,0,0,3D,4S,2D,QC,8S,0,0,9C,6H,5S,8D,JD,0,1,JS,3H,8H,10D,KS,0,0,JH,AC,5D,AS,KH,1,0,6D,9H,4C,10C,3S,0,0
AH,2S,QC,10H,8D,9D,0,0,JD,JC,4H,QS,3D,1,0,7S,JH,2D,8S,5C,0,1,10C,9C,7H,4D,KS,0,0,8C,9H,9S,6D,5S,1,0,AS,10D,5H,AD,7C,1,0
10C,2S,4C,JD,JS,9S,1,0,AC,9D,8H,7S,3H,0,0,JC,4S,AD,2H,5H,0,1,4H,QD,KD,6C,5D,0,0,7H,2C,10S,AS,JH,0,0,KC,QS,3C,AH,3D,1,0
2S,6D,4S,QH,8D,8H,1,1,8S,KH,3H,AD,AS,1,0,2C,KS,9S,10D,7S,0,0,9C,4D,JS,5C,10H,0,0,JC,2H,8C,AC,5D,0,0,JD,QS,4H,9D,6C,0,0
3C,KS,7D,2H,7C,3H,2,0,7S,3D,10C,5H,9S,0,0,6C,QD,9D,JD,3S,0,0,AD,6D,4H,4S,9H,1,1,8C,10S,QS,5D,5C,1,0,KD,6H,2S,JS,5S,0,0
6D,2H,8H,10H,KH,8S,1,0,9H,QS,KS,QH,JC,1,1,6S,4H,4D,6H,8C,2,0,5D,4C,2D,5H,8D,1,0,5C,3C,QD,3D,QC,2,0,7C,AS,KD,10D,9D,0,0
8S,KD,QD,KS,9D,KC,0,0,7C,JD,3C,2C,2S,1,1,4S,4C,2D,AH,AS,2,0,AC,10D,3D,10H,JC,1,0,QH,7S,QS,6D,AD,1,0,8C,7D,10S,5H,6H,0,0
2H,5D,JH,QS,AS,9C,0,1,9H,8C,AD,QD,7S,0,0,KS,JS,2S,7D,4H,0,0,3C,8D,6S,10C,3D,1,0,KD,QH,JC,JD,KC,1,0,KH,3S,2D,4D,8H,0,0
9S,8C,KC,2C,2D,3S,1,0,AC,7C,10H,8S,8D,1,1,KH,7D,4C,6H,5H,0,0,3H,AH,4S,AD,10D,1,0,3D,7H,QC,QH,3C,2,0,4H,JC,KD,5D,2S,0,0
9D,8S,5S,4D,JD,5H,1,0,3D,3C,9S,2S,7S,1,0,8H,JS,QD,9H,8D,1,0,7H,3S,10H,2H,QC,0,0,6S,5C,QH,4H,6C,1,1,2D,QS,8C,7C,KS,0,0
2H,8S,4S,QS,4D,AD,1,0,5H,10S,6D,JH,10C,1,0,8D,3H,3D,7D,8C,2,1,AS,5D,3S,QH,JC,0,0,KD,5C,4H,KS,2C,0,0,3C,7S,9D,QC,6C,0,0
AS,3H,10D,4D,5S,AH,1,0,10H,5H,2C,2H,JD,1,0,3S,7H,6H,2D,JH,0,1,3D,8C,QC,5C,QD,1,0,JS,10C,KS,QS,6S,0,0,8D,4H,10S,AC,6D,0,0
8C,5S,9S,JH,10H,5H,1,1,8S,4H,9D,8D,6H,1,0,QD,3S,9H,10D,4C,0,0,6D,7C,4S,10S,5C,0,0,2D,4D,6S,7D,KS,0,0,2S,2C,AH,JC,3H,1,0
