Player 0,,,,,,pair,Player 0 win,Player 1,,,,,pair,Player 1 win,Player 2,,,,,pair,Player 2 win,Player 3,,,,,pair,Player 3 win,Player 4,,,,,pair,Player 4 win,Player 5,,,,,pair,Player 5 win
QD,5C,2H,9H,3S,7H,0,0,JS,8C,KC,6D,7D,0,1,4D,KH,5D,AH,KD,0,0,6S,7S,3H,6H,9S,1,0,AC,5H,10H,4S,4H,1,0,8H,10C,4C,2C,8D,1,0
10C,8H,10H,JH,JS,AS,2,1,QH,7S,10D,3H,AC,0,0,AD,8C,5D,6S,3C,0,0,JC,KD,9H,5H,7H,0,0,9S,4H,KH,10S,2S,0,0,8S,2C,5S,KC,QD,0,0
JD,QC,6S,2H,5C,9S,0,0,KD,AD,8D,4C,KS,0,1,9D,10S,7C,10H,5H,1,0,8C,QS,JH,5D,7H,0,0,JC,2D,9C,3D,AS,0,0,3S,KC,AC,3H,8S,1,0
2H,AH,2D,5C,JS,5S,2,0,4C,7H,AC,9D,KS,0,0,KC,6C,JC,8H,4D,0,0,8C,10D,KD,5H,AS,0,0,3S,6H,9C,6S,QD,1,1,7S,3D,5D,QC,JD,0,0
KC,5S,KS,7D,8S,AC,0,0,10H,2D,7C,4S,AD,0,1,6H,5C,4H,9C,2S,0,0,9D,8C,JC,JS,6S,1,0,3S,KH,10D,3H,AS,1,0,10C,QD,7S,3D,AH,0,0
KS,6S,9S,7S,9H,10C,1,0,3S,QH,10H,9D,10D,1,0,4H,4D,JD,7H,7D,2,1,2D,5S,AC,2S,AS,2,0,8S,2C,KC,8C,10S,1,0,AH,QC,JC,9C,6C,0,0
QC,JS,2C,AC,JH,2S,2,1,7D,4D,9H,AS,3S,0,0,8D,QH,3H,7S,2D,0,0,8H,3C,5C,JD,6D,0,0,10C,8C,5S,10D,AH,1,0,3D,7H,KS,JC,KH,0,0
6C,8H,4S,9H,9S,3S,1,0,6S,QH,AH,8S,KC,0,0,5H,6H,KH,JH,10C,0,0,7S,QS,2H,KS,8C,0,0,4H,AD,6D,5S,9C,0,0,8D,JC,5D,3H,JD,1,1
8C,6H,JH,QS,10S,3S,0,1,5S,2H,JS,10H,JC,1,0,3D,4S,7C,KD,9H,0,0,6S,2S,JD,5D,KC,0,0,7H,KS,4H,10C,6D,0,0,8S,AH,2C,5C,7D,0,0
QC,QS,JC,KH,2H,2C,2,1,4D,9H,8H,5H,3H,0,0,4H,2S,5S,3S,6H,0,0,AC,10H,AH,8D,7S,1,0,7C,JD,5C,QH,JS,1,0,AS,8C,4C,KC,9S,0,0
7S,7D,9H,3H,4S,QC,1,0,8D,JH,3D,8H,KD,1,0,3S,9S,9C,10H,JS,1,1,QH,QS,AD,4H,8C,1,0,5C,7C,QD,6H,8S,0,0,5H,AC,KC,2D,3C,0,0
QH,QS,5C,7C,2S,6C,1,1,5D,2C,4H,9C,KH,0,0,9H,6S,10H,KC,2D,0,0,7H,3C,8D,10D,5H,0,0,8H,8C,10C,AC,4D,1,0,AS,AH,AD,JS,6D,1,0
2H,KC,KH,JS,5D,9S,0,0,4D,QC,3D,5H,2S,0,0,AH,JH,9D,10S,3C,0,1,AD,3H,6C,QS,2D,0,0,2C,6H,8D,7H,KD,0,0,JC,AS,4H,9H,QD,0,0
7C,KD,9S,9C,8C,4H,1,0,QD,4S,3S,AH,7H,0,1,JH,9D,AD,5S,9H,1,0,10H,3C,5D,JS,8S,0,0,6C,7D,2D,7S,6S,2,0,3H,AS,KS,10D,5C,0,0
2C,5D,10S,5S,KH,JS,1,1,10C,JD,4H,6H,7C,0,0,9S,6S,8C,3D,9C,1,0,2S,KC,10D,7S,KD,0,0,AC,10H,8S,2H,9H,0,0,4S,QS,3H,3C,AS,1,0
8H,KH,9C,QC,JC,AC,0,0,10D,10H,5C,QD,KC,1,0,JS,4H,6D,2D,3C,0,0,8D,KS,7C,4C,9S,0,0,10S,AH,AS,9D,7S,1,0,5H,2C,QH,3D,6H,0,1
10S,5H,4D,AH,7C,3D,0,0,2H,6S,6C,QH,AS,1,0,QS,3H,4H,JS,JC,1,0,10D,7S,7H,2D,9D,1,1,6D,8D,KS,5D,8S,1,0,10H,7D,8H,3C,2C,0,0
10C,9D,8H,AS,10S,5H,1,1,7H,3C,4H,10D,AH,0,0,AD,KH,QD,3H,8D,0,0,3D,2S,2H,QC,6S,1,0,KD,QS,6D,5C,6C,1,0,JD,6H,QH,7C,4C,0,0
2C,5C,QS,KS,4D,3D,0,0,8H,10H,AH,7C,9H,0,0,9D,5H,9C,10D,8D,1,1,JD,QC,AD,6H,2H,0,0,KD,4C,3C,7D,8S,0,0,10C,6D,7S,8C,JH,0,0
5H,QD,6S,QC,9D,3D,1,0,AC,2H,6C,5C,8S,0,0,JD,10C,10H,2S,7H,1,0,2D,9S,9C,3H,JH,1,1,KD,3S,KS,10D,KC,0,0,8D,8C,2C,4C,9H,1,0
2H,5S,4S,JS,7S,7C,1,0,3S,8H,8S,4C,6H,1,0,KC,AH,QD,AS,4D,1,0,9S,7D,9D,4H,6C,1,1,KH,2S,QS,10S,3D,0,0,7H,KD,5D,JD,8C,0,0
8H,9C,7C,KH,QD,AD,0,0,5C,4S,JH,6H,3S,0,1,JC,5S,10C,6D,KC,0,0,2D,JD,9D,10D,AS,0,0,KS,4D,4C,7H,8S,1,0,2H,5H,7D,7S,9S,1,0
5S,KD,QS,JD,2C,10S,0,0,7D,8H,3S,5C,2S,0,1,9S,7S,7C,AS,KC,1,0,6S,4S,4C,9H,2H,1,0,JC,KH,4H,QC,10H,0,0,QD,9C,JS,6D,AC,0,0
KH,AD,3D,KD,QD,9C,0,0,3C,KC,QC,7C,6C,0,0,6H,JD,8C,6S,10S,1,0,4C,10C,7H,4H,QH,1,1,AS,9S,5D,JH,JC,1,0,AC,8S,3H,10H,KS,0,0
6D,2H,AC,3H,10S,AH,1,0,7H,4H,9H,4C,3S,1,0,KH,7D,5H,2C,7S,1,0,QD,6C,8D,5C,3C,0,1,9C,JH,8S,7C,6H,0,0,2D,5D,8C,JD,QC,0,0
6C,QD,6S,3H,8S,JC,1,0,8D,10D,5H,4C,2H,0,0,5S,QC,7H,JD,2C,0,0,AC,9S,6D,AH,AD,1,1,KS,7C,8H,4S,5C,0,0,3C,10S,KC,JH,AS,0,0
2H,2S,2C,AD,5S,KD,1,0,4C,7S,8C,3C,QH,0,0,3D,9C,8D,3H,JS,1,1,6S,7C,9D,10H,5D,0,0,10C,AH,QD,10D,JH,1,0,9S,4S,KH,JD,8S,0,0
5D,10S,7C,8H,QC,9C,0,0,KS,9H,9S,8S,7H,1,1,QD,6H,4C,10C,AC,0,0,3D,2D,9D,3C,7S,1,0,QS,5S,8C,2C,5H,1,0,QH,5C,4S,6S,AH,0,0
JH,7C,QH,AD,6D,6H,1,1,QD,8C,8S,7D,2D,1,0,2C,7S,JC,QC,5D,0,0,8D,KC,10C,KH,4C,0,0,AS,2H,7H,10H,5S,0,0,JS,8H,9H,9D,6C,1,0
3S,6C,JS,QS,5D,8S,0,0,8H,9C,4S,7D,3H,0,0,7H,7S,JH,QC,4H,1,1,AD,2C,5H,9D,3D,0,0,8C,7C,2S,8D,KS,1,0,4C,5C,JC,KH,KD,0,0
AC,6D,10S,2C,KS,8C,0,0,2S,5H,4H,8H,5S,1,0,9C,4C,AD,8D,3C,0,0,QH,4S,QS,10H,3D,1,0,3S,9D,6S,5C,JC,0,1,7D,AH,9H,5D,JD,0,0
4H,10S,4C,10H,3C,5S,2,0,7C,AD,10D,AH,KS,1,0,AC,4D,6D,2C,3D,0,1,7D,KD,QS,JS,AS,0,0,JH,4S,3S,8H,2H,0,0,5C,2D,10C,8D,8C,1,0
6C,8C,4H,6D,7S,JH,1,1,3D,10S,AH,10H,5C,1,0,3S,7C,6S,QC,3C,1,0,QS,10C,2C,4S,8D,0,0,KC,4C,JD,QH,7H,0,0,2D,QD,2H,AC,AD,2,0
JC,5C,8D,10C,AD,6S,0,0,10D,JH,QH,8C,4H,0,0,9D,2H,7H,2D,10H,1,0,9H,AH,KC,QD,KH,0,0,2S,3S,5S,6C,9C,0,1,JD,AC,4C,7S,JS,1,0
2C,AH,2H,7D,9S,2D,1,0,5D,5S,AD,6D,5H,1,1,2S,AC,JS,6S,10S,0,0,7S,JH,KD,3H,10C,0,0,KH,KC,7C,9D,JD,0,0,5C,8C,4S,4D,9H,1,0
4H,8D,8S,KD,QH,QC,2,0,10S,KH,5H,AD,2C,0,0,3H,2H,7S,QS,6H,0,0,7D,9S,8C,AH,3D,0,0,2D,5C,10C,JS,6D,0,1,3S,4S,9C,JC,6C,0,0
10D,5C,5H,7S,KH,JD,1,0,6D,10S,AD,2C,QC,0,0,4S,QD,9S,7D,8C,0,0,JS,KS,QH,6H,7C,0,0,3D,KD,AC,6S,4D,0,0,9H,8S,8H,AS,5S,1,1
KC,9S,5C,KS,AC,QD,0,0,3S,8H,JS,8S,10H,1,0,KD,4S,3D,3C,AH,1,0,7C,10D,6S,JD,10C,1,1,AS,2S,3H,9D,9H,1,0,5D,7H,4D,KH,QS,0,0
3D,JD,KD,QS,2D,4D,0,0,5D,JS,AS,10D,7H,0,1,3C,2C,8S,4S,8H,1,0,KH,8D,10C,3S,4H,0,0,AD,7D,2H,6H,AH,1,0,KC,6D,QH,KS,9C,0,0
QH,7S,10C,8H,KC,3S,0,0,AD,KD,10D,5D,JH,0,1,4S,8S,2C,QS,6C,0,0,9C,4C,9D,7H,JS,1,0,4D,3C,QC,9S,2H,0,0,KH,AS,10S,2D,3H,0,0
AS,7D,6C,2S,5D,AH,1,0,3C,6S,6H,9D,KC,1,1,10D,2C,6D,AD,QS,0,0,QH,7S,8D,4H,3S,0,0,7H,5C,9C,7C,QC,1,0,KH,AC,KD,9H,JS,0,0
4C,10D,AD,6C,KC,10H,1,0,2C,KD,4S,9S,7C,0,0,JS,4H,5S,2D,9C,0,0,6H,8H,KS,QS,QH,1,1,AH,3D,2S,3C,3H,1,0,2H,5D,AS,JC,AC,1,0
2C,4C,JD,9D,4S,5H,1,0,AS,10D,8S,4H,5C,0,0,2S,KD,2H,2D,10H,1,0,JH,QS,JC,7H,3C,1,0,6D,QD,JS,3H,9S,0,1,QC,3S,KH,4D,AH,0,0
4S,AD,6C,QS,9C,10H,0,0,2S,KD,7H,KS,5S,0,0,5C,5D,4C,JS,6H,1,0,3D,QH,6S,QD,5H,1,0,8S,9D,KH,3C,JH,0,1,8H,JD,2H,10C,3H,0,0
10H,AC,4C,8H,QS,QC,1,0,5C,JD,KC,3S,2S,0,0,6C,10C,9S,4S,10D,1,1,7D,7S,7H,7C,8C,2,0,JH,QD,KH,QH,5S,1,0,9H,10S,3D,AS,9C,1,0
6H,KH,8S,9H,5H,5S,1,0,7D,5D,KD,8C,9D,0,0,2C,9C,4S,6D,9S,1,0,10D,6S,2H,3D,JS,0,0,AD,JH,5C,QH,2D,0,1,AH,10S,6C,4C,8H,0,0
4C,AC,JS,AS,9H,10H,1,0,6C,5D,4D,9D,5H,1,0,QH,9S,JC,10D,3H,0,1,KD,AH,KC,JD,QD,0,0,5S,9C,3D,10C,4S,0,0,7D,8C,7C,8D,2D,2,0
4D,JS,3C,3S,QH,10S,1,0,5S,6H,4C,2C,KS,0,0,3H,7S,KC,2D,QD,0,0,8C,6D,7C,AD,AH,1,1,JC,KD,7D,AS,5C,0,0,5D,JD,5H,4H,4S,2,0
QC,JC,AS,KC,5H,KS,0,1,9S,4C,KH,5S,6H,0,0,QH,10C,2D,6S,3S,0,0,10D,9D,6C,4S,3H,0,0,9H,7S,8D,4H,3D,0,0,8S,3C,7C,7H,AD,1,0
7H,3C,QH,KH,3H,KC,1,0,2S,2D,4D,8D,4H,2,1,JH,QD,3D,5D,QS,1,0,9H,8H,7S,9D,5C,1,0,3S,10S,AC,JD,2C,0,0,10C,10H,KD,5S,AH,1,0
5H,8D,2C,KD,JS,6D,0,0,KH,JD,9H,4C,3H,0,0,QS,10H,6C,10D,4D,1,0,10C,QH,KS,10S,AH,1,1,JC,3D,AD,9C,5D,0,0,7C,4H,2H,8H,6S,0,0
QH,JS,9H,KC,7H,AD,0,0,8D,2H,10H,2D,AC,1,0,8H,7D,KH,8S,10D,1,1,10S,9C,7C,AH,3C,0,0,4D,JD,5H,5D,3S,1,0,3H,5C,AS,6D,5S,1,0
QH,JS,3D,9H,4S,5H,0,0,7C,9D,10C,8D,4D,0,1,2D,QD,JC,KD,8C,0,0,3C,QS,4C,AH,JD,0,0,5C,QC,9C,KS,JH,0,0,KC,3S,8S,2S,AD,0,0
AS,10S,QH,3S,JC,JH,1,0,10D,9S,JS,3C,6H,0,0,9C,QS,2H,KD,4H,0,0,7H,8D,KC,3H,JD,0,0,5D,KS,5C,10H,QD,1,0,5H,AC,2C,9H,8S,0,1
8C,9C,10D,JH,AS,JD,1,0,6S,3C,2H,6D,4H,1,0,5H,2D,6H,AH,KD,0,1,JC,QC,AD,2S,9D,0,0,KS,3S,5D,3D,KH,1,0,10S,KC,QH,10H,4D,1,0
5S,KD,7C,5D,4S,8D,1,0,8H,6H,10D,7S,JH,0,0,QH,8C,6C,9S,AS,0,0,KC,QS,7D,9D,6S,0,1,4H,AD,3S,4D,QD,1,0,4C,9H,6D,AC,JS,0,0
9H,KC,5H,3H,4C,2D,0,0,2S,KD,6C,6H,8D,1,1,10H,2C,QH,7D,5D,0,0,10C,9D,10D,7S,AD,1,0,9C,4S,6D,JH,7C,0,0,AH,AS,8S,4H,JD,1,0
QD,2H,5S,6C,JH,KH,0,0,9H,KS,2S,KC,6S,0,0,3D,9S,3C,6H,4C,1,0,9D,7C,5C,3S,5D,1,1,10S,4S,KD,7H,QS,0,0,AD,7D,2D,5H,4D,0,0
5C,10D,AS,JS,AH,3S,1,0,3C,JC,9H,KD,JH,1,0,8D,9C,5H,AC,3D,0,1,3H,2D,6D,AD,4D,0,0,6S,QH,5S,QC,8C,1,0,10H,JD,7C,6H,KS,0,0
10C,6C,2H,8H,6H,2S,2,0,10H,10D,JH,KD,AS,1,0,9S,QC,4C,JS,4S,1,1,7H,3S,9C,5D,4H,0,0,4D,KS,3D,5C,QH,0,0,JC,3H,8C,3C,AH,1,0
5C,3S,2H,QH,4H,2S,1,0,QS,9H,3C,7S,3H,1,0,9C,5S,KH,6H,7C,0,0,10C,AS,3D,KD,5H,0,1,JD,10S,4S,9D,8S,0,0,KS,AC,8D,7H,6S,0,0
6C,JH,10S,4D,AS,8D,0,0,QD,JD,3H,KS,9H,0,0,4C,6S,JS,8C,7H,0,0,2S,QS,KC,3S,3D,1,0,10D,4S,8S,2C,4H,1,0,KD,10C,10H,5S,5H,2,1
2S,6S,10S,10C,9H,QD,1,0,8H,QC,5S,AH,9D,0,0,8D,7D,6D,8C,5D,1,0,3S,AS,JH,3C,4C,1,1,QS,KC,9S,JD,10H,0,0,4S,4D,KD,8S,3D,1,0
7H,6H,QH,AH,JH,3C,0,0,9D,7C,8S,JS,KH,0,0,5C,KS,3H,4H,AC,0,0,JC,5H,4D,8C,8D,1,0,10C,9S,10S,8H,9C,2,1,9H,QD,7S,QS,4C,1,0
6H,KS,AD,8H,4H,2S,0,1,10S,8C,JC,2D,2H,1,0,7D,10D,10C,5H,KH,1,0,6S,9D,4C,AC,JD,0,0,9C,5D,8D,9H,9S,1,0,3D,KC,JH,QS,JS,1,0
7H,10H,AS,KS,QD,JH,0,0,2D,AH,7S,4S,2H,1,0,3D,JS,KC,8C,AD,0,0,8D,9S,2C,9H,KH,1,0,3H,5S,6S,QH,7D,0,1,8H,JD,3C,10D,4H,0,0
QS,6H,AS,3H,10H,AD,1,0,QD,JD,5S,QH,8D,1,1,KC,8H,5C,4S,8C,1,0,AC,2H,3C,4D,7C,0,0,2S,10D,6C,5D,QC,0,0,KH,10S,5H,2C,7D,0,0
KC,KD,6H,2C,AS,3D,0,1,3C,8C,4C,4H,7S,1,0,7H,8S,QD,9D,5D,0,0,3S,JC,10H,5C,2H,0,0,4S,JH,JD,10S,10C,2,0,QC,KS,KH,4D,5H,0,0
4D,4H,10D,KH,6H,10H,2,0,6D,3S,AC,6S,KD,1,0,2S,QH,9H,8C,5D,0,0,8S,4S,7S,6C,8H,1,1,4C,JS,2D,QD,5S,0,0,2C,8D,3C,7C,9D,0,0
JS,QH,3S,6C,AS,8H,0,0,2C,10S,2H,10H,5D,2,0,JD,2S,2D,AH,8C,1,0,4D,3C,10D,3D,5S,1,0,QD,AD,4S,7C,9D,0,0,QS,KS,9H,7H,7D,1,1
JH,10D,7S,6H,2S,QS,0,0,KS,7C,2D,6D,9C,0,0,10H,AC,4S,5S,3D,0,1,QC,AH,5C,6S,JD,0,0,2H,AD,9S,10C,QD,0,0,5D,QH,3C,9H,4C,0,0
6S,3D,JC,QD,3C,7H,1,0,9H,2H,6H,KH,6D,1,0,KS,AH,JD,8H,QC,0,0,10H,9S,3H,5S,5C,1,1,JS,4D,AC,2C,9C,0,0,JH,8D,KD,QH,AD,0,0
JC,5H,7D,QS,JH,KC,1,0,6H,10D,JD,4C,6C,1,0,10H,4H,2C,3D,5S,0,0,AS,4D,7C,3H,2H,0,0,2D,3S,2S,7H,AH,1,1,9D,3C,6S,4S,10S,0,0
4D,AD,2D,3S,7S,7C,1,0,10H,9C,3C,8D,AH,0,0,JD,JH,7H,KS,6C,1,0,2S,10C,4C,KD,9S,0,0,AC,JS,QC,8H,2C,0,1,10S,2H,KH,6H,AS,0,0
2S,3D,AD,8H,3S,3H,1,0,10D,AS,JH,QS,KH,0,0,QH,4C,7D,10S,2H,0,1,KD,8C,KC,6C,5H,0,0,8D,KS,4D,AC,9D,0,0,2C,JC,5C,9C,4H,0,0
AC,KD,3S,3C,9S,6D,1,0,3D,4C,2C,JD,AH,0,0,5C,JC,7H,9H,7D,1,0,2D,5D,2S,10C,7C,1,0,6S,JS,4S,AS,4D,1,1,7S,2H,AD,6H,KS,0,0
10C,7H,6D,5D,5S,10D,2,0,QC,8H,AS,KC,9S,0,0,5H,8S,KH,6H,JD,0,0,AD,7C,JC,KD,QD,0,0,9C,9D,4H,6C,KS,1,1,QS,8C,2D,AC,4D,0,0
QC,KS,6S,4D,3H,7C,0,0,8C,JC,KC,9D,5C,0,1,10D,5H,JD,KD,9C,0,0,6C,8D,10S,3D,9S,0,0,6H,AH,QD,9H,8S,0,0,7D,3C,3S,JS,2S,1,0
QD,3H,10H,5S,6D,9D,0,0,9H,2S,3S,KC,4H,0,0,6H,AH,10S,AC,JC,1,0,5H,5C,AD,7S,9S,1,1,6S,4D,8C,8D,3C,1,0,JS,KS,6C,4S,10C,0,0
QS,9H,3S,9D,3C,7S,2,0,4D,7H,6S,10C,QH,0,0,10S,8S,10D,5D,4H,1,0,10H,6C,5H,3D,2D,0,0,AC,5S,6D,9C,9S,1,1,JD,KS,3H,4S,JH,1,0
7D,6C,8C,QC,9C,JH,0,0,4D,AS,6H,JD,8S,0,1,2H,KD,6D,9D,4C,0,0,5S,JS,KH,10H,5D,1,0,3S,4S,QH,KC,4H,1,0,5H,KS,9H,2C,7S,0,0
2H,3C,7H,KS,5H,8S,0,0,9H,8D,10H,8C,10S,2,1,10C,9D,QS,QC,2S,1,0,4D,6S,4C,AS,QD,1,0,KH,5D,JH,3D,10D,0,0,3S,4H,2C,6C,KC,0,0
KH,JC,5C,8H,5S,7H,1,0,9S,QC,8C,2H,QS,1,0,2C,10S,KD,3C,AC,0,0,4C,AH,10D,6S,7C,0,0,7S,3D,5H,AD,JD,0,1,JS,6H,7D,6C,4D,1,0
7D,5H,2C,AC,5S,5D,1,0,9H,QD,7S,AS,QS,1,1,8S,KC,JD,5C,6H,0,0,6D,AD,KS,9S,3S,0,0,2D,3H,4C,2S,4S,2,0,10H,KH,7C,3C,9C,0,0
KS,QS,3C,8C,KD,5H,0,0,3D,4H,JD,5D,7S,0,0,2H,10H,9S,4S,2S,1,0,JC,JS,6H,5C,9C,1,1,9D,QH,6D,AH,2D,0,0,3H,6C,8D,3S,10C,1,0
10C,4H,8H,10H,2H,7S,1,0,9S,QH,QC,JC,7C,1,0,2S,3S,9C,2C,10S,1,0,10D,8C,5D,7D,3D,0,0,7H,4C,AS,JS,AC,1,1,4D,8S,JD,6S,5S,0,0
10C,JH,8H,4H,5D,7S,0,0,KC,8C,9S,7D,3D,0,0,AC,9D,AS,3C,2S,1,0,2D,4C,5C,2H,QD,1,0,6S,2C,4S,KH,10H,0,0,4D,3H,10D,QS,AH,0,1
6S,JH,KD,3C,7S,AC,0,1,4C,6C,5S,5H,10S,1,0,AS,10D,8H,5D,7C,0,0,9D,3H,9S,QH,2H,1,0,10H,7D,6D,KS,AD,0,0,3S,2S,AH,2C,10C,1,0
6D,8D,4D,KH,10S,5C,0,1,10D,8S,JH,5H,JS,1,0,AD,7D,6H,2H,KS,0,0,4C,QD,QH,3D,8C,1,0,4S,JD,10C,9C,3S,0,0,9D,QC,JC,7C,2S,0,0
8C,KC,KH,KS,4C,5S,0,0,10C,QS,7D,QC,10S,2,1,6C,8D,9C,2S,4S,0,0,QD,QH,3D,9S,6S,1,0,3C,AH,7S,6D,2D,0,0,AC,JD,10H,8S,9H,0,0
7S,5S,JC,4D,3H,7C,1,0,AC,8S,4C,8H,9D,1,0,10S,9C,10D,KH,6S,1,0,8D,3C,5H,3S,QC,1,0,4H,2D,7D,AS,QD,0,0,JD,AH,7H,KS,JH,1,1
KD,9D,JD,5S,10D,8D,0,0,5H,QS,JC,4D,9C,0,0,6S,7C,6D,2S,KC,1,0,KH,8C,KS,JS,2C,0,0,7H,AC,AD,QD,10C,1,1,3H,QC,7D,2H,5D,0,0
5C,6S,2C,KS,9C,JH,0,0,8H,7C,JC,5D,KD,0,0,JD,5S,QH,10D,4S,0,0,9H,JS,3D,3C,8D,1,1,7D,10C,QC,10H,10S,1,0,QS,2S,KC,4C,3S,0,0
5D,7C,3H,KH,JD,8S,0,0,KD,QC,5H,2C,10C,0,0,6S,2H,AD,6D,4H,1,0,9D,KC,3D,QS,7S,0,1,AS,4D,4C,7H,JS,1,0,6H,3C,AH,10S,10H,1,0
QC,10D,8S,10S,AD,KC,1,0,JS,2C,QS,9S,9C,1,0,9D,KD,4S,10C,QH,0,0,6C,8C,JD,9H,7H,0,0,3H,5D,7D,3S,10H,1,0,4D,AH,JH,5H,6D,0,1
QS,JC,JD,7C,7S,8S,2,1,9C,7D,AD,6H,2S,0,0,JH,QD,KS,5S,10C,0,0,6D,AS,8D,4C,10S,0,0,9H,AC,7H,3S,9D,1,0,8H,JS,2D,3H,4H,0,0
QS,KC,7D,7H,QC,KD,2,1,5S,5D,2C,AS,7S,1,0,9C,KS,8D,QH,AD,0,0,4H,2S,6D,JH,8C,0,0,10D,5C,4S,AH,6H,0,0,AC,9S,5H,2H,QD,0,0
9C,JC,4S,JD,10D,9S,2,1,3D,6S,4C,KD,7S,0,0,5H,KS,2S,2C,9D,1,0,8C,4H,AD,6D,9H,0,0,JS,QH,3H,5C,7D,0,0,2H,JH,AC,QD,QC,1,0
3D,9D,8S,3H,7S,10D,1,0,2C,2H,QC,10C,JC,1,0,KS,3C,4H,KC,3S,1,0,9S,2D,6H,JD,AC,0,0,5S,AH,4D,6C,KD,0,0,QH,8H,QS,7D,6S,1,1
8D,3C,QH,3H,6H,5H,1,0,5S,JH,2H,2D,4D,1,1,JC,7D,4S,10H,3D,0,0,AS,KD,AH,6D,KS,1,0,5D,9S,10C,6C,8C,0,0,4H,7S,7H,QD,QC,2,0
2S,JS,2H,4C,7C,4H,2,0,10D,5D,JH,9D,4D,0,1,6H,7D,JD,8H,KD,0,0,5S,7S,9H,QS,KH,0,0,3S,QC,3H,9C,6C,1,0,2C,AC,AS,8D,AH,1,0
AD,10D,9S,JS,AS,8C,1,0,4S,5S,JC,QH,JH,1,0,8S,3H,4D,7D,10S,0,0,5C,QC,2S,10C,AH,0,0,KS,KD,QS,5H,4C,0,1,6C,3S,9H,10H,AC,0,0
JS,5D,8C,AD,7C,KD,0,0,3D,2C,10H,8H,5H,0,0,QD,7S,4H,6S,2D,0,1,10S,8S,JD,9S,2S,0,0,6D,2H,KC,AH,7H,0,0,JC,3C,4C,JH,9H,1,0
3D,AS,9C,KS,10D,5S,0,0,6H,5D,JS,AH,4C,0,1,JD,KH,9S,7S,QH,0,0,8H,9D,QC,8S,AD,1,0,JC,6S,2H,7C,KD,0,0,5H,AC,QD,QS,3H,1,0
JS,3H,6H,9D,6D,JC,2,1,3C,3D,4S,KC,JH,1,0,10H,KH,AD,6S,2H,0,0,KS,3S,7S,5S,7D,1,0,AS,8S,8C,6C,2C,1,0,KD,9S,QS,2D,4D,0,0
7H,6H,8D,10D,8C,5S,1,1,3D,6D,9C,AS,10H,0,0,3H,2D,AH,8H,4S,0,0,10S,9D,QS,10C,JD,1,0,9H,JS,QH,2C,6S,0,0,6C,KS,4C,7D,2H,0,0
KC,3S,4H,5S,7S,8C,0,0,3D,9D,AH,2C,7H,0,1,QD,8H,6D,JD,9H,0,0,8S,5C,KH,10C,5H,1,0,AS,QS,KD,QC,2D,1,0,2S,7C,JC,QH,3H,0,0
6C,JC,2S,JS,AH,6H,2,0,3C,10S,KC,2D,7S,0,0,AD,JD,7C,10H,AC,1,0,KS,8D,JH,3S,4C,0,0,QD,QC,QS,10D,5H,1,0,3D,9D,7H,4H,2C,0,1
3H,JD,5D,8S,4C,8H,1,1,JH,10S,7S,8D,9D,0,0,4H,7H,AC,9H,2D,0,0,JS,2C,9C,JC,10C,1,0,3D,10H,QC,3S,KH,1,0,KC,QS,AS,2S,7D,0,0
10H,4H,4S,2S,JS,QS,1,0,9H,4D,KC,6S,2C,0,0,JD,8D,KS,6H,QC,0,1,10D,3H,9C,9D,6D,1,0,QD,6C,2H,KH,QH,1,0,5C,5S,8H,7C,9S,1,0
AS,8S,5H,8C,2D,4H,1,0,3S,QH,6H,QS,6D,2,0,5D,2C,JS,8H,3D,0,0,9C,AC,6S,QC,AD,1,0,9H,KC,7C,4D,9S,1,1,KS,3C,6C,4S,AH,0,0
7D,4C,8S,7C,5S,QS,1,0,6D,3D,9C,10D,9H,1,0,10C,4S,JD,3C,7H,0,0,10S,4H,KH,5C,2H,0,0,KS,AD,QC,2S,3H,0,0,3S,8C,KC,JH,4D,0,1
JD,KH,6S,10S,3C,10D,1,0,2S,7S,3S,QS,8S,0,0,AS,4S,6D,4H,8C,1,0,5C,5D,7H,5H,6H,1,1,4C,KC,9C,2D,KD,0,0,3H,2C,JH,QH,9S,0,0
3C,9H,KH,9D,9C,AD,1,0,5S,8C,4D,AC,10S,0,0,QD,3S,4H,6D,7S,0,1,3H,2D,KD,8H,JH,0,0,QH,KC,10H,2C,5H,0,0,7H,6C,5C,2H,10D,0,0
8D,4C,8C,7S,7H,5D,2,0,7C,AC,2S,3C,2C,1,0,9S,6D,6S,9H,KC,2,1,10H,4D,KS,QH,4H,1,0,2D,8H,5C,QC,7D,0,0,10C,QS,6H,JD,KH,0,0
5C,KC,3D,KD,7H,KH,0,0,2D,5D,AS,3C,4D,0,0,9S,5H,7C,KS,4S,0,0,9H,5S,2C,7S,2H,1,1,8S,2S,8H,8C,4C,1,0,7D,9C,10D,AH,JD,0,0
6S,9C,JD,AH,7D,5H,0,0,8D,3C,9H,3H,4H,1,0,2C,4S,QD,AC,6C,0,0,2H,QH,5S,KC,10H,0,1,6D,KH,7S,10S,7C,1,0,10D,9D,AS,JH,8S,0,0
10S,8H,5D,AC,QS,QC,1,0,5H,2S,8C,7D,JH,0,0,6D,9S,4D,3H,9H,1,0,5C,AH,6C,JS,KC,0,0,6S,7C,2H,4H,3S,0,0,4S,KD,AS,KS,JD,0,1
